ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u2	In accordance with the opinion of the Conference of Presidents of 27 October 2021, you have received an amended agenda for this week's meeting. In accordance with the opinion of the Conference of Presidents of 27 October 2021, you have received an amended agenda for this week's meeting. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u3	I propose that you devote one discussion to these five bills. I propose that a single discussion be devoted to these five draft laws.
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u4	The general discussion is open. The general discussion is open
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u5	Madam President, I refer to the written report.
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u6	Madam President, I would like to return to the debates we had in the Committee on Defence on the five draft laws before us. Madam Minister, we are generally following the government's ambition to improve staff status and strengthen, inter alia, the wage framework and a number of other conditions. I guess there's some good stuff in there. At the beginning of the legislature, just before the government started, a large resolution was adopted on what we need to do with Defence personnel and human resources policy in order to ensure that more military forces are attracted by Defence. That initiative came from the PS and we supported it. We approved that resolution and I defended it at the time, even though it came from the PS. There is certainly no discussion about that. We also support your ambition, Madam Minister, to use this legislature as a priority for better staffing. The five draft laws also fit into that framework, so you can count on our support for most of the draft laws. I'll go over them for a minute. The draft law on the exclusion of risks to balance-of-payments insurance remembers everyone in Flanders as the file of The Fly, after Xavier Waterslaeghers perhaps the best-known military in Flanders thanks to a programme on working for Defense on Flemish television. He has put his strong shoulders underneath and asked for a better arrangement for soldiers who are at risk of death when, for example, they go to foreign operations. As a result, they suddenly have to pay a very high premium for, among other things, debt balance insurance. That was considered very unfair and unjust. There has been a kind of movement in the military centre to raise this political issue and to find a solution to it. In the previous legislature, a number of ministers had already supported this. I am thinking of Mr Reynders and Mr Goffin, who then negotiated with the insurance sector. They weren't quite finished at the time, because it wasn't clear what was going on with hospitalization insurance, life insurance, debt balance insurance and so on. I am very pleased that you have completed that process, Minister, and I am very pleased that you have ensured that, in consultation with the social partners in the defence sector, the insurance sector and the military themselves, there is a very good solution, so that individual soldiers, including our special forces, who go on operation and participate in high-risk activities, can still benefit from insurance and do not have to pay higher premiums. I think that is only fair. Special forces or elite soldiers of the Belgian army who have to carry out an assignment in Afghanistan or Syria, for example, have to pay more for their insurance, because they may be killed. That's unfair. It goes without saying that the insurance company pays out. That bill No. 2540 can count on the support of the N-VA. A second bill No. 2541 concerns the amendment of a number of different provisions for the status of candidate soldiers in the armed forces' active framework. It concerns a whole series of rather technical changes: first, parole adjustments, second, exemption adjustments and third, exemption adjustments. These are all adjustments that the N-VA supports. You've already announced it, and they're beneficial to the Defense Department. We support this, including the restrictions you introduce for career breaks, the extension of exemptions, the attempt to stop attrition and so on. You can count on our support for this. A further evaluation report on attrition would be submitted to the Chambers Committee. The latest figures would not be good, but you wanted to clarify them, because we should not base ourselves on one figure. I noted the numbers on attrition: 12% of the military left in 2020 after a few months. By 2021, that would be 22%. In your view, we need to study this more closely and we need some kind of global evaluation on how to interpret that figure, because we did not work with one recruitment period last year, but with two recruitment periods. That makes a difference. We await that result. If there's a report, we'll look at the situation and see what we can do together to improve them. A third draft law, document No. 2046, concerns the amendment of Article 66 of the Act establishing the Staff Regulations of the Military and Candidate Forces. We have discussed this for a long time, in particular the pool of available people, in order to make an evaluation. Madam Secretary, you are assuming the shortage of first evaluators to evaluate the military and candidate soldiers within the units. In order for the evaluations to continue to work, the number of evaluators needs to be increased. You will now also be able to evaluate this extension for the judge officers, but also lower level C officers, provided that a perfecting course is completed. I understand the problems we are facing. It cannot be denied that you have too few people for the evaluations. With an increase in the number of evaluators, I have no problem. However, you have formulated an ambition for the units that are not complete now. How many units in the Belgian Defence Department are at present complete? That is exceptional, because the large part is not complete and is not filled either. You have the ambition to fill the units. After a period in which you recruit a lot of people, I think we should go back to the philosophy that only chief officers can evaluate. So I have serious reservations about how you increase the number of evaluators. I understand a temporary increase in the number of people, the number of degrees that an evaluation can do within the Defense Department, given the current impossible situation, but I wonder why it is not just a temporary measure. What you are proposing in the draft law is final, but I do not think that is a healthy situation. Defence is still one of the few hierarchical organizations within Belgium. Hierarchy within Defense, every defense in the world, is needed. Without hierarchy, there's anarchy and an army usually doesn't work so well. It makes sense to say that senior petty officers do the evaluation within the unit. If one says that there are too few senior officers to do all that, that one is going to temporarily ensure that other judges and possibly persons at level C can also do the evaluation, then I can live with that. Make that temporary, though. What you are proposing is final. I have a problem with that. That is why I will not be able to approve this, I will abstain. That's not because I'm against it, but why isn't that just made temporary? Put in that the King can determine, through KB, to stop that. Why don't you delegate this to the King? Then the Secretary of Defense, you will not be, because you will not have this legislature resolved, it will be a few years from now, through KB, making an adjustment to go back to the logic in which the Senior Petty Officer does the evaluation within a unit. I think this is a logic that we all support. You must be careful of peers who evaluate each other. That's not a healthy situation in a unit. Surely it makes sense that the chief evaluates and not the military in the unit. It doesn't work that way anywhere. That's very bizarre. So I understand it as a temporary measure, but I really do not understand it as a definitive measure. Perhaps you could explain a little more about that. A fourth draft law is No. 2544. This concerns various provisions relating to the training of professional soldiers of the active framework and to the termination of the professional tests for the training of senior candidate officers of level A. Basically, you're saying that all senior officers, so from Major's point of view, have always had a very strict exam and that you're gonna stop doing that. Those professional trials become a kind of permanent evaluation. You're gonna quit those real professional trials. You're going to make it some kind of continuous formation, an evaluation over a year. I understand that, but of course it is, and I also made that remark in committee, that the exam to become a senior officer is super difficult. For that, we really need to study very hard. In itself, I'm behind that. A major in the Belgian army must be really top, that seems to me a healthy principle. Now it's going to be some kind of permanent evaluation. Why not, but we will have to make a thorough assessment over the next few months and years. It's a bitter pill for the people who had to take that exam. In fact, our Flemish Minister of Education tends to introduce more exams. At Flemish level, we move towards a general exam at the end of the sixth grade, across all schools. For the first time there would be a general learning test at the end of primary school, such as in France or the Netherlands, in order to better orient the student. So we're just going to a system in Flanders with more tests, at specific times, instead of just the permanent evaluation. And here we would make the reverse movement. I am not radically opposed to this, but it needs to be properly evaluated. The difference with the trend in Flemish education policy is remarkable. About Bill No. 2542 on the recruitment of military personnel, finally, has been the most to do. It concerns the elimination of primary school certification requirements. I have a lot of questions about that. Having a certificate of primary education is kind of basic to me. You say that when you join the Defense Department, all these skills are tested: reading, writing, answering an e-mail and so on. There is therefore no need for a certificate of primary education. I can understand that argument, I hope that the tests will be done properly, but note very well the concerns of the N-VA group about the quality loss when entering the defence sector. We had a debate on the temporary abolition of physical tests for the sake of corona, while the police continued to do so. Remember the beep test where Annelies Verlinden was present. She's had a lot of problems with that. At DOD, there were no physical tests. That's weird. I hear from people at the Department of Defense that it is not obvious to make good volunteers or soldiers of the people entering. I'll be careful when I say it. I don't understand the finality of this. How many people do we want to reach who do not have a certificate of primary education? How many people don't apply to DOD because they don't have a certificate of primary education? Do we really want to attract these people? I have serious reservations about this. We take note of the answers to our questions in committee, but we remain critical and we continue to have serious questions. There has also been a lot to do in the media about this. Jan Segers wrote a funny piece about this in Het Laatste Nieuws, pointy and ironic. We will not vote against it, we will abstain, but we still have a number of questions to ask. I would like to hear answers from the government or colleagues on this matter.
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u7	Mr Lacroix has the floor.
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u8	Madam President, no, I didn't want to intervene. If I'm registered, I don't know who signed me up. It's unknowing of my own free will. I'm the Richard Virenque of politics. Very briefly, first of all, I would like to thank Mr Theo Francken for his very nuanced position. I think the minister is really on the right track. The fact that Theo Francken announces that the N-VA will abstain on these texts is a significant political fact. I think it is also a major significant political fact to see this constructive side. At the beginning of the legislature, it was not simple. I really believe that the work of the Members, the work that I acknowledge to Theo Francken and his colleagues, and to other members of the Defence Committee, the availability of the Minister and her cabinet and the explanations that have been provided, all allow us to change positions, including those of the minority. I see that. Secondly, in a very general way, in all the texts submitted to us by Minister Dedonder, we are moving towards both a quantitative and a qualitative improvement in the status of the military. I'm holding on to one thing. We have seen for years that the status of the member may be inadequately adapted to the realities of today. That is one of the reasons, but the point should really be nuanced, and that would require lengthy debate. Re-adapting the status of military personnel, providing other benefits, other career opportunities, making certain rules more flexible, while maintaining a level of demand and quality, is a way to combat the phenomenon of attrition. It means recruiting and keeping these people. Initially, some of them have no title, no certificate, but they have this will to commit themselves to the country, to safeguard the values of freedom, equality, fraternity and solidarity that are Belgium's values in the broad sense. Giving this opportunity to those who want to work, who do not have a diploma at the base, but who in the army will complete a career path that they may not have completed in another sector, is a social elevator role. This will, it seems to me, make it possible to reconcile the army with the nation in the broad sense of the word. There you go. You asked me if I had anything to say. I was surprised to have been registered. My colleague André Flahaut reminded me that I was. I had a few notes in case the debate was a little hot. So far, I can see that it is not. I hope that this will continue. I would be very happy to hear from colleagues so constructive.
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u9	Madam President, something beautiful is blooming between the PS and the N-VA, but that is completely aside. Madam Minister, it is not always a problem when a Flemish Interester takes the floor in this Chamber. Today is such a day. We welcome all these draft laws. Imagine: we are pleased with the design of the PS. So those days exist. We are pleased that steps are being taken to make the unnecessary administration more flexible and that measures are being taken to make defence more attractive. In this way, we can increase recruitment and retention, reduce staff turnover and thus increase staff numbers. However, we are still a little critical of some of your draft laws and certain elements in them. The proposal to amend Article 66 will be constructive. A reduction in the administrative burden for the evaluators of the military is at issue. In the meantime, everyone has come to that realization. It is not strictly necessary for us to have completed a master officer's sub-category course if we have obtained the petty officer's sub-category. It would seem plausible to evaluate military personnel. Such staff may also be used in the evaluation to reduce the administrative burden on those evaluators. You will therefore not be surprised that we will approve this bill. It is quite logical that we should support the draft law on balance-of-payments insurance. Mr Francken has explained this very well. I cannot imagine that anyone would take a different view of this design. That would be all too crazy for words. The government has to cover the balance of debt insurance of military or civilian employees who die during the euphemistically expressed "risky" activities associated with their profession. It is right that the families of these people, who have literally given their lives in the service of our security, should be compensated by the country they have defended. Madam Minister, the logical conclusion is that we will also support this bill. The draft law on the status of our candidate soldiers seems to us to be useful in increasing recruitment in the defence sector, increasing the retention of the candidate soldiers and reducing the attrition. Our group believes that it is a good idea to stop punishing military personnel by depriving them of their degree if, due to unforeseen circumstances or certain things with a serious impact on their lives, they are no longer able to function. We also see no reason to deprive a military reclassified to another position in the same category of personnel at the same level if he does not succeed in that training. As far as the exemptions are concerned, it is logical for us to seek a smooth connection with the knowledge already acquired, with the competences of the candidate military in their previous training in order to be able to recruit them more quickly to Defense. All these elements can help with a rapid increase in our workforce. So, Minister, three out of three: we also support this bill. Allow me to get a little more critical, a little more skeptical. I'll start with the good news. We welcome the fact that the Minister is examining the possibility of making the study conditions for candidate volunteers more flexible, as we urgently need to expand our tight volunteer reserve. It is precisely for this reason that these study requirements should not be too strict. These are people who volunteer for our security, not professional employees and military workers paid by the Defense Department. However, we remain critical and vigilant for a possible reduction in the rate by removing the requirement to have a certificate of primary education. So let us remain strict enough about the evaluation of candidate volunteers and their required knowledge and skills. We can also expect something from the volunteers in the Defense Department. We also support, of course, the removal of the gap, which means that, as a candidate for military training, it is still possible to register as an applicant without success in basic training. In this way, it would be possible to avoid the waiting time for applicants. This procedure is not only logical but fair. We would have liked to have given this draft the first sign of doubt, because there is certainly a need for flexibility and an extension of our reserve. But we are also not blind to the fact that, despite the noble ambition, the expectations and qualifications of new volunteers may be reduced. That is why we will abstain from this draft. Finally, ladies and gentlemen, I would like to say a few words about the training courses for professional officers. Madam Minister, we welcome the proposal for measures to increase the attractiveness of Defence, to improve career flexibility, to improve work-life balance, to balance work and private life in Dutch. It makes sense, because it is urgently necessary to increase the number of employees. People are still flirting with that critical border, that critical threshold of 25,000 soldiers. This is something that does not facilitate the core tasks of the defence industry, not to say that they are at risk. Once again, we would like to point out that the desire to attract more people quickly must not lead to some sort of lat reduction. We would like to repeat this once again, and we would like to stress it once again. We support any constructive measure, such as speeding up the abolition of administrative procedures, but when it comes to the necessary competences, we want to remain vigilant. We ask ourselves questions, like Mr Francken on behalf of his party, in the disappearance of these professional tests. Indeed, it is perhaps not necessarily a bad thing to use a permanent evaluation instead. However, when it comes to modernising the necessary competences, the question could be asked as to what it is intended to do. Are the classical competences for senior officers no longer of any importance? Or is it going to be weakened? If the conditions for the registration of continuing training are to be modernised, will we not, Madam Minister, somehow miss the opportunity to separate the chaff from the chaff and thus implicitly lower the bar? That's something I'm wondering, colleagues. Madam Minister, despite the fact that we want to give every opportunity to the attractiveness of the careers and the increase in flexibility within our army, that idea of a lat reduction is still haunting my mind a little bit. That is why we will abstain from this draft. Madam Secretary, you have three approved drafts. You have abstinences on two other drafts. So you cannot complain today about the Flemish Interest, about our constructive attitude.
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u10	Madam Chair, Minister, as many of my colleagues have said, these five bills have an identical purpose, which is also that of this Parliament, that of recruiting military personnel - our Defence needs it. This package is part of a broader policy led by our government, which is to upgrade military status, upgrade their wage benefits, implement measures for families and reduce home-to-work distances. Let us be clear, these measures, like the wage plan, have been a promised catch-up for many years. Others are novel, such as today's projects, which allow the State to intervene in order to cover, in the context of mortgages made by military or civilian personnel, certain risks excluded from the insurance balance remaining due in the event of death by reason of the service. From now on, the Minister and Assuralia will enter into a framework agreement to compensate for the risk of death of a member or civilian, whether on duty or by service in the course of a number of activities at risk. This state intervention actually covers the member's family residence. These completed measures must enable us to achieve a number of goals, including reaching the 29,000 Defence personnel by 2030, including 3,800 civilians. Annually, they will also enable us to achieve the objective of recruiting 2,500 military personnel, which today represents the maximum of our absorption capabilities, and gradually, from 2026 onwards, the annual recruitment of 2,800 military personnel. Minister, you have the chance to deliver a four-fold positive message. First, the army recruits, and in addition it offers good jobs, better paid, with a solid status in the medium term or a full career with bridge clauses to the public service, which we had already initiated under the previous legislature. It recruits young people, as the average age at Defence must reach 5 years to reach 35 years by 2030. It also hires technicians, because new equipment requires increasingly sophisticated technical skills. This has been recalled several times in committee. In addition, the technicality of the new equipment will favour civilians as well as non-commissioned officers. The last aspect - but not least - that I wanted to highlight this afternoon is the formations that Defence will offer to advance in the military hierarchy. Indeed, it is an excellent social elevator. However, minister, if the benefits of your new measures are to be appreciated, you absolutely must not rest on your laurels.
ParlaMint-BE_2022-05-11-voorlopig-55-plenair-ip178x.u11	[[...]]
