ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u2	Proposals submitted by: Proposals tabled by: 2330: Vicky Reynaert, Malik Ben Accour. - 1939: Theo Francken, Darya Safai, Peter Buysrogge.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u3	The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2330/7) The text adopted by the Committee is the basis for the discussion (Rgt 85, 4) (2330/7) The discussion is open. The meeting's open.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u4	Madam President, I refer to the written report.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u5	Madam President, football is a popular festival like no other, and it makes the internal contradictions forget. It collects a country for a few weeks behind the screen in the living room, at café or in the village square. The romance hasn't disappeared yet, but it's starting to fade for many. Exorbitant transfer amounts, expensive stages and even more expensive tickets, as well as foreign sponsors with important motives cast an increasingly heavy strain on the blazing of sport. This is also the case with the high mass of football, the World Championship that will be played in Qatar in December. The World Championship was organized by corruption. The championship has a megalomaniac size and a hideous ecological footprint. The stages and infrastructure were built on the backs of a slave army. It has taken a huge toll of human life. When we see the brand new football temples rising where our boys have to play on cooled lawns in winter in the scorching heat, the word perverse comes into mind. That feeling only gets stronger when we think of the human price paid by the dozens of infrastructure projects that must make the oil sheik's dream possible. It is one of the largest vanita projects in recent human history. The grim average of 12 migrant workers per week who will never return to their homeland and see their families again is a shocking statistic. It cannot be forgotten, despite all the improvements made under pressure from public opinion, such as the lifting of the kafala system. Sportswashing is part of Qatar's diplomatic strategy, with which it wants to win recognition and earn respect. Therefore, in 2021 alone, it was able to place 30 international sports events on its calendar and manage an extensive portfolio of purchased or sponsored western footballers. With the World Cup Football, the country now has another asset in its hands, which is sure that despite all the aversion and protests against the revelations, millions of fans worldwide will watch as their team enters the turf. We must by no means seek to politicise football and destroy the blinding effect of sport by forcing citizens, athletes and businesses to set higher moral standards than politics itself. The responsibility for the organisation and the abuse associated with it does not lie with the citizen. Participation in the World Cup must remain at all times a moral choice made by players and athletes themselves, free of charge. In that our vision differs from that of the other draft that is being put to the vote today. Another difference is that we should not take action in the future, but should act already, by hitting the Qatari government where it hurts: not in its portfolio, but in the prestige it so much desires. Therefore, the government, the prince and members of the royal family must remain absent at the opening and closing ceremony and at the competitions of the Red Devils. We can be brief on Mrs Reynaert's resolution. Many ideas are not unneged. Certainly in the amended form, many of the sharp edges have disappeared, which clearly state the intention, without exceedingly affecting citizens and businesses. Nevertheless, we remain concerned about the stronger government interference on the one hand and, on the other hand, the lack of respect for the division of powers in this country and the creeping refederalisation, despite the good intentions.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u6	Will we try to respect a five-minute speaking time, as last week? If everyone agrees, I suggest that you observe five minutes of speaking time for the motions for resolutions, as we did last week. I think this is a good compromise at this time of the sitting.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u7	Madam President, I do not know exactly what the intention is. Is there a time limit? What's the reason for that?
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u8	Last week we had reached an agreement in the Conference of Presidents on speaking time. I have just asked whether this could be the case now, and I thought that everyone agreed.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u9	We do not agree with that.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u10	Madam President, my speech should take about five minutes. Colleagues, in six months' time, the World Cup will start in Qatar under the watchful eye of human rights defenders. Major sporting events are sometimes held in countries where these rights are not always respected and where labour law is often flouted or non-existent. In these large-scale projects, working conditions are sometimes close to slavery. In its latest report, the International Labour Organization reported 50 deaths at construction sites in Qatar. Amnesty International reports 6,500 deaths. Thanks to this text, we have been able to hear the International Labour Organization, trade unions and Amnesty International who have pointed out to us that, beyond calling for boycott, we should, as we suggested in our text, prevent rather than heal, in other words, use the allocation of major sporting events as a lever to improve concretely the situation on the ground. Of course, we would like to thank the experts who have been heard in committee very warmly. This morning, our national coach, Roberto Martinez, also spoke in the press about this. According to him, we have indeed a great opportunity to deliver a message through football. I quote: "Distorting the look of a problem by calling for boycott is not an act of courage; the courage is to be convinced that we can be at the root of a change in society." I would never have imagined quoting Roberto Martinez in this Parliament, but in this case he has perfectly summarized the philosophy of our text. Indeed, the fundamental question is how a major sporting event can serve as a lever for advancing the cause of respect for human rights.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip184x.u11	Mr Ben Accour, I have one comment to make. I have also read what Mr Martinez said. I have to say, I'm having a bit of a hard time with the Red Devils' attitude in the file. I understand that the Red Devils have been on the right knee with the left fist up for some time now, following death, for all intents and purposes, regrettable by George Floyd. They continue to do so, they support it 100%, they show that they are fighting discrimination, racism and inequality. In doing so, they are proclaiming a political agenda for a piece. I don't have a problem with that, that's their choice. In some time, the Red Devils will go to Qatar, a country where women simply have no rights. In Qatar, homosexuality is, we discussed here a moment ago blood donations from lgbtqi community, nonexistent, it is forbidden and prosecuted with the death penalty. Thousands of workers were killed in the construction of the football stadiums. Thousands of construction workers from Bangladesh, Indonesia and Vietnam died during the construction under the scorching heat, up to 60 degrees, in full sun. Apparently, that country will do. U zegt: I agree perfectly with Mr. Martinez. If one still fights with the knee on the ground and the left fist up for George Floyd, why not fight for the dead Bengales? Why not fight for all those victims of racism, real discrimination? I wonder why that is apparently not a problem. Personally, I find it rather cheap to raise the left fist everywhere and when it comes to wearing just a T-shirt that says change. What does that mean, change? That aside, the resolution we tabled is not even about those footballers. For me, those footballers are free to go. It's a sporting event. Qatar was chosen as a organising country and we now know how that happened, namely purely through corruption; that was proven. We distance ourselves from that. The World Championship will take place. Soccer's a party, isn't it? However, I do not think there can be political representation. What I understood from the debates I could not, unfortunately, be there because of circumstances, but the colleagues in our group have followed it. That is a good thing. I did find it strange, Mr Martinez, that you were saying about Mr Martinez's signal: 'Je suis parfaitement d'accord'. Which signal is correct? I personally didn't think that signal was that powerful. That is why once again the question is: what are you doing with the 'parfaitement d'accord'? Or did I misunderstand?
