ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u2	The general discussion was resumed. The general discussion has resumed.
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u3	Madam President, urgent procedure was requested for this draft law in plenary in November 2021. After that, the draft before us had to be rushed by the committee in seven haste. Our dear Minister's alibi for this was that the Vivaldi government is trying to catch up with a great deal of legislation, which is the fault of the previous government. The previous government had left a number of things too long. I am not making it up, ladies and gentlemen, in 2022 that excuse is still being used. The constructive proposal by a number of colleagues from the opposition, Mrs Depoorter, Mrs Sneppe and Mrs Fonck, to clarify and deal urgently with the urgent items in the draft and to deal with the non-emergency items at a later stage, unfortunately met with a Jet from the Minister and, by extension, from the majority parties. So we're on the verge of urgency six months later. It is only a tip, but perhaps the majority parties may have to accept the outstretched hand of the opposition once in a while, then this urgent draft might have been dealt with a little faster. Madam President, I had prepared a presentation that also discussed a large part of the articles in the draft, but I think that the services, and perhaps also you and some of my colleagues, will be grateful that I will confine myself to the part that was divine on Tuesday afternoon and which is still evident today. The rest was discussed extensively at first and second reading in committee and I will therefore have to repeat myself here and there. The amendment in question, which was adopted in the Committee on Health two days ago last Tuesday, is a special amendment, an amendment from the Happy Message, as it turned out. I already did the exclamation in committee, but I want to repeat it here today. Three cheers, three cheers again! There is now at last an agreement on something that we have been doing in this country for 25 years in order to reach an agreement that has been respected, and I do place the emphasis on compliance. There is now finally an agreement with the so-called Walloon-Brussels Federation. I also said in committee that this term is unconstitutional, but it does not seem to matter to anyone. Who could have guessed? Who would have dared to think? There's finally an agreement. Mr Bacquelaine, who will undoubtedly join us later, welcomed the fact that such agreements are still possible in this country. Only, good colleague, who hopefully hears me in the coffee room, is there really no agreement. It's not an agreement. The term chord is not even appropriate here. It is not an agreement, it is an encore, yet another encore of the Flemings. The Flemings are plodding again. Now I think that is basically the standard definition of an agreement in this country. Colleagues, the only thing we have had to swallow for that historic agreement, such as Flemings, is a kind of general forgiveness, a general pardon for the years of exceeding the quota that our Walloon sisters and brothers have celebrated. At the same time, the key that was based on the population, on the shovel, key for which the Flemings have fought for years and we will probably never see again, if it depends on the French-speaking. But, ladies and gentlemen, don't panic, now it's all gonna be fine, because, as I said, there's an agreement. This time our good friends on the other side of the language border will really keep their end of the bargain. They'll stick to the deal. It'll all be fine with the medical quotas by 2024. In committee, I was wondering what to do in 2024. I looked it up just in case. Well, it turns out that elections are being held! So in an election year everything will be fine! Even a Catholic like me - there are undoubtedly better ones - has to admit, I admire so much blind faith. We would almost forget the history of the file. The transfers produced from politics in Wallonia with the active support are now being cancelled. That and nothing else is reality. It is amnesty, ladies and gentlemen, to say it with a loaded term. Colleagues, some organisations in the field have criticized this. Mrs Vanpeborgh gave the list I quoted in committee. So I don't have to repeat it on this one. They also criticised that amnesty measure without any guarantee of the agreements. But colleagues, the Minister reassures us. "Don't panic, Flemish friends! Stay calm. The agreement is written in black and white on paper." I also wondered in committee and I still do not know where these agreements have been established over the past 25 years. That certainly needs to be investigated. Maybe we should set up a committee of inquiry for that. I think it's an interesting issue. Colleagues, I can already see the Minister thinking, "Creyelman, stop sawing." It sounds a bit like my wife sometimes, who asks me to stop repeating that same string. I can almost hear him thinking, "Creyelman, there are guarantees, we have guarantees." We have incorporated 4 locks into our historic agreement and the Planning Committee will take into account any transfers for subsequent years. Unfortunately, that's not really the problem. It is not a question of whether these quotas are adjusted according to whether or not there are transfers. It is a question of whether we as Flemings really believe that when it comes down to it, these adjusted quotas will be taken into account. That's what it's about, and nothing else. We had a guarantee for that, but it actually disappeared because of the vote on Amendment No 33. The only guarantee we have now is yet another solemn promise that the agreement will be respected this time. I wonder what's changed so suddenly. I was wondering that during the committee, and I'm still wondering now. What sudden change has caused our good French-speaking friends of the so-called Fédération Wallonie-Bruxelles to respect the agreement reached? In committee it sounded that the French speakers share our ambition and that they agree with our analysis. So we're confident. However, the question remains whether the French speakers will also share our solution in 2024. That's the question. In view of the history of the dossier, I dare to doubt it. Mrs Vanpeborgh, I would like to address you first and thank you for your comprehensive and very correct report. I would like to come back to your amendment, although I have been working on it for ten minutes. During the discussion of your Amendment 33, I asked you how you would justify all this to the many thousands of Flemish students who have not been allowed to start their studies in the last 25 years. I asked you what explanation you gave, just as my group leader asked the Minister, Mrs Pas, and did you consider all this to be fair and fair? Your answer to that, Mr President, was that we should not continue to look at the past, but should look forward. I'm guessing you didn't choose the term forward by chance, but that aside. However, we are not frustrated, Mr President, make no mistake. We look not out of frustration at the past, but to learn something from it for the future. The past of this dossier teaches us that we look better at the future with a realistic view. So we are just being realistic. Colleagues, the committee has also raised a number of arguments that the maleized Flemish Interesters, what do I say, Flemings, I should not confuse the two because there is not a 100 % in the polls in 2019 a higher number of students had given the admission to start the studies of medicine and dentistry than was laid down in the federal quotas. I still assume, as in committee, that that was funny. If not, it would show a special form of cynicism. Especially when it is known that the quota for doctors was initially increased annually by and for the remainder on the French-speaking side and then by the introduction of the lissage system allowing French-speaking Belgium to make pre-purchases and to use partially the quotas for subsequent years. Colleagues, the reimbursement of these prepayments through the negative lissage system is now in sight. So we're gonna wipe out that rather bombasticly announced federal response. Tabula rasa mentioned it in committee during an oral question. So there's going to be amnesty now, to put it with a loaded term. There will be amnesty in exchange for an agreement, in which we will once again solemnly promise what we have been promising for twenty-five years, namely that we will compensate for any transfers one year later. It's a solemn promise, promised on the communion soul. This time it's for real, that's how it sounds to me. I wonder where else I've heard that. Where else did I hear that? I remember. Mrs Van Peel is not here for a while, but I am sure she is listening. Mrs Van Peel, was it not you who, under the Michel administration, if I am not mistaken, cried hallelujah three times, because everything was resolved? A good source has told me of it, namely www.valerievanpeel.be. However, I am glad that you will not be caught again today. I shall now return to Amendment No 2. 33. The only guarantee there was was that Article 69 in question. This was a direct consequence of the coalition agreement which explicitly mentions the federal response mechanism. That's one of the few trophies that CD&V got proud of. They're gonna have to deliver that trophy today, too. I have already noted in committee that the party is already having such a difficult time. Today she has also issued a minister, who resigns. That may be regrettable. Madam President, you will not expect that from me, but I would like to be on the record for CD&V, although the Good Week is already over. Mrs. Muylle, I felt sorry for you last Tuesday. You had to do the amendment No. 33 while it was clear to everyone, or at least to me, that this was not heartfelt. Well, I'm still kind of expressing myself. I looked it up. You stated on the whole issue: "I hope it is enough, but personally I doubt it. I give this the benefit of the doubt, but I do not fully trust it." Good colleague, at that moment, I was struck by a moment of humanity. I sincerely felt sorry for you, because, against your better judgment, you voted in favour of that amendment to remove the federal response mechanism. Perhaps in one last attempt to appease your conscience, you said that we can still invoke it. However, you must explain to me how you are calling for something that is no longer in the text. It is no longer in the text because you voted it out yourself. You can't call anymore because there's nothing left. By the way, Mr President, do you really think that you will ever find a majority for this? I don't think you believe that yourself. Madam President, I would also like to address the French-speaking colleagues. Ladies and gentlemen, some of you had four points on your hands a while ago in the context of the Week against Bullying. Walloon friends, I would like to call you in all modesty to stop bullying CD&V. They didn't have many toys in the coalition agreement, and you took another one from them. Stop it, colleagues, that's bullying. Have a little pity on CD&V, show a little clemency. If this continues, you condemn CD&V to eternal damnation in the realm of invertebrates. I don't think this is the plan. So allow, my friends in Wallonia, that we of Flemish Interest give the people of CD&V another chance. Allow them to adopt our amendment in the near future to re-introduce the relevant Article 69, the federal response mechanism which Mrs Muylle was quite right to be proud of. Give CD&V another chance. Ladies and gentlemen, if the Minister is so confident that the French speakers will comply with this agreement, why did Article 69 have to be removed from this draft? If everyone keeps their end of the bargain - and you are confident in that - then that response mechanism will not enter into force at all. The Flemish colleagues who approved this and the plans to vote against our amendment will have to ask one question. They must ask themselves a rather simple question, namely why the French speakers are arguing about the copyright of the removal of the Federal Response Mechanism. Why are they fighting to claim copyright? Why, Flemish friends, do the French speakers almost stumble across each other to claim the deletion of Article 69? Asking the question is answering them. I know the answer and I suspect you will know the answer by 2024 at the latest. The only conclusion that can be drawn from this is that by neutralizing the Federal Response Mechanism you have given out the only stick you had. I know the Minister likes comparisons with traffic, so I'm gonna do him a favor. The French speakers have been driving the motorway for many years and decades. Within a few kilometers there is now a flash pole. However, they do not have much sense of braking and therefore the maximum speed is adjusted. More than that, we're even gonna tear down the flash pole. Flemish colleagues, you will have a chance to make this right. You're gonna get a chance to put that flash pole back. I hope you'll seize that opportunity with both hands.
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u4	Madam President, Minister, ladies and gentlemen, first of all, let me refer to an article that appears in the text before referring to another which is no longer there. Article 149, which deals with the practice of euthanasia, is, in my view, a step forward. Indeed, it can be seen that many doctors no longer practice euthanasia, not out of personal conviction, but simply because this act requires not only a strong commitment, but also a great deal of availability to the person who asks for euthanasia, as well as to his family, his relatives and any witnesses. In the face of the shortage of doctors who practice euthanasia, it was therefore necessary to make arrangements. It is noted that the older doctors committed themselves at the time of the coming into force of the Euthanasia Act. They were very available to carry out this act. However, this may not be the case for younger generations. In so doing, this article provides, as was provided for in the medical-mutualist agreement of 2020, for compensation, excluding nomenclature, for euthanasia practised by the attending physician. This article gives the King and the Minister the opportunity to make provision for this compensation, to determine the amount and modalities of the compensation and, consequently, to encourage, as in the case of the scientific society of general medicine, collaboration between the oldest doctors who have experience in this field and the younger doctors who wish to put into practice the act of euthanasia at the request of the patient. I wanted to highlight this article 149, which seems to me something positive and which brings added value to our legislative arsenal. Now I come to section 69, to tell you that I am somewhat surprised at the astonishment that one may have with regard to the dissatisfaction or dissatisfaction of those among us who consider – and it is legitimate, everyone has his or her views on this point – that federal loyalty or the possibility of entering into agreements in a federal framework is something toxic and harmful. That is what this is all about. It's a demonstration. It is still possible, in our country, in federal consultation, to enter into federal agreements, whether we like them or not. Some people don't want this, and I respect them, others think it's rather beneficial. Here, it is indeed the result of a consultation which was desired by the Minister, by the Wallonia-Brussels Federation and by Minister Glatigny. This required a negotiation on the very basis of our health care planning system. We are also swimming in the midst of a paradox in this matter: personally, as a liberal, I am rather in favour of planning the medical supply, but I hear that the communists are against planning. Like, anything is possible!
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u5	I would like to speak because I have been quoted. Mr Bacquelaine, I do not know if you have targeted me by saying that "communists are against planning". I had a doubt. I think there's a little confusion. We are indeed for planning but we are not for a selection at the entrance of studies, which will make the teaching and the medical profession more elitist. We are not in favour of that. Secondly, as I said to Mrs Van Peel, we are against what is causing the real over-consumption in medicine and which is causing the shortage of general practitioners, that is, the medicine at the service, which is so dear to you.
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u6	If I'm in favour of this medical offer planning...
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u7	Excuse me, Mr. Bacquelaine. Mrs Depoorter asked for the floor.
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u8	Mrs Merckx, I can now hear you say for the second time that you are opposed to excessive consumption, given the cost of performance medicine. However, you have not read the studies correctly. We have already discussed this at the committee meeting, but I would like to come back to the distribution of prices per patient in the district health centres in relation to general practitioners' practices. I suggest that you read that study again, because the additional costs in the district health centres can count.
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u9	Ladies and gentlemen, I would like to remind you that dialogue can only take place between speakers and not between other Members. Mrs. Merckx, Mrs. Depoorter, having called you, you have ten seconds to react. Then the speaker will continue.
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u10	I will be brief, because I find this interesting, Mrs Depoorter, and you are quoting the example of flat-rate practices. What do these flat-rate practices mean? This means not only stepping away from performance medicine, but also multidisciplinary cooperation, recruiting other staff, ensuring that general practitioners are not completely buried under the administration. This also means refinancing and investment in the first line. That is what we wish for all general practitioners, as you know. We call for all Belgians to be able to go to the general practitioner without money, including the doctors where there is a performance payment.
ParlaMint-BE_2022-05-12-voorlopig-55-plenair-ip180x.u11	Madam President, thank you. If Mrs Merckx and Mrs Depoorter wish to initiate a debate on the general organisation of health care, then we can go to the city for dinner and then come back to discuss the subject on the agenda. If I share the need for this planning, it is because I think it is necessary to take into account several elements. First of all, our university and hospital training system is, of course, designed to train doctors as well. We must always maintain a balance between the capacity of quality training – I always insist on this factor – because we cannot invent patients to the infinity, nor multiply university assistants and professors, nor constantly increase all the material necessary for the training of students, and a principle of reality. This is one of the main criteria to be used by the Planning Commission, so that it ensures that the number of students admitted to our universities is compatible with the responsibility of good training. Secondly, we must match the medical supply with the health quality needs. This obviously requires objective health needs, as well as the quality of care needed, and ensuring that the general medical supply can meet these health needs. That's the second objective. The third is to ensure that students who engage in medical studies do not constantly have a sword of Damocles above their head as to the possibility of obtaining at the end of the course the award of a professional title, that is to say that of exercising the profession for which they have committed themselves and have devoted extremely sustained efforts. I think that when we talk about elitism, there is nothing worse than allowing access to a large number of students and making them believe that they will automatically receive a professional qualification, although we know that this is not always possible if we do not respect the match between supply and health needs. I find this to be a disadvantage to a whole group of students, particularly from a less favoured social environment, who may be less able to withstand this pressure that is now being experienced in medical studies and which causes some students to drop out completely because they do not resist this pressure. I really believe that this planning is necessary for these three reasons: to remove the uncertainty faced by many students today; to ensure that the quality of training is ensured; and to ensure that the medical supply corresponds to the needs of the objective care. That is why I think that the solution here is a good solution and, as I said, it is a federal loyalty that I believe is necessary when we look at the whole issue of health care in our country. As you know, the skills are diverse and there are several levels of power in our health care system today. It is necessary to guarantee this possibility of federal cooperation and consultation at this level. So it seems to me to be a step forward. I would also like to say to Mrs Fonck, whose assurance I do not want to run counter to, that the amendment, which we have tabled and which bears a predestined number when it comes to medicine, since it is Amendment 33, is probably similar to the amendment she tabled at the very beginning of our discussions on this bill, but the context is quite different. This amendment 33 is tabled while ensuring the safety of students, while eliminating the excesses and surpluses that have been dragging on quotas for years and at the same time allowing for the functioning of the federal system and the increase of quotas for the future. When the opposition tabled the same amendment at the beginning of the analysis of this draft, we had no guarantee of that, no certainty. The context is therefore quite different. I have never had the slightest doubt about the need to reach such an agreement in order to achieve the objectives we had. If we had accepted the amendment tabled by Mrs Fonck at the beginning of the analysis of this draft, I fear that we would not have been in the situation in which we are in. I therefore welcome this temporality and succession in the analysis of this dossier. I would add that the increase in quotas for 2028 is a significant step forward. It is interesting to analyse the figures for this increase. Numbers increase by 26% in Flanders and 16% in Wallonia. Why? Because when the Planning Commission analyses the number of students needed and the labour force in the medical supply, it integrates the real situation. The actual situation included an excess of more than 1,000 students, who were previously smoothed. The Planning Commission has incorporated this in the definition of quotas for 2028. Since this excess was much more important on the French side than on the Flemish side, the increase in quotas is necessarily more important in Flanders than it is on the French side. It's purely mathematical. And it reflects a real situation on the ground. I wanted to say that because, sometimes, some people claim to be giving a gift or passing the sponge over a situation of overnumbering and surplus gradually constituted in recent years. It's not about that. This excess is effectively incorporated into the definition of new quotas. So there is simply a rebalancing, a regularization and we go back to zero in a much more correct and much clearer system for everyone. That is the reality, and I wanted to say it again, because I cannot accept it being claimed that, on the francophone side, we would have gone for some kind of quota alms because that is not the truth.
