ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u2	I see that Mrs Merckx already wishes to take the floor.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u3	Madam President, yesterday we were informed that Minister Vandenbroucke cannot be here today because he has had a high-risk contact and is in quarantine. However, today's rules of Sciensano no longer impose quarantine after high risk contact. I therefore wonder whether the lesser rules apply than the population, other than the Sciensano directives. He was supposed to be on the Conciliation Committee tomorrow. I would like to have some clarification on the matter.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u4	Mrs Merckx, moreover, since you are speaking on behalf of the PTB Group, I should also like to point out that your group informed me of your appointment as president of the group from 19 January.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u5	The rules of Sciensano indeed say that there is no longer an obligation to quarantine for someone who has been boosted. The rules do say that everyone is advised to show caution. Mr Vandenbroucke's view is that he must do everything he can to be as careful as possible, making it more cautious not to be here. He has indicated that he will be present at tomorrow's Consultative Committee. There we will ensure sufficient distance between him and the other participants. It's possible in that room. That is a very large hall in Egmont. The room here does not have the same possibility as the hall of Egmont.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u6	Prime Minister, the quarantine rules need to be clarified effectively. Ordinary people must go to their jobs today and cannot take that extra care of the minister. I'm gonna ask myself some questions about that.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u7	I suggest you start our oral question-and-answer session. The first issue concerns the situation in Ukraine and questions are addressed to the Prime Minister. As a result, an inquiry had to be filed, but the application did not win enough votes to be debated today. However, an agreement was reached on the sidelines of this meeting to hold this debate on Ukraine next week.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u8	Madam President, we are in a very separate situation in the Rules of Procedure. I myself would have insisted that I do not judge the position of my fellow Members, because everyone is free to say that the rules would be applied. So the shift is being made to next week's plenary session?
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u9	Yes. At first it was intended that the debate would take place in committee, but it is not a problem that it should take place in plenary.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u10	Madam President, is this debate well postponed to next week's plenary session?
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u11	We will see how to conduct this debate next week.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u12	Will this be an additional debate? I ask you, so that each group can ask two more questions.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u13	I propose that you continue this discussion on the organisation of work in next week's Conference of Presidents and begin our sitting with the attached questions on rising energy prices.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u14	Madam President, Prime Minister, ladies and gentlemen, in order to lower household energy bills again, it is the improvisation ball. We're chipping. We're messing with each other. Banana skins are being thrown between government members on this issue. Meanwhile, household bills explode. Households are humming up. They can't afford to pay those energy bills anymore. At cdH, we think it's really time to act now. Much time has been lost since September. We have been offering an energy check for some time now. We do not think that the reduction in VAT is a good measure. It is a measure to boost the competitiveness of enterprises. This is not a measure in favour of the poorest households, middle-income households. The economist Étienne de Callataÿ recalled it again in La Libre Belgique today. We believe that we need an energy check for the middle class beyond the arrangements that have already been made for the most precarious households, of the order of 200 euros, by increasing it according to the number of people in the household by 25 euros per additional person. This check would not concern the 20% of the highest revenues. We also think – we rarely think about it – that the payment of energy bills should be smoothed out. This does not sound like anything, but it is very important; on the one hand, because wage indexation occurs several months after the payment of energy bills and, on the other hand, because it is hoped that there will be a reflux in the cost of energy for households next year. This second measure is also important. We know that large sums are being generated today from the over-profits of ENGIE Electrabel and that there are additional revenues at the state level in terms of gas and electricity. They were valued at $825 million and $450 million in fuel oil. There are margins to be able to operate. We have to do it now.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u15	Prime Minister, prices are increasing, they are becoming priceless. People can't afford their energy bill anymore. But what happens on the Rue de la Loi? You're bickering, you don't remember, you keep meeting, but you still don't know what you're gonna do to help the working class. I think that's really outrageous, there has to be real action. The solution is on the table, a VAT reduction from 21 % to 6 % makes sense. On caviar and champagne, as much VAT is charged as on gas and electricity. You won't be able to explain that to anyone. With the PVDA we exert pressure, with 300,000 signatures under our petition and with the support of the trade unions. That pressure changes the parties' opinion. It is very interesting to see that evolving in politics today. Minister Van Peteghem of CD&V has answered questions about this four times that nothing comes into his house from a VAT reduction, but in the end he has changed his mind, which I find positive. Our pressure makes the parties change their minds. Green was also opposed, for ecological reasons, but yesterday morning Minister Tinne Van der Straeten said that there might be a reduction in VAT. All right, we're gonna keep pushing and Green's gonna change his mind. That also happened with the PS. At the PS, Paul Magnette told the newspaper L'Écho: "In my personal capacity, I am against the VAT reduction from 21 % to 6 %". But we feel that the lines are starting to move and the PS says, "We may still be in favour of it." That's great. It's moving! It's moving! It's moving! This means, Prime Minister, that more and more parties are in favour of this proposal. I'm calling you. This is necessary. We have to stop saying that this is going to be an index jump disguised. This is not true because the poorest households spend 10% of their expenditure on energy, while the average in the household basket to calculate the index is 5%. That's not true! This is a measure that will benefit all workers. In terms of swimming pools, rich people, etc., what are you going to do, green people? Apply a 21% VAT on water because they fill the pools with water? That's bullshit! (...)
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u16	Mr Prime Minister, yet another fake agreement becomes a fact, a temporary and conditional VAT reduction, which comes out as a typical Belgian compromise, because it does not even affect the government. You have to pretend to the outside world as a kind of Zacheus the tax collector and give something back to the people. However, it is effective pretending, because at the moment the vivaldiassa is ringing with the 21% VAT levied on the ever higher energy prices. The Fleming better cling to his breaks because his energy bill won't go down anytime soon. Increasing CO2 prices and energy transition policies will still cost the ordinary man a lot of money. You also ignore the many Flemings who do not receive the social rate, who live in poorly isolated homes and who cannot afford renovation, heat pump or solar panels. Your left-wing coalition shows that she lives in another world and is not social. That's why people are in the cold. I notice that the vivaldi policy is a chain of loose crumbs. However, people expect concrete solutions. They're having a hard time, and they want you to do something about it. I cannot stand by, Prime Minister, while more and more Flemings are facing energy poverty. Looks like you guys can do it. Mr Prime Minister, why was VAT on energy not structurally reduced to 6%?
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u17	Madam President, Prime Minister, I am pleased that you have come to answer the questions today in your capacity as Head of Government. After all, I want to talk about strength and purchasing power and about the lack of effectiveness at the expense of purchasing power, which has been the guiding principle of the current government for a year and a half. I am surprised that in a dossier such as that of rising energy prices, in which we have been getting the signals from the public for months that what is happening with the energy bill and purchasing power is not sustainable, you are unable to come up with a coherent proposal. In my preparation I had written something about the VAT reduction. Apparently, you have started a turn towards a VAT reduction. However, your group leader has just publicly announced that a VAT reduction is a deception, because the money is then taken away from the people again. Your Minister for Energy said a few days ago that a reduction in VAT is a stupid measure. Your Minister of Finance replicated that he would come out with a smart VAT cut. There would be a VAT reduction now, but the government would increase excise duties in the summer and get the money back. Mr Prime Minister, that is a trick for me. Perhaps your group leader has talked about this. I will only ask one very simple question. Here's what I'd like to know. After all, it's decision time tomorrow. Tomorrow, the government will make a decision. The construction of the population is such that a decision must finally be made. I just have one very simple question. What will you put at the heart of tomorrow, in order to be able to show the people by tomorrow evening a decision on which they can rely?
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u18	Madam President, ladies and gentlemen, I come back to a discussion that took place in the Chamber last week. I would like to state what steps have been taken in the meantime. As you may recall, I said last week which criteria the measures must meet. Firstly, they must be temporary measures. Secondly, the measures should be aimed at those people who are worried about their ability to pay the energy bill every month. Thirdly, that is one aspect that I do not hear very much about here; we must also look at the sustainability of our public finances in relation to measures that have already been taken and measures that may be taken in addition. I also spoke last week about the measures that have already been taken. Mr Dallemagne, you say that it is time to act. The government did not wait to act! Decisions have been taken in multiple stages to introduce an expanded social tariff, which affects 20% of the population with a real benefit of 720 euros per household on the invoice. This advantage is really tangible. The federal government has already made a total effort of more than 700 million on top of the existing mechanisms in our country. We have mechanisms in our country that are part of our social system, such as indexation. It works very well and makes it possible for energy to play a very important role in increasing benefits and wages today. That is an automatic mechanism and therefore one tends to say that it has no influence whatsoever. However, anyone who draws a wage or receives a benefit will see an indexation of it this year and can be used to compensate for the increase in life expectancy. Does that mean we stop there? No! I said last week that we were looking at additional leads, respecting the criteria that I had put forward. First of all, the criteria I have set are not contested. The government agrees to look at the dossier in this way. Last Friday we decided with the government that energy and finance ministers will play a coordinating role. They will develop the different thinking paths and assess them against the different criteria, including as regards the sustainability of public finances. They will find out what is best suited to our objectives. Tomorrow, the government will discuss the various options, taking into account the measures already taken and their increasing costs. More fundamentally, I believe that the government should take advantage of the opportunity to pursue policies. This policy should not only focus on one-off compensation, but should provide an answer to the question of how to give our citizens sustainable access to cheap energy. One of the policy options is to give consumers access to self-produced energy, such as solar panels or heat pumps, or better insulation so that they consume less. It is an acute problem today, and we are looking at traces of thinking to deal with it. However, you may expect a government to do more than just put some kind of plaster on the wound and then see where it comes from. Today we need to pursue a policy whereby we give people sustainable access to cheaper energy while protecting consumers. That is why we have asked the CREG, the ombudsmen and the Economic Inspectorate to check whether the mechanisms relating to advance invoices, which we see today, are in line with the rules in force. I want to end this. We are facing an energy crisis today; that is absolutely the case. We have taken measures over the last few months, but today we see that the crisis is becoming much wider and affects more people than the group we are targeting. In other words, we need to look at what additional measures are needed and we need to pursue policies that protect people from excessive fluctuations in energy prices in the longer term.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u19	Prime Minister, as you said yourself, you have included 20% of the Belgian population in your measures. We propose that you include 80% of the Belgian population in the measures: 20% through a social rate, 60% through this energy check, which would be adjusted according to the composition of the households. I do not understand how some so-called progressive parties are still calling for VAT cuts. When Melchior Wathelet lowered VAT a few years ago, he did so because it was a stimulus for businesses. It was a measure of competitiveness. This was not a measure for households. If we take such a step, it will lead to an index jump and the workers will lose three, four, five times as it will be definitive. I do not understand how we can still argue for such a measure. Some other measures would be much more effective and consistent. I recall our third measure, which is the smoothing of the payment of invoices. (...)
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u20	Prime Minister, you have given three criteria. The first is the temporary character. But why should the measures to be taken be temporary if all experts predict that prices will remain high until at least 2025? So the crisis will not be temporary. Secondly, you believe that the measures should be targeted. But a very large part of the working class will have to pay 1,500 to 2,000 more per year. I hear today a plea that the rich must pay. The rich have to pay. We agree, comrades! The rich have to pay, so make a tax on wealth. Increase the PPI on high wages. Now everyone gets up talking about the rich. I'm talking about VAT. We must lower it for everyone and introduce a tax on wealth. It's a solution. But it's not through VAT that we charge the rich. With this reasoning... What shall we do? Shall we go on the water to fill pools, also raise 21%? That's bullshit. And then there's the sustainability of finances. Here in Belgium, one company is stacking gold, especially Engie/Electrabel. While the people are suffering, EUR 2.6 billion has disappeared in Electrabel's register. What is interesting is that when we (...)
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u21	Prime Minister, your energy policy is one of 12 stiles and 13 accidents, and your measures remain a dead end. Your temporary VAT reduction is a typical Belgian compromise. Our electricity is already the fifth most expensive in the world. Scratch the energy bill that shouldn't be on it and stop enriching you on the hood of the ordinary Flame. Reduce VAT permanently and unconditionally, because energy is not a luxury product. Reduce VAT to reduce inflation and protect our people's purchasing power. Life is expensive enough as it is. How is it possible that you watch patiently that more and more people can't pay their final bill anymore? Prime Minister, the final balance is still to be settled, and it will be in 2024.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u22	Prime Minister, it is about the long term and about structural solutions. But tomorrow we will look specifically at what the government can do for the people now. Yesterday, we also tabled a proposal, which I would like to give you, in order to stay away from the whole debate on a VAT reduction, the main lines of action. I do not have the illusion that the government will accept proposals from the opposition, but perhaps you will find inspiration in them. We believe that anyone who does not receive the social rate should now receive a tax reduction of EUR 500. That's the full working middle class, including all the self-employed. They are often forgotten, even though they do not receive a wage index. Our proposal is also social, because we give money and not a percentage. So we do not have the whole discussion about the large consumers either. The proposal is quick and simple, because it goes through the farm levy. From March onwards, people will be able to survive more net. Finally, this is also very important - it is not a cardigan-pocket operation. We leave the index untouched and what we give to the people, we do not take back later, not by a deferred indexation (...)
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u23	The Prime Minister remains with us to answer two questions about the Codeco. Mrs Jadin, are you asking for the floor?
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u24	Madam President, I have not understood everything about the question that I introduced on behalf of the Reform Movement, followed by several colleagues, concerning relations on the border between Ukraine and Russia. I understood that Mr. Franken's inquiry had been omgezet. If I translate correctly, it means that it had been transformed. This also implies that the questions as submitted deserve to be answered. Madam President, I did not get a good idea if we were to postpone a debate in committee or in plenary on the same subject. For me, that would make no sense, since it is a topical debate – and a burning news! If there is a change, a joint decision is required. I don't know if my group leader knew about it. Maybe that decision got away from me. In any case, Madam President, I do not believe that I should be deprived of the right to ask my question.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u25	Madam Member, at the beginning of this plenary session, I explained that an agreement had been reached following the difficulties caused by the tabling of an inquiry which was introduced late in view of the schedule of the Conference of Presidents. Consequently, it could not be dealt with and placed on the agenda of this meeting. The intention of the group concerned was to request the inclusion of the inquiry in the plenary. If that request had been accepted, the consequence would have been the withdrawal of all questions on the same topic. In order to resolve this conflict of agendas and order of business, it was agreed that we could postpone the debate until next week.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u26	Madam President, thank you for your explanation. However, I do not agree. I do not consider that a political group alone decides the subjects to be dealt with. Indeed, I had introduced a question in due form and within the required time frame. Therefore, I think I can ask my question today – and so do my colleagues who wish to do so. On the other hand, I would point out that if a political group had intended to file an inquiry, I did, however, read that it was a matter of normal topicality.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u27	Mrs Jadin, I do not think that all the Members present here want the sitting to be suspended in order to organise a Conference of Presidents and to discuss the proceedings again. I think we're here to try and move forward. We referred to this at the beginning of the plenary. This has been settled and I propose that we move forward.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u28	I'm sorry, but we still have procedures to follow. The request arrived late, it was settled in the Conference of Presidents for a postponement for next week. From the moment the group wants an inquiry, it is up to you to submit the urgency and the decision on referral to committee or not to the plenary session. If we change things by talking like this... I didn't participate in the discussion, I heard what you were saying afterwards. But why remove all the questions when we could have decided, for example, to refer the inquiry back to committee, as was decided at the Conference of Presidents? I'm having trouble with these mixtures and approximations in the procedures. I would like to understand why the questions on the agenda are not being asked.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u29	I hear a group disagrees. I propose that you continue the questions as we have begun them. This will not be a problem now, as we have already talked about Ukraine before and we have solved the problem. So I suggest you, Mr. Piedboeuf, have a special interview with you to explain the situation, if you wish. Then we'll see. In the meantime, I propose to move forward on the agenda. Ukraine will not prevent us from asking questions about the Codeco, which is of interest to all our citizens tomorrow.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u30	I never refuse appointments!
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u31	Madam President, Prime Minister, on the eve of a new Codeco, there is a huge wave of covid cases and contamination. Hospital admissions are increasing, although, at this stage in any case, intensive care is under control, which is obviously particularly important. As far as form is concerned, I can only once again call you and the different levels of power to show more coherence and clarity, on the occasion of the Codeco of tomorrow, with less confusion and cacophony. This is a major issue in terms of credibility, trust and public acceptance. As far as the background is concerned, the famous barometer announced for months will be on the agenda of this Codeco. Setting up a covid weather indicator, why not? But it is not this indicator that will allow a normal life to resume. Indeed, what matters in the short, medium and long term is to deploy the weapons that are available and to maintain the activities while minimizing the risks of each location. In this regard, I would like to ask you two questions. First, when will the approach be no longer sectoral, but place by place? Indeed, the reality and risks differ. What does it mean, for example, to apply a single gauge of 200 people for a cultural centre and a huge entertainment hall? That doesn't make any sense! What does it mean to apply the same rules for teenage football training and for a game of 50,000 fans in a stadium, with a pre-game and a post-game? That doesn't make any sense! Secondly, when will the authorities, at all levels of power, really provide their help and support, by going there, so that security is ensured as best as possible and above all to enable citizens to lead an almost normal life despite the presence of the virus?
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u32	Madam President, Prime Minister, the implementation of a decision scoreboard is extremely important and I have been questioning the Minister of Health for several months in this regard. Measures are changing, sometimes contradicting themselves without obvious explanations; there are sometimes week-to-week challenges to the criteria for class closure, the number and type of tests, hospital guidelines, or the closure of certain trades. The scientific uncertainties are there and the virus surprises, in particular by its variants. But, after two years of pandemic, we have scientific data to define a framework of gradual decisions to be taken or not to take on closing hours, gauges for sport, culture, extracurricular, deadlines for revising a measure, wearing the mask – which, indoors, outdoors and for how long? It is essential for everyone to know how decisions are made to anticipate, implement and provide perspectives. This is not the case today. Prime Minister, what set of criteria and scientific studies is the basis for the draft decision-making scoreboard that is under negotiation? What sectors are covered by this project? Do you confirm that we will have it accessible to all tomorrow? Thank you.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u33	Madam President, ladies and gentlemen, I thank you for your questions, which I think have already set the stage in which we are working. Indeed, the level of contamination is increasing rapidly. The experts had said, two weeks ago, that at one point we would reach figures such as Monday's, namely 60,000 positive cases out of an estimated total of 90,000 tests. On Monday, two out of three tests were positive. This means that the number of positive people is well above 60,000 and the circulation of the virus is very high. On the other hand, pressure in intensive care services is gradually decreasing. Does that mean there are no risks? Let's keep some caution! Mrs Fonck, as you said, the number of hospitalizations is increasing. Hospital admissions from yesterday and the day before, compared to the same times last week, increased by 50-80%. Will this result in increased pressure in intensive care? It's not clear yet. But the fact that there are so many people currently hospitalized because of the covid shows that today we are not in a situation where we can compare the Omicron variant to a common autumn flu. Clearly, this is not a flu. The effects go beyond that. In addition, vaccination and specifically booster vaccination remains our best defence. It's one of the most important tools and it's moving forward. In comparison with other European countries, there are only two countries that have higher booster vaccination than Belgium: Denmark and Ireland, fairly. In this context, we are working, as indicated, on a barometer - a system that must help us better manage this period which is coming and during which we will experience moments of improvement. In that case, we will not keep the rules in force one day too much. But it is also possible that the situation might go in the wrong direction. The barometer will then give us transparency and visibility to understand that if the situation deteriorates, we can expect a series of measures to be taken. I think we've learned a lot from managing this pandemic. Now, everything we have learned must be realized in this barometer. Its value will be to show the population where we are, the characteristics of the current situation in comparison with other situations, the current rules and other rules if the situation evolves in one direction or another. Mrs Fonck, I think one of the important elements is indeed to have a better proportionality. Today, we have a maximum of 200 people inside, for example, in a small room or in a room of several thousand seats. The barometer will respond to this type of current weakness. The same applies to possible control measures, for example in relation to the breakdown that will also be included. Taquin, we rely on the advice we have received from GEMS and the Office of the Commissioner Corona and on the many consultations we have had with the sectors. The goal is to have a management barometer that specifically states what happens in culture, in event, in sport, in horeca and in all activities. Does that mean that other measures are not possible? No, but we want to give visibility to these sectors because they need to be organized and need more predictability than the other elements. In conclusion, I believe that tomorrow is an important moment for all the governments of this country. We must show that we can gather all the knowledge we have accumulated, that we can detail that knowledge in order to get something that gives that predictability and transparency to which we now have the right to manage the crisis.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u34	Prime Minister, thank you for your answer. Let's try to see the positive. I expect you, but also from all levels of power, tomorrow, less cacophony. This actually means more coherence, more efficiency but also behind, more trust and more citizen support. We all need it! We agree with you: we must of course continue to convince as much as possible of the vital importance of vaccination and booster. Let me also insist that you continue, in terms of communication, to insist on the barrier gestures and the wearing of the mask. This remains very important! More than just a barometer, I hope that tomorrow you will be able to move forward to deploy devices to ensure maximum security and reduce risks. It is now well demonstrated that ventilation, including mechanical ventilation if necessary, drastically reduces the risks. Maybe we're at the end of the tunnel with the Omicron variant, but maybe not. Let us have humility and honesty to say that we do not know what will happen afterwards. We can't rule out another variant. It's up to us to control things to live in spite of this virus.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u35	Prime Minister, thank you for the elements of your response. You confirm that we are finally moving forward, and of course I hope that the Codeco will decide tomorrow. The most important thing, let's remember, is the hospital. Let us focus on membership, with a clear, predictable and objective line, to manage well and to communicate well, and let us be clear in this direction. Communication has not always been good because it has been very disparate. To properly manage a crisis and get the message across, it is important to have a unique communication, and I know that my group and I can count on you on this.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u36	Minister, since the sharp rise in energy prices in recent months, the Energy Office has been unable to keep up with the number of complaints. Thousands and thousands of complaints flow in there and deal with absurd situations where advance invoices reach 1,000 euros or fixed rates that suddenly turn into variable contracts. We must act quickly, not only to tackle the high invoices, but also to put an end to mispractice in the energy market. You know Vooruit's position on this: we are in favour of a VAT reduction on energy because heating our own house is not a luxury, but a basic product. Just as 6 % VAT is levied on water and food, we find it only fair that this would be the case for energy. Everyone needs electricity every day and so a VAT reduction is only logical. Reducing VAT to 6% would also ensure that invoices go down and that we help people effectively. However, such a firm measure with this aim will only work if we also ensure that the malpractices stop at the same time. People sometimes hear scandalous stories that people are confronted with. It's absolutely time to stop that. It's possible. This morning, the Energy Ombudsperson called for two things to be done: to reduce VAT and to provide for a safety net regulation that leads to the profits of the people and not to the suppliers, because of additional costs. I have two questions on this, Minister. What will you do to better protect the consumer? Will you, for example, use the Economic Inspectorate to counter malpractice? Will you take measures to ensure that energy suppliers cannot simply raise their prices significantly?
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u37	Madam President, Mrs Depraetere, it is true that consumers are increasingly complaining about malicious practices by certain energy suppliers. They are deceived or are the victims of unfair practices, resulting in an unjustified increase in their invoice. As we could read in the press, certain suppliers would try to convert fixed contracts into variable contracts or increase advance invoices unilaterally. These practices are unacceptable and must stop. Anyone who is still faced with this kind of malicious practice in the future, I recommend that a file be opened with the Federal Ombudsman who is working closely with the Economic Inspectorate. I have asked the Economic Inspectorate to do everything in its power to stop these misleading and unfair practices. An inspection team focuses specifically on this problem. In the meantime, the inspection has launched an investigation against several energy suppliers. However, I cannot give any further details on this in order not to harm the secret of the investigation. These studies are important to better protect consumers who are poorly treated by their energy supplier. Mrs Depraetere, thank you for your question, which gives me the opportunity to remind you that in the very short term the government will take measures to counter the high energy bill. Like you, I believe that these measures should be partly financed through the excess profits of producers. So we have asked for an analysis of these additional profits, and it is only logical that we should use them to support citizens financially.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u38	Minister, we are very much looking forward to the decision that the government will take tomorrow or very soon, because it is really time for the energy bill to go down. I am also pleased that you indicate that you have instructed the Economic Inspectorate to investigate some of the issues, because it is important to address the energy bill with various possible instruments. On the other hand, the reduction in VAT would like to do so, but measures will only be effective if everyone complies with the rules, especially the energy suppliers. The Energy Ombudsperson has already clearly called for malpractice to be addressed. I'm glad to hear you're supporting that.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u39	Madam President, Minister, I would like to begin by expressing my condolences to the family members of that little boy. I'm sure there's nothing worse than having to bury your own child. It is therefore understandable that there is so much turmoil in this case. The prime suspect was sentenced to ten years in prison in 2010. He was released after serving his full sentence. He was not followed after that, because the posting only started in 2012. You explained that in detail yesterday. Psychiatrists point out that sadistic psychopaths are particularly dangerous. One must remove them from society. I read today in La Libre Belgique, I quote: "These people do not ask for help, do not suffer psychologically and generally deal better with the prison environment than other prisoners. They don't experience anxiety or depression. Emotional cold protects them from stress. Limit the risk of recurrence." I'd say eliminate the risk of repetition and put those people away. Protect society from these monstrous figures. Minister, I have only one relevant question in this tragedy today. What are you going to do to put those child killers away? You already have our help.
ParlaMint-BE_2022-01-20-voorlopig-55-plenair-ip158x.u40	Madam President, Minister, it is obviously impossible for me to begin my speech without expressing my deepest condolences to the family of little Dean. It is also impossible for me to hide my indignation, because, like the greatest judicial dramas that have affected very young children in our country, this tragedy could also have been avoided. Of course, you are not personally responsible for this, but you still have a political responsibility today, to protect our children after decades of disinvestment in our judiciary, and in particular in the follow-up of detainees, and not in the ad vitam isolation of detainees, as the extreme right is trying to make him believe today. Because that's what this is about today. Dean's executioner, who had seen his dangerousness confirmed throughout his detention, was not followed as soon as he was imprisoned, although he should have been followed for the murder of another two-year-old boy. On the contrary, it was only when he was approaching the end of his sentence that he was able to benefit from follow-up, both for his social disorders and for his addictions, with a view to his release. You have spoken at length about this in committee, and you have come back to your proposal to reform the Penal Code, which aims, among other things, to tighten up sentences when the perpetrator exercises a position of confidence in a victim who, a fortiori, is a minor. However, what are you planning as an upstream measure to protect victims before it is too late? You also announced the investment in high secure and psychiatric structures, while admitting that it would not be enough to compensate for the shortage of places. So are you going to speed up the establishment of legal psychiatry centres and invest in the therapeutic and psychiatric follow-up of non-interned but, despite everything, dangerous people? Finally, what about your federal plan against domestic violence? How will you, in practice, encourage the use of this important measure?
