Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	notMP	Minister	-	-	-	-	VerlindenAnnelies	Verlinden, Annelies	F	1978	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Chairperson	MP	notMinister	VB	Vlaams Belang	Opposition	Right to far-right	DepoortereOrtwin	Depoortere, Ortwin	M	1970	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	IngelsYngvild	Ingels, Yngvild	F	1979	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	Groen	Groen	Coalition	Centre-left to left	PlatteauEva	Platteau, Eva	F	1982	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	PivinPhilippe	Pivin, Philippe	M	1954	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	DemonFranky	Demon, Franky	M	1976	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	VandenputTim	Vandenput, Tim	M	1971	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Coalition	Centre-left	MoyaersBert	Moyaers, Bert	M	1980	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	VB	Vlaams Belang	Opposition	Right to far-right	DepoortereOrtwin	Depoortere, Ortwin	M	1970	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	notMP	Minister	-	-	-	-	VerlindenAnnelies	Verlinden, Annelies	F	1978	
ParlaMint-BE-en_2022-06-21-voorlopig-55-commissie-ic824x	ParlaMint-BE_2022-06-21-voorlopig-55-commissie-ic824x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 21-06-2022	2022-06-21	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Chairperson	MP	notMinister	VB	Vlaams Belang	Opposition	Right to far-right	DepoortereOrtwin	Depoortere, Ortwin	M	1970	
