ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u2	In accordance with the opinion of the Conference of Presidents of 15 June 2022, you have received an amended agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 15 June 2022, you have received an amended agenda for today's sitting. Is there any comment on that? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u3	Prime Minister, for many households, daily difficulties become unbearable. They bear a name that we now know well: inflation and, in particular, rising energy and fuel costs. On your desk and for the past few days, a series of reports have accumulated and I think they converge on at least three points: the need to act immediately for purchasing power, to act on the structural (no longer on the punctual), in a targeted and not generalist way. In other words, it will probably be time to stop with the distribution of one-off cheques, the temporary reduction of VAT applied on energy in the middle of summer; and perhaps also with the distribution of extremely generous proposals from the banks of the majority that propose to run the banknote board to give 25 or 30 000 euros to each other. No! What we need is reforms, i.e. models with expenditures and revenues. We always come back, Prime Minister, to the same questions. What is the state of the fantasy of tax reform? What is the status of the invisible pension reform? What is the status of the fight against tax fraud? I would like to draw your attention to one specific point: inflation is weighing more and more heavily in the household budget, it is the one linked to fuel prices. We all probably know what should be done. The excise duty should be reduced to the European threshold allowed. Do you intend to do it? Are you also considering contacts at European level to see if it is possible to go beyond that? Whether it is on excise duties, on energy or on pensions, it is high time, Prime Minister, that Vivaldi passes the second! Thank you.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u4	Prime Minister, the bills are running up and people are less left. That's for sure, and we don't need experts to see that. However, they needed two months to come to their findings and draw up a report. Then what's in that report? They note that purchasing power in our country is better protected than in our neighbouring countries. That's good. They add, however, that by the end of the month people should be left with more money and that the excess profits of multinationals should be dealt with. Prime Minister, at a time when a lot of people are struggling, additional purchasing power measures have been put on hold for two months because we were waiting for the results of the experts. We are now finding that the wait has not been very successful and that time has been wasted in particular. What do we know more than two months ago? If we had just been with people for half an hour, we would probably have come to the same conclusions. Indeed, I have heard all the findings of the experts from people who are having a particularly difficult time. Prime Minister, if we look at the measures, the question arises as to what extra we will do. Shall we take measures to protect people from the high invoices or shift that responsibility from us and place them on the people themselves? Do they have to turn down their heating in the winter after they slow down on the highway? Maybe they should buy less food? This may also be a solution. I'm just saying we have to make the right choices. A number of measures such as the VAT reduction, the social tariff and the indexation are simply self-evident. We have to keep it. It's about what we'll do extra. We have to make a choice. We can opt for collective action, doing more to protect the group. For example, we can increase the social rate and ensure that people are left with more. However, we can also opt for individual and patronising measures. I would have liked to have heard from you how you see it.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u5	Prime Minister, people can't afford life anymore. People are gonna give up. People just see their invoices go all the way up. What are you doing? You order reports from the National Bank, from the OECD, from your experts. That's an interim report. The final report has yet to arrive. What's in those reports? I've been reading those reports. In small print it is written that it is not true that the index protects people's purchasing power enough. The report by the National Bank states in black and white that real wages have been reduced by 2%. No one here knew that. Has anyone here read those reports? Can you confirm that people's sense of losing purchasing power is right and that all the talk that it would be less bad than in other countries is wrong? The people give up by that 2% reduction. However, these reports do not describe the problem of the huge profits of large companies in Belgium. The BEL 20 companies paid 8.17 billion euro dividends this year. We need to get the money there, not people's wages. On Monday there will be a big demonstration in the streets of Brussels. More than 70,000 people will ask for a raise in a Belgium where it can be done. They want the freedom of negotiation. The 1996 law must be changed. Will you listen to the voice of the street Monday, after such a mobilization? I cannot assume that wages remain blocked at 0 %, while billions of profits are being made in many companies.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u6	Prime Minister, my first thought when I looked at the measures taken by the group of experts was whether this was sometimes a joke. This vivaldi government has kept us and the population waiting for months for a report from a so-called expert group, simply because it is not capable of taking purchasing power strengthening measures. Georges-Louis Bouchez of the MR called you another screw-up this morning. Looking at the content of the report, I see measures as 100 kilometers per hour driving on motorways, promoting green investments and raising energy tax again in the near future. These are all measures that will not help our people. It really is stew in a Belgian way, covered with a green sauce. The expert group seems to be a gang of green jerks, whose party of the same color has held the pen. For example, I do not read about structural reforms of burdens, where people are left net more, or what we need to do to dry up inflation higher than elsewhere, in order to avoid getting caught in a wage price spiral. Nor do I read what we need to do now to increase purchasing power immediately. You've always denied the problem, then transfer it to an expert group, which ended with a sisser. We've lost precious time. Will you stop working with this expert group and start with a white sheet, together with your large army of cabinet employees, to develop measures that clearly make a difference in terms of purchasing power?
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u7	Prime Minister, the measures recommended by the expert group are a good start. They also confirm that the measures taken by this government to strengthen purchasing power were excellent choices. However, we have questions about some of the measures proposed. A speed limit of up to 100 kilometres per hour is excellent for the Brussels ring, but we wonder if this is the best purchasing power measure imposed on all motorways in Belgium and at all times. Greener cars and a more economical driving style seem more important to us. It is good that the extension of the measure on the reduction of VAT on gas and electricity is suggested and endorsed, and that social measures, with the social tariff, should be extended where appropriate to middle-class people. It is a good thing to invest in renewable energy for businesses and to encourage isolation for families. However, we regret that the proposal does not include the reduction of excise duty to the European minimum at the pump. We continue to argue for this reduction in excise duties. Colleagues, the trees do not grow to the sky. The sum of all measures must be affordable, so that we do not forward the invoice to the next generation. The sum of measures should also not result in certain categories that need it less benefiting most. We are in favour of maintaining wage indexation. However, indexing tax rates will benefit people who need it less than people who absolutely need it. Mr Prime Minister, can you advocate measures that are temporary and structural and, above all, aimed at those who need them most, especially the middle class?
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u8	Madam Chair, Prime Minister, this Wednesday, the panel of economists mandated by your government submitted an interim report. It makes a series of proposals to address the purchasing power crisis, which is the primary concern of our citizens. The main themes are energy prices, wage indexation, taxation and the budget. The proposals put forward largely echo the ideas that my political group is defending:1. Increasing the employment rate is the best way to improve purchasing power and competitiveness. 2. Creating the government deficit is not an option. 3. In the field of energy taxation, less VAT is needed, but more excise duty is needed with a reverse ratchet. As far as labour taxation is concerned, this is what needs to be given priority rather than the distribution of new cheques. On the issue of wages, I am pleased to hear that independent bodies such as the OECD and the expert group now do not in any way challenge the 1996 Act. As for the automatic wage indexation mechanism... [[Brouhaha]] We seem to have the same opinion! As for the automatic wage indexation mechanism, which is positive in terms of protection of purchasing power, it would also mark certain limits. In fact, indexation takes place differently according to trades and sectors. This has certain limitations. Prime Minister, on the 1996 Act, can we now consider the debate to be closed? On the reform of the indexation system, what do you think of the suggested track on temporality that would offer more equality between workers? Have you asked the experts to budget their measures? Finally, what deadline have you set for the implementation of the selected proposals?
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u9	Mr. Prime Minister, you have called in the help of experts. Did they help you? I do not think so, because I note that the majority groups have not come closer together. Indeed, as Mr Depraetere points out, you have lost time. That was predictable, because in the meantime other unordered reports from the OECD and the National Bank conclude the same thing, which the governor of the National Bank essentially summarized: "The money is gone." Prime Minister, you're out of money because you're the leader in deficit. Belgium is the only country that will not achieve a millimetre improvement in terms of deficits in 2022 and 2023. Other countries will do better while we are on the ground. Who are the victims of the policy where you spend money that you don't actually have? Those are the middle class, the business community, which is losing competitiveness, and the government. I refer to a statement by you in a committee last week that tomorrow's purchasing power is today's competitive position. During your two years of policy, it has declined by 5%. The government doesn't exist. The government is like a mailbox, where the taxpayer is collapsing money you're spending again. When I sum up all these reports, the victims are the middle class, the government reads: the middle class and competitiveness read: the middle class. Three times you abandon the middle class. After all the expert reports in which the Chamber has not even been consulted, we have to deal with what is reported in the press - I ask you what you will do for the middle class.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u10	Mr Prime Minister, unlike the previous speaker, the expert report is an opportunity as far as we are concerned. After all, the report confirms that the purchasing power of people who fall out of the boat is a problem in our country. They are faced with towering energy bills and expensive shopping carts in the supermarket. There are people in our country who are not adequately protected by indexation. The report puts the finger on the wound and insists that the government get to work on it. That is what we expect of you, Prime Minister. It is also a plea for reform. We are not asking for bricoling, not messing around in the margins, but for real reforms where you are not avoiding taboos. The report enrols in a green energy transition. It is once again a report that calls crystal clear green measures social measures. Energy savings, the reduction of speed on motorways and less subsidies for commercial vehicles should be used. The report enrolls in a green story. At the same time, short-term measures are also needed. The extension of the social energy tariff is urgent. Overprofits from energy companies benefiting from consumers' expensive energy bills are no longer acceptable. Working on a tax on that, Minister Van der Straeten is working on it every day. The index does not protect everyone and that is why we want to propose a tax credit for people with an ordinary income, with an ordinary job, for the lower middle class who is also faced with sky-high invoices. The government must also protect people with a gross income of less than EUR 3,500. Prime Minister, I would therefore ask you to embrace the report. Purchasing power measures are needed; green measures are social measures.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip186x.u11	Prime Minister, the situation of a large number of citizens is extremely precarious. Their end-of-months are increasingly difficult to achieve. This is also the case for many small and medium-sized enterprises and independents who now face an impossible equation, combining the increase in wage costs with the increase in energy bills. Strong measures are no longer urgent, but urgent, so that our citizens can live with dignity from their income and that employment is maintained and stimulated, so as to avoid many bankruptcies. Every morning, on the radio and in the newspapers, the great promises of your government parties are in every direction. Yet, none is followed by effect. Are we talking about a tax reform to raise pocket wages and boost employment? Nothing! Stronger and more targeted aid is proposed, in particular with a view to extending the social tariff to the middle classes? Nothing! A correction is announced to ensure that condominiums – that is, 2.5 million people, often disadvantaged – benefit from the assistance that other citizens have been able to obtain? Still nothing! Is support for SMEs and self-employed people to cope with the shock of wage and energy costs? Nothing! We have also heard some parties of your majority announce the involvement of large companies that have made indecent over-profits during this crisis. There again, nothing! Oh, yes! I forgot: 30 000 euros promised to all young people. Nothing, either! The days and months pass, in a great hustle and bustle, which punctuate many statements that arouse hope and much expectation. How does your government react? Simply by inertia and inability to decide. Prime Minister, when are you going to put an end to the treacherous statements and procrastination and finally decide (...)
