ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u2	Madam President, Prime Minister, I think many of us here share this feeling of having had an important time. We must now live up to this event. I think we all heard Mr. Zelensky. I will focus on three points, starting with the no-fly zone. On this subject, yes, you're right, we can't send F-16s to fight Russian planes. There are different ways to help the martyred cities of Marioupol and others. We could deliver weapons and among them - of course we are already delivering weapons - the famous anti-aircraft portable weapons. Mr Dallemagne and I pleaded a few days ago in favour of an amendment to the motion for a resolution on this subject, but we were not followed. We cannot continue to distinguish between offensive and defensive weapons. If we deliver weapons, we can deliver any weapons, including those that will help Ukrainians protect their skies. Then the question of energy. We Europeans must find a way to stop sending every day - I say well every day - 800 million euros of oil, gas or hydrocarbons to Russia. I know that this cannot be done in three days, but I think it is absolutely necessary for Europeans to put up double bites. Finally, there is the economic question. We have already taken very strong sanctions, that's right. The president spoke about Russian diamonds in Antwerp, but beyond that, across Belgium, there are more than 1,500 Belgian companies trading with Russia, even though these companies began to do so long before the war in Ukraine began. I think we're right today to ask ourselves whether we can go on like this. Can we continue to trade, or even make new investments, with a country where we accuse or suspect leaders of committing war crimes, leaders who continue to bomb civilians and send four million refugees on the roads? Prime Minister, I think the moment is decisive and important. There have been many of us this afternoon listening to President Zelensky; I think it is now time to hear him. Thank you.
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u3	Prime Minister, we have had a moment of history. We have listened to the President-elect of a democracy that is now being attacked, invaded by Russia, and we have applauded it. This standing ovation praised his heroism, his courage. There may have been a sense of guilt in our home in the face of this bloodbath that we can't stop. Mr Prime Minister, you have had strong words, and I want to greet them on behalf of my group. In a spirit of national unity, your speech was at the height of that moment. But it is true that we must move from speech to action. We did, but we still have to do it. Of course, among the actions we must take is the commercial issue. As President Zelensky said, we cannot continue trading with the tyrant. How will we reduce this trade with this tyrant? In Antwerp, two hundred Russian boats would arrive every month. How are we going to stop this flow of boats? There is also the issue of armaments. The weapons must live up to the aggression and must be able to stop the bloodshed. There is the issue of ground-to-air missiles. There is also the question of the Harpoon missiles we have in our stockpiles that would neutralize the boats on the Black Sea. This is a Ukrainian request and I would like to know our response to that request. Finally, there is the issue of diamonds and hydrocarbons. Here too, it is important that we have in mind the martyrdom of Marioupol, the martyrdom of this country, and the fact that it would be indecent not to set an example, even if we know that there may be (...).
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u4	Ladies and gentlemen, thank you for your questions. We have had a historic moment in this Parliament. President Zelenski is not afraid to put his finger on matters that are not obvious. First of all with regard to the no-fly zone, I believe that it would be a great mistake to become a party to this war. A no-fly zone is simple: it means that we should then shoot down Russian planes. If we did, it means that we would become a party to this war and that the entire European continent would be drawn into a conflict. Honestly, the fate of Ukrainians would be even worse. So I don't think it's healthy to do that. In terms of weapons, a few weeks ago, Belgium decided to buy new ones to deliver them to Ukraine. Unlike the previous situation, we do not communicate the details. The reason we did it before was that at that time, there had not yet been an invasion. Our reasoning was that we wanted to show Russia that Ukraine had partners. Meanwhile, everyone knows that Ukraine is not alone in this war. However, from a strategic point of view, we would not benefit by providing details of the nature of the weapons delivered. Our country has spent several million euros on new weapons delivered there. For hydrocarbons, the European Union is making irreversible choices, as we have seen in recent weeks. Belgium, for example, is extending its nuclear reactors. France has decided on new investments in nuclear energy. Germany has opted for an acceleration of its transition to renewable energy. These choices will help us, in the years to come, to completely turn our backs on Russia, to disconnect from it. The long-term impact of the decisions taken should not be underestimated. The objective is that, for this summer, two thirds of our energy dependence on Russia will be reduced. But if we do not import anything tomorrow, it would mean, for Europe, that almost half of its energy supply would be immediately cut off. If we were to do so now, as some say, it would result in us being plunged into an extremely serious economic crisis within a week. That is not helping Ukraine! On the contrary. If our countries are facing a dark red economic crisis, it would impact, in the first place, our ability to help Ukraine. Let us not forget that the current sanctions are stinging the Russian economy. Moreover, the implementation of these sanctions is carried out in the port of Antwerp. Of course, there are Russian ships in the port of Antwerp but the sanctions are applied. Not all products on the lists of products subject to sanctions pass through. Considerable efforts are being made to carry out meticulous checks. The reasoning for diamonds is the same. I know this subject is sensitive. But the European Commission's reasoning in the case of sanctions always aims to ensure that the impact is mostly on the other side by limiting the impact on our side. If we intervene, in one day, the diamond trade will move from Antwerp to Dubai: zero impact in Russia, total impact in Europe. For the moment, I think – and this is not an easy argument – that the current sanctions package is affecting Russia in its ability to wage war while preserving our economy. If we did not preserve our economy, it would not be good for us, but it would be even worse for the Ukrainian friends we want to help.
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u5	Prime Minister, thank you for your answer. Everyone can understand that you do not give details of the weapons provided. But we can also understand between the lines that you deliver handguns and not anti-aircraft weapons. There is a certain hypocrisy. We can deliver weapons that can be used against tanks and even to kill Russian soldiers. But we cannot deliver weapons that would fire on Russian planes from the ground. There's something wrong with that. A weapon is a weapon. As far as energy is concerned, you are obviously right. It is now that we must make important choices for, little by little, gradually, without haste, but not too long, to deliver us from our energy dependence. I note that you consider the extension of the two nuclear reactors to be an irreversible choice. I'm not sure that the ENGIE reading you're talking to is exactly the same. But who will live will see! So we'll see soon.
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u6	Prime Minister, there must be one before and one after the Ukrainian Speaker's speech in the House. We cannot say, as you seem to do, that we are acting as usual, that we have not entirely heard the message, or rather, that we have many arguments against Mr Zelensky's new demands. I believe that they must be listened to, that they must be taken into account, that they must also be exemplary in comparison with other countries, particularly on the issue of diamonds and hydrocarbons. We must be so because you yourself have reminded us that we are at the heart of Europe, that it is part of the European family, that it is a member of the family and that we must come to its rescue. Today, we know that we are not doing enough. We know that our weapons do not stop the bloodshed. I'm really counting on you to have a front and a after speech from President Zelensky. Thank you.
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u7	Prime Minister, Minister, it seems that we have rolled from one crisis to another. Unfortunately, however, the corona crisis is not yet over. 200 patients with Covid-19 infection are still hospitalized daily. Each day, 11,000 people get infected, and that's probably an understatement. At the moment 2,800 people are in hospitals. Fortunately, there is also positive news. We note a decrease of 170 recordings in the intensive care departments. Of course, we owe this to the successful vaccination campaign. We note that the vaccines are working, and that is very important. The booster vaccines are also important, but there are still some shortcomings in this respect. In Flanders the vaccination rate is 70%, in Wallonia 53% and in Brussels 37%. So we're gonna need a catch-up. What is your response to the statistics that indicate that the number of withdrawals is increasing? Does the rise concern you? Do you think it is necessary to take certain measures again? What are the forecasts for the next few weeks? What about the capacity in the hospitals? Not only is the number of withdrawals increasing, but the influx of Ukrainian refugees can also increase the pressure on our healthcare system. Are you still planning initiatives with the Länder to boost the vaccination rate in our country?
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u8	Prime Minister, Minister, Easter holidays are on the doorstep and many people will be able to go out again for the first time after the sanitary measures, and they will do so together with friends and family. Indeed, thanks to the solidarity of all of us, we can go again with friends at the café, to the theatre, to cinema and even to a party. What we see much less is the situation in hospitals. That's where it looks like Corona's come back from never leaving. There is pressure due to the rising numbers, the delayed care and the loss of many care providers, 20% in some places. As much as we'd like to, Corona doesn't let us go yet. A lot of people wanted to put a booster in place, but the numbers dropped over the past few weeks. However, vaccination is the best way to tackle the pandemic. Prime Minister, Minister, what is your message to the people running towards freedom with open arms? How will you respond to the rising numbers and the rising pressure on care?
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u9	I will answer the questions together with Minister Vandenbroucke. If you look at the figures, you will see that we still have 11,000 infections a day today. That number is even increasing. In itself, that's no surprise. At the time when we went to code yellow and dropped the vast majority of the measures, we knew that this would lead to a - hopefully temporary - increase in circulation. We can see that hospital occupation and intensive care are relatively low. It's about 170 shots, well below the limit of 300. The current situation is that the virus circulates but that it is less likely to lead to heavy cases of covid, and thus to long-term hospitalization. This situation allows us to live in a more normal way. There are few places to use masks. I want to be clear: for the moment there is no reason to question this. However, as we see that the figures do not improve further, we have decided, together with the Länder, to postpone the meeting of the Consultative Committee for a few weeks, until after the Easter holidays, in order to better assess developments. After the Easter holidays, we will have to revisit the situation. If the figures fall again, I believe that we can take a further step towards the complete disappearance of the measures. If we see that there is an increase in the occupation of intensive care, then of course we are in a different situation. I do not think we can make that decision today. So it seems to me to be a good thing to wait a bit. That does not mean that we should forget the reflexes we have. Vaccination remains our best protection. On the part of the population that has been given the booster shot, we are in the top three of Europe. There are few countries that do better in this area. But indeed, there is still margin to ensure that even more people get booster shot. I think wearing the mask in public transport makes sense. In fact, this also applies to places where people feel that they are too close to each other or where people who are vulnerable are mixing with people who are not wearing masks. Then maybe it's a good idea to wear the mask. That is an own assessment and I believe that people can make that assessment in the meantime. Ventilation is also a very important element. If the weather is better, it might be less unpleasant. If you feel sick, you can still get tested. It is still important to be able to be tested as soon as you feel sick. So we are in a situation where we can live relatively carefree, but in which we still maintain some basic reflexes. We also decided to wait a few weeks to see how this is evolving. The experts expect a decrease after the slight increase that came when more circulation was possible. If it turns out that it is going in a different direction, then we need to adapt to reality. That's what we've always done. We look at the figures, we listen to the experts and we take the measures that fit them.
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u10	Colleagues, the pandemic is not over. There's a lot of virus going around and it can make you ugly sick. Hospitals are again having a hard time, fortunately not in the intensive care department, but in the regular bedhouse. A lot of patients come in because of covid. There are also patients who come in for other reasons but appear to have covid and therefore require extra care. Furthermore, there are patients with flu. Of course, there is also a lot of delayed care that needs to be overtaken.. That's why the hospitals are having a hard time, but also because a lot of staff are failing. I think we all have to respect this. The current figures are not at all such that we can put the barometer away. However, they are not of the kind that we should return to code orange. The federal government pleads for three cautious weeks in code yellow, until the meeting of the Consultation Committee on 22 April. Three careful weeks, what does that mean? There are actually five set of rules. First, get the booster. There are too many people, including young people, who haven't been boosted. That makes them unnecessarily vulnerable. Mr de Caluwe, we are indeed asking the Task Force to think about how to motivate people more to get their spirits up in these circumstances. We'll have that conversation. Secondly, it is important to wear mouth masks where they are mandatory, namely at the pharmacist, at the doctor and in public transport. Let us also understand the fact that people who feel vulnerable want to continue wearing a mouth mask, including in the shop. If you feel vulnerable, you should not hesitate to use an FFP2 mask in closed rooms for additional protection. Thirdly, if you feel sick, stay home. Don't infect other people. Stay home if you feel sick. Whoever thinks they have covid can be tested. Tests are still available for free via the web application and testing is still the rule. In addition, use a self-test on time. The fourth rule is that those who came into contact with a sick person should be very careful themselves, especially if the sick person is someone from the household. We no longer impose quarantine in the literal sense of the word. However, we advise those who live at home with someone who is infected to show at least seven days of great caution when coming out. For example, those involved certainly wear a mouth mask and do self-tests. Finally, ventilation remains important, including in cafés, restaurants, party rooms and sports halls. It's not good to breathe a lot of air that's already been inhaled and exhaled by other people when flu and covid goes around. Cafés, restaurants, party and sports rooms have a very visible CO2 meter and we recommend taking action if the CO2 values are too high. That also continues to apply in our education, in our classrooms. Mrs Jiroflée, indeed, the Easter days are coming and we wish everyone happy days, but no doubt it will be three very cautious weeks in code yellow before the next Consultative Committee meets.
ParlaMint-BE_2022-03-31-voorlopig-55-plenair-ip173x.u11	Prime Minister, Minister, I think that the Conciliation Committee is rightly being postponed. It used to be easier to predict the numbers. They had the infections and automatically followed the hospitalizations, the hospitalizations in intensive care and the deaths. Because of the vaccination that has changed and that link is much less clear, perhaps also because of the omikron variant. You are right to say that we must make a very strong commitment to prevention measures and that we must insist on this. I notice that this alertness is decreasing everywhere and that, for example, no one reacts in cafés where the CO2 meter hits. We must continue to bet on ventilating, vaccinating, boostering and wearing masks. People wearing masks have their reasons and they must be respected. Also bet on testing and self-testing remains very important. Thank you for the answers and for your commitment.
