ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u2	In accordance with the opinion of the Conference of Presidents of 23 February 2022, you have received an amended agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 23 February 2022, you have received an amended agenda for today's sitting. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u3	I have received amendments to the bill on various energy provisions, No. 2465/1. I have received amendments to the draft law on various energy provisions, No. 2465/1. In accordance with the opinion of the Conference of Presidents of 23 February 2022, I propose that these amendments be referred to the Committee on Energy (Art. 93, No. 1 of the Regulation). In accordance with the opinion of the Conference of Presidents of 23 February 2022, I propose that these amendments be sent to the Committee on Energy (Art. 93, No. 1, of the Rules of Procedure). Discussion of the bill will continue in plenary, after consideration of the amendments in committee. The draft law will be discussed in plenary today, after discussion of the amendments in committee. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done. We can then move on to oral questions, but I have a request from the Prime Minister to make a government statement.
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u4	Madam President, ladies and gentlemen, today we are experiencing one of the darkest moments since the Second World War. After the difficult peace building in the Balkans in the 1990s, we thought that peace in Europe had been finally achieved. Today, it seems nothing less true. A military conflict on European soil, on the borders of the European Union and NATO territory, unprecedented and unseen Russian aggression against an innocent Ukraine. Vladimir Putin is not ready for his test. In recent months and years, many brave Russian citizens have come out against the autocracy and kleptocracy of the Russian President. They were brutally beaten, poisoned and murdered. Today Putin extends his aggression to 45 million Ukrainians. Whether they speak Russian or Ukrainian, what bothers Putin is that Ukrainians are free citizens. It bothers him that Ukraine is a free country, a country that makes its own choices, a country that looks to the West. Putin's attack is therefore an attack on freedom. For the moment, Russia's aggression is only directed towards Ukraine. There is no evidence that Russia is also targeting NATO countries. However, a number of European countries feel threatened and have today invoked Article 4 of the NATO Treaty. Article 4 states that, as an alliance, we consult each other whenever countries feel threatened with their territorial integrity, political independence or security. Under Article 4, the first consultations took place this morning and tomorrow we will consult with the Heads of State and Government of the 30 NATO countries. Together with our allies, we will take all necessary steps to intensify deterrence and defence. But our actions will always be preventive, proportional and non-escalatory. At the national level, meanwhile, we take the necessary precautions to strengthen the protection of our critical infrastructure. Later in the day, the European Council will also meet in a special session to decide on stricter sanctions against Russia. It is the largest package of sanctions in the history of the Union. The time for gradual sanctions has passed. If we do not act, Putin will not stop once Ukraine is under his yoke. Our action is aimed at weakening Russia's industrial and military complex. These sanctions fall into several areas. First of all, the financial field. We must isolate Russian banks and state-owned enterprises from international money markets. In addition to banks and businesses, representatives of the political and economic elite must be added to the list of sanctions – from Russian oligarchs to the club of kleptocrats surrounding Putin. The sanctions package will also have to focus on the technology Russia needs to operate its economy and carry out its military activities. Ladies and gentlemen, let me be clear: these sanctions are not intended to affect the Russian population, but they must increase the pressure on the autocratic regime that is in the Kremlin today. What is at stake today is nothing less than peace and security in Europe. Vladimir Putin considers democracy to be weak and western values worthless, because, unlike him, we do not use physical violence, we do not risk human lives in unnecessary wars. Because we reject the law of the strongest and prefer political dialogue to cruise missiles. This model of aggression and war is reprehensible. It is a model of the past, built on weak foundations, on a society of distrust and an economy where a small group enriches itself at the expense of the broad population. It's a regime based on restricting the freedom and subjugation of people. Our democracy may seem fragile, but it is much more resilient, just because it is based on free will and voluntary cooperation. Colleagues, we will only make a change by forming a solid block with our European partners and NATO counterparts. We must hold each other firmly in the West for the next few days and months, and we must use this unit to stop the great injustice that Ukraine is being done to. The only way out of this crisis is the immediate cessation of violence. What is happening today is not just about Ukraine, it is also about our European security, about our Europe. A Europe that firmly chooses the international legal order and a Europe that has learned that war counts only losers.
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u5	Thank you, Prime Minister. In view of the exceptional situation, given only one precedent in our Assembly, following the Conference of Presidents which has just met, we have decided that for all the questions devoted to this subject, Members will have a double speaking time, that is four minutes instead of two minutes maximum to allow everyone to be able to speak on this subject of extreme gravity. Of course, ministers will also have more than twice the time initially allocated.
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u6	Prime Minister, I thank you for your words, even if they do not answer all the questions – I will come back to that. You talked about Europe. It is not just an institution, a geography or a history; it is values that cannot allow us to tolerate a war of aggression at the gates of our Union. Today, Ukrainians are afraid for their families, but also and above all they fear being abandoned by the international community. We cannot afford to take a passive attitude to such aggression, let alone when Ukraine itself calls for help. Today we need courage – and you have, in large part, testified, Prime Minister – especially to say that there is an attacker and an attacker, that there is an autocratic regime on the one hand – Vladimir Putin's Russia – and a fragile democracy on the other, but we also need the courage to act accordingly. In fact, ladies and gentlemen, let us not deceive ourselves about the real stakes of this crisis, it is the tolerance and resistance of our old democracies to the law of the strongest, whose tempo is now imposed on us. By gradually dismembering its neighbour, pretending to prevent it from forming the appropriate alliance choices, Russia simply denies Ukraine the right to exist as a free and sovereign nation and denies it the right to exist outside its sphere of influence. Colleagues, this attitude bears a name, which we believed belonged to the history of the twentieth century: it is called imperialism. Prime Minister, ministers, doing nothing is not an option. Although Belgium is a small country, it is a small founding member of the European Union and NATO – two major organisations that are directly challenged today. They are by an adversary who opposes us with force to the law. More concretely than what you have already announced, how will our country help Ukraine? How will we finally respond to the requests made to us several weeks ago by this country? Beyond European sanctions, what bilateral sanctions are we prepared to take against Russia? How, once the time of indignation has passed, will we help the civilian populations that are bombed - at the very moment when we are talking! – by Russia, in Kiev and in other major cities? Force cannot prevail over law in Europe in 2022. We're counting on you.
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u7	Prime Minister, Minister, 'Let us build a European home together'. Those were Putin's words in the German Parliament 20 years ago. Meanwhile, we know what Putin's words are worth. His outstretched hand turns out to be nothing more than a fist. Today we see again how Putin treats his neighbors: brutal, without compassion, without respect for life, and without shame. That's not new. We saw it in Georgia, we saw it in Kazakhstan, we saw it in Crimea, and we see it again in Ukraine. Who's gonna believe it's gonna end there? The Ukrainian people have nothing to do with Putin's political games, but it is she who dies today. Our thoughts are with the Ukrainian people. Some parties in this House have heard justifications for Putin's actions in recent days. It is the support of such parties in Europe that he is counting on. But let me be clear: there are no excuses at all for Russia's actions. There is no justification for this aggression. It's a terrible, barbaric, war crime. This isn't just gonna end. With every success Russia makes, it becomes more aggressive. Only if Russia comes out weak, it will stop. For now, it's clear: this has to stop. Today, people are dying to defend their country and their home. They're the victims of an autocrat. The lies aren't new, neither are the crimes. The price for the actions must be high enough. This requires a cool head and targeted action. Prime Minister, it is good that you have condemned the crimes. You have also explained in part that sanctions will follow. My questions to you are the following. What will Belgium do to support the Ukrainian people? What actions are being taken to support the Belgians who are still present in Ukraine?
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u8	Prime Minister, ladies and gentlemen, our priority is peace. What is happening today in Eastern Europe, our continent, is unacceptable and intolerable. Unanimously, I believe, we fully and firmly reaffirm our condemnation of this violation of the rules of international law and the principles of multilateralism. Our condemnation reflects the constant positions that we have adopted and that we must adopt when such events occur at any time. Our thoughts and solidarity go first and foremost to the civilian populations. Wars, here and elsewhere, are killing peoples, killing soldiers and mourning families. Secondly, Madam Minister of Defence, I would also like to express a thought through you to our military and their families, and so, Madam Minister of Foreign Affairs, to all our diplomatic personnel, to the civilians and to all our citizens who are currently living there and here, moments of uncertainty and very difficult times. Prime Minister, I believe that we should first of all thank you for your statement, but also assure you, as well as all members of the government, of our support and encouragement for your work so far and the work to come in international forums, the European Union and NATO. In this regard, I also stress the support of the ministers in your government who are at the forefront of this difficult situation. On the other hand, as was the case in other times, we must preserve our critical sense, without yielding to false information or various propaganda. As the government currently does, it is important to act with knowledge, without haste, that is to say in conscience and in accordance with our responsible convictions. Belgium is a peacemaker. Belgium, as has just been said, is a small country, but on the basis of its history, its talents and effective tools such as the B-FAST, the minister, a country that knows how to be heard and respected. We are recognized for our ability to find compromises and for our ability to foster dialogue between all parties in conflict, and this has been demonstrated in all circumstances. Here too, Belgium can no doubt act decisively for peace and be an actor, a privileged interlocutor in international forums. Of course, the sanctions allow a strong signal to be sent. However, they do not always produce the desired effect. They must be targeted. Too often, unfortunately, they penalize civilian populations and eventually provoke reactions that, on both sides, reinforce the suffering of peoples. In line with the United Nations Secretary-General, António Guterres, who refers to our common humanity, we must plead – and you will no doubt do so in all the instances where you will find yourself – for an immediate ceasefire and a return to dialogue. We must do everything we can to bring peace to our continent. There may be other meetings, as the practice is that Parliament should be closely involved in the difficult decisions that will be taken by the government in the days and weeks to come. Thank you.
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u9	Madam President, Prime Minister, this is a terrifying day for Ukraine, for Europe, for the world. Russia's brutal invasion of Ukraine with its tanks and missiles, by fire and blood, is under way. Cities and civilians are bombed from Russian territory. Soldiers, women, children die. Many others will die, be wounded, refugees will be hungry, will be cold, will be terrorized, will lose everything that has made their lives at the gates of Europe. Their fault? Their desire for freedom. Their will to choose their own destiny outside the Kremlin dictatorship, their choice of democracy, our Europe and their will to be protected by our defence alliance, NATO. This Putin offensive is a crime, a deliberate war crime wanted by a tyrant who is trampling on the United Nations Charter. It is an attack that violates international law, which denies the very existence of Ukraine, a friendly country, our neighbour, a democracy, a people that demanded peace. Putin hates our democracies. It seeks to attack them in eastern Europe, but also in the Caucasus, Syria, northern Africa with its Wagner militias, the same ones that have waged war in the Donbass since 2014. It has led an asymmetrical war against our countries for years through cyber attacks, interference, manipulation of our public opinions on social networks. Let us not be mistaken, it is not only the Ukrainians who are targeted by this new offensive. We're the target. For Europeans, this must be a moment of unity, firmness and dignity. We must be at the side of Ukrainians, not only in words but in deeds. Europe could not prevent this war. We wanted to act through dialogue and deterrence, but Putin did not want dialogue. While we were talking, he was gathering troops and tanks. It was never really a question of deterrence, since we reassured the Russians from the outset that we would not protect Ukraine from its invasion. We've even hoped it won't shut down the gas faucet. It's the world upside down. We were the ones who threatened him with massive sanctions, but we were hoping at the same time that he would not deprive us of his resources. Still recently, we were even hesitant to deliver helmets and bulletproof vests to Ukraine, considering that this could be interpreted by Moscow as a provocation. I mean here, Prime Minister, all our support for what will demonstrate our firmness, our commitment to the Ukrainians, our protection of the security of Europe and its people. Beyond financial sanctions, we must suspend trade with Russia because it is the money we transfer to it that allows it to invade new territories and destabilize the world. Every year, we Belgians buy at least one billion euros of gas from Russia. This represents fifteen fighter jets. Every day, 3.5 million barrels of Russian oil are sold to Europe, Great Britain, North America by Russia: 350 million dollars every day! As long as it is our euros that feed this war, we will be complicit in this war and Putin will be the master of the game. It will hurt us in the short term. Yes, it is true, no doubt, but it is the price to pay for our safety, not to have all these deaths on our conscience, not to be accomplices. I expect the government to live up to the ongoing tragedy, to go beyond words. What are we going to do for the Ukrainians? What are we going to do for Europe's security? What are we going to do about barbarity? Ukrainian security is our security. The freedom of Ukrainians is our freedom!
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u10	Thank you, Prime Minister, for your clear statement. Indeed, Mr Putin is not in need of his test piece. We see the chronicle of an announced invasion. In the Russian roulette of fickle Putin, he released the first bullet to Ukraine. Talking to Mr Putin will not help or benefit. He chose the war path and a power change in Ukraine. Mr Putin and his army of jaknikers have shamelessly violated international law and have been the greatest threat to peace and security in Europe for eighty years. The Russian aggression and rhetoric of genocide and denazification are totally unacceptable. The CD&V Group also wants a strong response to that. You referred to that as well. Above all at European level, we must show our credibility and maintain our unity. We also need to show our teeth. Concrete, strong, economic and financial sanctions are needed. That's what you said in your statement. We must also act individually. We need to hit them where it hurts. We have to keep the shopping oligarchs and their studying children away with visa sanctions. Poland also referred to it. Those sanctions should undermine Putin's credit, not only with the oligarchs, but also with the Russian people, who still consider it a black page in their history. However, we should not be naive. We must also stand ready as a Member State of the European Union to share the burdens of counter-sanctions, which are likely to come. We must try to share this among the Member States, a kind of Burden Sharing in the Energy Market. Oil and gas prices will be subject to it. Militaryly, Belgium must show solidarity in the NATO context and send troops to the east flank if requested by the Eastern European allies. Above all, we must show solidarity with the people in need in Ukraine. We can't imagine. We still saw Ukrainians laughing who thought it couldn't be done and that the rhetoric had to stop from the United States. Unfortunately, however, it has become a reality for families and their children there. We must stand by for them and not only support them humanitarianly, but also provide them with military protection equipment so that they can protect themselves from the various attacks. Even though you have already answered a lot of questions I had in store, Prime Minister, I have a few more. Firstly, I suspect that the European Summit will discuss economic and financial sanctions this evening. How will they be filled out in concrete terms? Secondly, Minister Dedonder, will Belgium be prepared to send troops to protect European allies? Thirdly, does the European Union have any measures to deal with the European consequences of the Russian invasion and the counter-sanctions? We need a package of measures. We must not let one Member State suffer for another.
ParlaMint-BE_2022-02-24-voorlopig-55-plenair-ip165x.u11	Madam President, Prime Minister, Ministers, ladies and gentlemen, the worst case scenario has been a bitter reality since last night. It's really unreal. On a two-day drive from Brussels, a European capital is attacked by Russia. It's our conflict, too. It is also our values that are under attack and that we must defend. Russia wants to destroy a way of life and democracy. Ukraine has a dream in which it believes. We must stand shoulder to shoulder with Ukraine and with the Ukrainian people. We must support the country in all possible ways. However, it must be done quickly. We are now Thursday afternoon. Tonight, the European Council meets to decide on sanctions. I am, quite frankly, afraid that we will be too late and will be chasing the facts. The complete sanction package must be ready and launched quickly. It must be a supersonic sanction package with massive sanctions, the aim of which is to shut down the Russian economy. It is the only way to make Russia doubt about the invasion of Ukraine and to slow down the invasion. Otherwise, it'll be over and out for Ukraine in a few days. Prime Minister, what sanctions will our country defend? In your speech, you have already addressed it. It must be direct sanctions against Putin and his entourage, against the oligarchs who support him, and it must be a ban on the export of technological products to Russia. Let us also examine how to decouple the Russian economy as much as possible from the international economy. I have another question. Reports of civilian casualties have been pouring in since last night. That is why I propose that we also be ready for humanitarian assistance, humanitarian assistance and reception of war refugees. In the past we have seen how cruel the Russians can work, for example in Grozny and Aleppo. Russia has never hesitated to bomb hospitals and schools in Syria. We must be prepared for the worst. The Russians are war criminals. It is therefore up to us, Belgium and Europe, to provide humanitarian assistance and reception for refugees who are now seeking security. Prime Minister, will the government defend this position? Ukraine needs our solidarity in every conceivable way?
