ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u2	Colleagues, on Sunday 20 March 2022, at dawn, six people lost their lives in Strépy-Bracquegnies and ten people were seriously injured during a pick-up of girls during the carnival. Dozens of others have been injured. The victims and accompanying persons are deeply shocked. A crazy car hit the group of girls and accompanyers at high speed. This accident abruptly ended the party that everyone was looking forward to. After a period of sad and uncertain health crisis that seemed endless, the inhabitants of Strépy-Bracquegnies could finally celebrate their traditional carnival, have fun, party, laugh. Popular joy and collective joy suddenly gave way to the deepest horror and disarray. The folklore of a carnival is an opportunity for carelessness, but this tragic event is pressing us with the nose on the harsh reality and vulnerability of life. Our thoughts go out to the victims, the families affected and the immediate vicinity, but also to the police and emergency services that have had to face an extremely difficult situation. We are deeply saddened by the tragedy that the municipality of La Louvière and the Centre region are now facing. When fate strikes as unjustly in a community as close as the folklore groups, in which everyone knows everyone, one is very upset and the grief is immense. Colleagues, the cruel and blind fate has broken many lives on this tragic day of March 20 that only asked to participate – at last! – at the first carnival, after this long period of confinement. Our institution also shares the pain of two members of its staff, whose son is among the victims and is still fighting in the hospital today. In memory of the victims of this tragedy, we will observe a minute of silence in a few moments. On behalf of the House of Representatives, I addressed our heartfelt condolences to the communal authorities of the city of La Louvière.
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u3	Madam President, beste coluga's, ladies and gentlemen, last Sunday in Strépy-Bracquegnies, what was to be a moment of joy found after two years of absence turned into drama. The horror occurred and bereaved too many families. We all know the symbolic and sentimental importance of carnivals and their preparations for many parts of our country, especially for the Central Region. This attachment adds to grief and misunderstanding in the hearts of families as well as in ours. The emotion is alive, and we must channel it to transform it into resilience in the face of this unjust misfortune. Beyond the emotion that overwhelms us, this drama prompts us to ask ourselves about the conditions of living together and the organization of the city, about the rules that we establish together, democratically, and that we must all respect. This question is our moral duty to all the families and relatives of the victims. I would like to express our deepest regret and sympathy on behalf of the government to the families and loved ones of the victims.
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u4	Colleagues, commemorations are important because they not only give us the opportunity to honour the victims, in all their diversity, but also because they remind us of the tragic consequences of hatred, extremism and fundamentalism. Horror and barbarity. These are the two words that apply to the chilling day of March 22, 2016, during which we all attended, powerless, unbelievingly overbidding in terror. That day is engraved in our memory. On 22 March 2016, three coordinated suicide attacks took place, at 07.58 a.m. and at 09.11 a.m., two at Zaventem Airport and one at Maalbeek Metro Station. 32 women and men died and 340 were injured. Soon, responsibility for the attacks was claimed by the Islamic State. That day, public life in our country came to a collective standstill. We all remember the oppressive and deadly silence in the streets of Brussels, and the presence of soldiers in different places. But we also remember all the messages of support for the victims, messages of incomprehension, distress, anger, but also the call for peace on the Brussels Stock Exchange. We remember the burning candles, the flowers that people had laid down and the chalk drawings on the ground. These attacks were the bloodiest attack in Belgium since World War II. The wave of emotions is still intense. Families were torn apart, lives broken forever. These women and men were nurses, lawyers, teachers, musicians, computer scientists, engineers, students,... The victims were of American, Mexican, Dutch, Indian, Congolese, Swedish, Italian, Polish nationality,... They went to work, went to study or started a trip abroad. The emptiness that they leave can never be filled. The youngest, Leopold Hecht, was 20 years old and went by metro to his law courses at Saint-Louis University. The oldest, 79-year-old André Adam, Honorary Ambassador of Belgium, had deposited his wife at the airport, where she had to embark for the United States with their daughter. Our thoughts also go out to the wounded who survived the attacks and carry with them the painful physical and mental scars of that murderous day forever. Countless families remain orphaned, many children must now grow up missing a loved one who is no longer there. In 2022, terror is still a threat to which we must be alert. It is our duty as democrats to continue to work for a safer world. Of course, we must remain vigilant, but we must never be guided by fear and hatred. We must move forward, and we must listen to our hearts, but also to our minds. As the anonymous author of a message posted in the Maelbeek metro station so well expresses in the aftermath of the attacks: "Wars are born in the minds of men and it is in the minds of men that the defences of peace must be raised". A quote more current than ever. I would also like to express our deep gratitude to all those who have helped the victims and those who are still accompanying them on a daily basis. Six years have passed since those attacks. Words are always clumsy when fate strikes so brutally. May I ask you to observe a few moments of recollection in memory of those who have been broke by fanatical blindness and murderous madness, after hearing the word of the government?
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u5	Ladies and gentlemen, six years ago, the unimaginable happened. At two strategic locations in our capital, in the heart of Europe, we were the victims of terrorism. On March 22, 2016, cowardice and cruelty destroyed dozens of human lives. These human lives are all mothers, dads, brothers, sisters, friends or colleagues who have been abducted from their loved ones. These are life paths that have been brutally broken or, for survivors, traumatized forever. We can't bring back the dead. Those who survived will have to live with the consequences. The attacks put an end to their carefree way of life. We all lost that carefree way of life on March 22, 2016. We will never forget the images and the horror that struck us. However, we can and must learn from these attacks, prepare a better world, here and elsewhere, work tirelessly, millimetres per millimetre, to build a soothing and safe society, to ensure that everyone feels and is respected in his or her physical and moral integrity and convictions. It is only under these conditions, and thanks to the efforts of all, that we can continue to move towards peace. The Chamber observed a minute of silence. The Chamber shall observe a minute's silence.
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u6	Colleagues, this morning I took part in a trade union action against expensive living and against unbearable prices for workers. The prices at the pump today are priceless, namely 90 euros for a full tank. I wanted to ask the Minister a question. Today, however, there is a ban on asking that question. I wanted to ask the minister the question, and he and Parliament forbid me. It's really amazing! The reason I'm given – listen carefully! – is that the minister has already come yesterday. So, the workers go to work every day, but the minister must not come today, because he came yesterday! How do you explain that to the workers? I find that unacceptable. There was a topical issue today, namely a trade union action with hundreds of militants, with thousands of militants on the ground, in Brussels and in Liège. All these trade unionists make it clear that they are tired of this government policy that does nothing about excise duties. Of course, it granted a reduction in excise duties of 17.5 cents last week. But it is already cancelled by the price increase. So there's an up-to-date fact. There's union action. And what's my answer? I'm told it's not a current event! I find this fundamentally unfair! I find it unacceptable that I should not ask my question. I'm finally gonna talk here. I have the right to speak in Parliament, Madam President. I have tabled a motion, colleagues. Under Rule 54 of the Rules of Procedure... [[Brouhahaha]] I'm gonna keep talking because people are tired of paying so much for their gas. [[Brouhahaha]]
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u7	I'm not allowed to talk! That's amazing! You liberals don't care! In the pocket!. You make enough money. It's easy for liberals.
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u8	Monsieur Hedebouw!
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u9	I don't accept censorship. I want to be able to ask my question.
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u10	Mr Hedebouw, I'm asking you for a moment.
ParlaMint-BE_2022-03-24-voorlopig-55-plenair-ip171x.u11	I have a point of order that I'm going to read.
