ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u2	By letter received on 14 March 2022, the president of the cdH group announced her change of name. By letter received on 14 March 2022, the President of the CdH Group communicated a change in name. As a result, the political group will no longer be called "cdH" but "The Engaged". The group is no longer called 'cdH' but 'Les Engagés'.
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u3	In accordance with the opinion of the Conference of Presidents of 16 March 2022, you have received an amended agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 16 March 2022, you have received an amended agenda for today's sitting. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u4	Madam President, Prime Minister, Minister, I have received an e-mail from someone who says that it is finally time. He will be working a full shift today as a port worker to fill his tank in order to be able to work. So he's gonna work to fill his tank to get to work. And what does the government say? The government says it will make an effort and give a discount of 17 euro cents per litre. However, this discount of only 17 euro cents will still be paid blue in order to work. Just as one continues to pay blue to heat his house as the gas bill of an average family will increase by 2,100 euros this year. And what does the government say? The government says it will lower the VAT on gas, but only if the sun shines and the windows open. Only at times when people consume the least, will they make an effort by reducing the VAT on gas. However, this effort will be minimal, namely EUR 75 on an invoice of EUR 3,300. The De Croo government therefore promises 2.2 % discount. Lidl usually gets more discount than this government. So it's too little and too late. Then there are also players, Mr De Croo, who benefit from this whole crisis. That's a bit of a taboo here. However, when one looks at Engie, which will be making overprofits of up to EUR 2.6 billion in the coming years, the question arises as to why not look at it. What does the government say? She is waiting for the European initiative. The government is waiting. You should not wait at all as the European Commission itself said last week that it is possible to exploit the excess profits of EUR 200 billion at European level. There is therefore no need to wait for the European initiative because the light is already on the green. Hence my three questions to the government. Are you prepared to block fuel prices at EUR 1.4 per litre? Are you prepared to permanently reduce VAT on gas and electricity to 6%? Are you prepared to support our bill to rob the profits?
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u5	Prime Minister, last week the government came up with an energy deal and you seemed satisfied with it yourself. But it literally and figuratively doesn't warm the citizens. They are very limited and short-term measures. You will temporarily reduce the VAT on gas, when the sun shines, during the summer months. During that period, the government considered energy as a basic requirement. When the colder autumn and winter months arrive, you want to tax it again as a luxury product. The state treasury earns 1 euro in excise duty per litre of fuel at the pump. With your deal you will return 17 euro cents. That is even less than the minimum promised by the Minister of Finance. Darmee, you're laughing at the people. While our citizens are arming themselves, they're riding the government rich. Meanwhile, 84 percent of the Flemings cannot rely on your fuel oil premium and the middle class is totally out of business. However, a study by the KU Leuven last week shows that they are most affected by the increase in energy prices. My questions are very simple, Prime Minister. When will you take structural and sustainable measures, which really help? Will you take to heart tomorrow the explicit recommendation of the International Energy Agency to extend the lifetime of as much nuclear capacity as possible when deciding on the nuclear exit? It would improve not only reliability, but also affordability. I can't wait to hear your answer.
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u6	Prime Minister, Minister, when you think about it, it's crazy! It took a year and a half, a crisis of energy and the return of war in Europe for reason to prevail in this government and a decision to extend nuclear power beyond 2025. I know you're in the middle of negotiations, but we've already understood that you're going to pack this reactor extension with renewables, with a lot, a lot of renewables. And that is very good because the future is indeed a major renewable pillar and a major pillar of nuclear energy. That is what will get us out of the gas and fuel oil as quickly as possible. The problem is, it's late. It is late to make this decision. I have two concerns. The first is: is it true that you are considering an extension of only two reactors and for only ten years? Because if that's it, as the CREG would say, I don't see how we're going to go from power plants to gas; and that's a real problem. This extension only makes sense if you do it for 20 years. And 20 years, moreover, it is a calendar that is offered to you on a plateau: 20 years to develop the renewable as much as possible; 20 years to finish isolating our buildings; 20 years to develop the next generation of nuclear power. It's served to you on a set. Take it! My second concern is the cost, tomorrow, to citizens, to consumers, not the decision to extend it, but to take it so late, when Engie, for example, told us that it had to be taken before December 2020. Now we're going to have to run, we're going to have to renovate reactors, we're going to have to buy fuel urgently. All of this is going to have a cost. A billion people tell us, maybe more. It is a responsibility that the seven coalition parties, including the MR, share. This is my second question: how much will your inconsistency and lack of vision cost us? Thank you.
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u7	Madam President, Prime Minister, Minister, you have finally changed your mind. It would have been totally aberrant and irresponsible to leave nuclear power today. You finally decided to extend these two reactors at least. However, we will not dance on the tables or plant strips on your back. It's not a good time. It's a bad time. What is the status of negotiations with ENGIE? Does Plan B really exist and have you worked on it? How much will it cost us? At what price will ENGIE make it possible for us to benefit from the nuclear energy we so much need? In addition, you are announcing a major structural plan. Finally, the government has been installed for two years! This plan seems to be coming. Is it really a plan or an announcement effect? Is there a government agreement? Does this plan have a timing, i.e. a budget, and an agreement on it? Are we finally ready to take structural measures to reduce our dependence on gas and oil? I will recall a number: every day, Europe transfers one billion euros to Russia to finance its war through hydrocarbons and gas as we pride ourselves on delivering only one billion euros in total and for everything to support the Ukrainian army. Every day, there's this addiction. Will we finally get out of this through nuclear power and renewable energy?
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u8	Prime Minister, Minister, at last there is the logical decision to reduce the VAT rate for gas and electricity to 6%. As socialists, we were happy to take part in this government, as we did in previous governments. Why do we do that? Because a lot of families are awake from their energy bill today. They are awake from the consumption of their household appliances and from the heating they need in a country like Belgium. That is why it is good that the government intervenes and assists the people in this, just as it did in dealing with the corona crisis and other decisions. It is good that this energy agreement is here now. You will not be surprised that we are very satisfied with this important decision to reduce VAT and that we are pleased that all the majority parties have followed this logic. As far as the opposition is concerned, it will always be too little for the PVDA, but yesterday in the committee I was particularly surprised by the criticism of the N-VA and of the Flemish interest that this premium for maslin would only be for the Walls. More than one Limburger out of three is warming up with masalt today, so it is good for the Limburgers to know that the Antwerp parties do not see them as part of their Flanders. Much more important is the next point. Evaluating is good, but for Vooruit it is already clear what should happen in September. This reduced VAT rate is, in our view, a very logical measure which must be maintained. We are therefore confident that the parties to the government will follow us on this at that time. Today I have just one question for you: what message do you have for those parties who are trying to turn the energy agreement into a political game today?
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u9	Mr President, Prime Minister, Minister, ladies and gentlemen, the energy bill for consumers is still too high. The month-long continuous increase in the energy bill by several hundred euros is heavy for those who have an ordinary income of 1,500 euros, 1,600 euros, 1,800 euros. Therefore, the government has taken further measures, including the reduction of VAT on gas and electricity to 6%. The question was long in the package of Energy Minister Van der Straeten. In addition, there is the extension and extension of the social tariff, which is crucial for the most vulnerable, who are already difficult to live by anyway. It's a matter of life or death for those people. Those decisions were made, which was the brief in the short term. But the work isn't done. Renewable energy is the only way out of dependence on Russian gas, petroleum and uranium. Renewable energy is also good for the people's wallet, because it is the cheapest energy at the moment. In other words, Prime Minister, what is your ambition? To what do your ambitions in the field of renewable energy reach? Do you want to be the vivaldi government of the reformers, who are finally making the transition to accelerating and re-launching renewable energy? Or do we continue to muddle with energy policy, in fact a non-policy, over the last 20 years? The moment of truth has come. Go for the re-launch on renewable energy. Put everything on top of everything. It's good for the people's wallet, it's good for the climate and it's good for our energy independence.
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u10	Madam President, Prime Minister, Minister, ladies and gentlemen, for the third time in a short time, the federal government had to intervene in our energy bill. Now the geopolitical context is largely responsible for this, but it was originally covid. Since the tensions that have arisen, with a war on our continent for the first time in decades, there have been brutal movements on the energy market. For the third time, this government has intervened and opened the portfolio to help families who are struggling. The lower and middle classes, which have the most temporary difficulties, are supported financially, helping all groups for their heating and refueling at the pump. However, this is not a structural solution. Structurally, we must look at other matters in the long term. The current crisis is created by the geopolitical context and our dependence on gas and petroleum products. It is important to make us independent of these products in Europe and Belgium. We expect the government to move forward in the coming days, to agree on a healthy energy mix in our country, which will make us as independent as possible and no longer finance Putin's war. That means we have to look at all the resources we have with an open eye. The nuclear issue will come back on the table; that is what we have to do. In addition, I share the discourse that we need to push extra towards renewable energy. If we want to be independent of gas and petroleum products, the future lies in a piece of basic security, in renewable energy. Additional investments will ensure that our future economy is no longer dependent on gas and petroleum products. Prime Minister, Minister of Energy, I believe that you also need other levels of policy. You need the regions to do it. You also need Europe, where you are in favour of capturing gas prices. What are your initiatives to create a (...)
ParlaMint-BE_2022-03-17-voorlopig-55-plenair-ip169x.u11	Prime Minister, Minister, this Friday is the big day! This is the day when the decision on the extension of nuclear power must be taken, which my group has wanted for many months. The implementation of Plan B seems to be an obvious one, and the continuity of nuclear power too. It now involves launching an administrative and legislative process, and negotiating with Engie Electrabel, who operates nuclear reactors. I would remind you that this extension is part of the October 2020 government agreement, which provides that in the event of insufficient guarantees of the country's security of supply, nuclear power can be extended. Prime Minister, Minister, can you take stock of what is on the table for tomorrow's government? Do you intend to amend or repeal the 2003 Act to ensure the continuity of nuclear power? What process is the government going to follow now to best prepare the Nuclear Extension Plan B? In other words, what are the next steps? Finally, can you clarify the government's energy strategy? In short, what is your view, minister, of our energy needs until 2035? Thank you.
