ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u2	In accordance with the opinion of the Conference of Presidents of 18th 2022, you have received an amended agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 18 May 2022, you have received an amended agenda for today's sitting. Is there any comment on this? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u3	Article 59(4) of the Special Act of 8 August 1980 on Institutional Reform provides that the member of the House of Representatives elected as a member of the Walloon Government, the Government of the French Community or the Flemish Government shall immediately cease to sit and resume his or her term of office when his or her functions as Minister cease. Article 59 (4) of the Special Law of 8 August 1980 on the reform of the institutions provides that a member of the Chamber of Representatives elected as a member of the Flemish Government, of the Walloon Government or of the French Community Government shall immediately cease to hold office and resume his term of office when his office as Minister ceases. Mr Wouter Beke, who had resigned as Minister for Welfare, Public Health, Family and Combating Poverty in the Flemish Government, resumed his parliamentary mandate. Since Mr Wouter Beke resigned from his duties as Minister of Welfare, Public Health, Family and Combating Poverty in the Flemish Government, he resumes his parliamentary mandate. Mr. Steven Mathei, who had been admitted to serve as an effective member of the House of Representatives in place of Mr. Wouter Beke for the duration of his ministerial office, ceased to serve and became the first alternate in the electoral district of the province of Limburg. This is based on Article 12, para. 3 of the Regulation. Mr Steven Matheï, who sits as a member of the Chamber of Representatives in place of Mr Wouter Beke for the duration of Mr Beke's term of office, will again be the first successor to the constituency of the province of Limburg, on the basis of Rule 12 (3) of the Rules of Procedure. I would like to thank Mr Steven Matheï for his investment in the office since the beginning of the legislature in June 2019 and more particularly in the Finance and Budget Committees, the Control of Election Expenses and Accounting of Political Parties and in the Political Parties working group and wish him to continue his commitment at the local level as mayor of the commune of Peer. I would like to thank Mr Steven Matheï for his commitment as a Member of Parliament since June 2019, from the beginning of the parliamentary term, and more specifically in the Finance and Budget Committee, in the Audit Committee on Election Expenditure and Accounting of the Political Parties and in the Political Parties Working Group. I wish him a fruitful continuation of his commitment at local level as mayor of the municipality of Peer.
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u4	Madam President, Prime Minister, this week we heard that a consular mission has taken place to check whether Belgian IS terrorists are staying in Syrian camps. There would have been no decision on a possible repatriation, but I don't see any other reason why you're sending an investigation team. Your cabinet was reluctant to comment this week and stated that, as always, you are putting the national security of our country first. Prime Minister, it is irresponsible for this government to compromise security because of these repatriations. It is downright hypocritical to conduct such irresponsible politics in the name of security. I'd like you to tell me what that consular mission cost the payer. The previous repatriation cost more than EUR 1 million. I wonder what the cost of this is. Secondly, after this mission, do you have any idea how many ISIS gangsters have told you that they want to return to Belgium? How many of them have indicated that they want to bring their children back to Belgium, even if they do not meet the conditions themselves? Is it true that there are people who didn't even want to return the previous one and who then vowed allegiance to IS, but who now suddenly changed their minds? What about those jihadist time bombs that suddenly love Western democracies? Finally, there are also the IS children themselves. German state security said a few years ago that they are ticking time bombs. Professor Loots, who participated in your mission, stated that the mothers themselves are afraid of their own children. Mr Prime Minister, do you really think that with such repatriations you are putting national security first?
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u5	Madam President, Prime Minister, exactly ten months ago, you and your government decided to repatriate six IS terrorists from Syria to our country. That was then allowed to cost a sloppy 1.7 million euros. I quote your Minister of Justice Vincent Van Quickenborne: "This is in the interests of our national security. Here they go under lock and key. This is where we can follow them. Here we can control them." Last weekend, it turned out that out of those six repatriated terrorists, two are now locked up. Two are completely free, how can that be, I don't know. Two are free under conditions. And two more sweats in the cell, waiting for them to be released. So we can say that you facilitated a very expensive terrorist rescue operation ten months ago, Prime Minister. Four and a half months ago, I stood here and questioned your Minister of Justice. I asked him if those terrorists were actually in jail. He guaranteed me, he guaranteed us that they were all locked up, even though we already knew better. There was already one person on the loose at the time. That says enough. That means that this government is not actively working on this dossier. One might think that a donkey does not strike the same stone twice, but we now hear that another potential rescue mission is being launched. Prime Minister, in 2019 you said yourself that bringing those terrostists back to Belgium was the last thing you wanted. You said they should be tried there. What you're doing right now, retrieving them, is not in the interests of our national security. Why do you do that? Why don't you stop this mission?
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u6	Madam President, Prime Minister, ladies and gentlemen, the Belgian Government does indeed want to repatriate some women and children from Syrian prison camps. We do that for humanitarian reasons and security reasons. Prime Minister, you can count on the support of our Group, Ecolo/Green. It is about mothers and children of Belgian nationality. Firstly, ladies and gentlemen, the best interests of the child must prevail. It would be unjust and inhuman to leave those children, who have been trapped there for years, to their fate in inhumane circumstances. It is also important from a safety point of view, ladies and gentlemen, to repatriate these children. We recognise that there is a huge risk of radicalisation. Moreover, we know that these camps are not well guarded and that there have already been escapes. We can't risk that safety. The Belgian Government is implementing what the security services have been saying for years: repatriation is always safer than non-repatriation. We must listen to those rational arguments. Let there be no doubt about it, women who deliberately left for Syria to join ISIS must be tried. Their involvement in the horrible crimes of the Caliphate must be investigated and they must be punished appropriately. Colleagues, we must agree on one thing: children must never be punished for their parents' actions. The Flemish nationalists should also know that. Prime Minister, how many mothers and children are we talking about this time? What are the conditions for mothers to be eligible for repatriation? What guarantees are there for our safety? What lessons can we draw from previous repatriation operations?
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u7	Ladies and gentlemen, I hear Mrs Pas talk about IS gangsters and I hear Mr Metsu talk about terrorists. Do you know what it's really about? It's about children under the age of 12. What kind of society do we want to be? It is about children who are sometimes born in those camps and who are victims of effective fatal decisions by their parents. In our society, do we perhaps want to condemn these children, whose parents have made a fatal choice, for life, to die in those camps? Should they not be condemned to any chance in life because their parents have made a fatal choice? That's what it's really about. What kind of society are we? Are we a society that is going to condemn children on the basis of the choices made by their parents? I hope that you will think carefully, that you will introspecte the choice you are actually proposing here. Mr Metsu, you know the dossier very well, and I know that you have looked into it. You know very well that the previous attempts to bring children back alone did not succeed. What's the reason for that? The main reason is that the Kurds who manage the camps have always opposed it. The Kurds have always said that they will not allow the children to be separated from their mothers. What are we supposed to do? What should we say to those six-year-old children? Your mother made a fatal choice. Bad luck, shit happens. On the other hand, are we going to say that we are going to stand up and listen to our experts? Mrs Pas, Mr Metsu, you say that this is not the right choice. For our security, however, we listen to the OCAD, which makes the threat analysis. The OCAD has been very clear. The Committee believes that it would be better for national security to bring children back in an organised way and to follow mothers in a very systematic way. The rules that will apply are exactly the same as those that applied to the previous repatriation. Mr. Franken, I see you making gestures. One of the things I'm proud of is the fact that we live in a rule of law. In a rule of law, justice makes the choices. Neither I nor the Minister of Justice will tell you who belongs in prison. It is the justice system that takes the decisions in honour and conscience. Fortunately, it is a rule of law and we do not know any situations here, such as in other countries, such as Syria, where politics decides on such matters. Our security services have followed every mother very closely and considered that certain mothers should stay in prison longer. However, our security services believe that it is better for others to be free and to take care of their children. These choices are made in a state of law by the judiciary and not by a kind of semi-public tribunal where, on the basis of a total lack of information, a specific case would be judged. That is a fundamental choice. The discussion that is taking place here is a fundamental discussion. First and foremost, we are the rule of law in which we allow the judiciary to make choices in all independence. Secondly, we are a country in which we will not condemn a child on the basis of the choices made by his or her parents.
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u8	You say that national security is paramount and that it is the main responsibility of the government to ensure security. That's exactly why you can't bring that bad guy back. It is about creatures who knowingly and willingly went to Syria to stand our society literally and figuratively to life. They want you to get back at the taxpayers' expense so that they can serve a ridiculously low sentence here. That is not the society we advocate. Of the six IS gangsters of the last time, two more are under lock and key. Jihadists, whether men or women, whether mothers or fathers, should be tried in the region where they committed their atrocities and not here. That and only that is in the interests of national security.
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u9	We might have seen Van Groen arrive and expected that the repatriation of IS terrorists could not be called into question. I would have expected something completely different from the Liberals. You call them moms, moms. We call them terrorists. It's about the kids for you. In December 2020, a child was repatriated without a mother, because that mother signed a document allowing the child to return in the best interests of that child while remaining behind. The other mothers or terrorists attached their fate to their children to come and get them. That's just outrageous. In your opinion, our national security would otherwise be compromised. In the Netherlands there were also five repatriations. The NCTV, or National Coordinator Counterterrorism and Security in the Netherlands, says exactly the opposite of you. If they get out, national security will be under pressure. Those five women are all still under lock and key in specialised prisons for terror.
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u10	Mr. Prime Minister, thank you for the explanation. Although the caliphate has been defeated, ideology has not yet been defeated. We must continue to work on combating terrorism and deradicalisation. The repatriation of the women and children concerned is part of this. Our terrorist watchdog, the OCAD, also recommends this. Members of the Flemish Interest and the N-VA, I do not understand you at all, because what you are proposing is totally irresponsible. Your proposal is not safer, it is not fairer and certainly not in the best interests of the child. Those kids deserve a future. By bringing these children and women here, we can just better control them, and more importantly, bring them to justice and, if necessary, lock them up. As the Prime Minister has stressed, Justice will do its job.
ParlaMint-BE_2022-05-19-voorlopig-55-plenair-ip181x.u11	Prime Minister, I'm falling into the house with the door. Are you still pumping yourself? It's a question that everyone asks themselves: do you sometimes still fill up with gasoline? After all, I am trying to think of what could be the reason why the government is still not taking measures to reduce prices at the pump properly. I see only one explanation, namely that you do not see it yourself, that you do not fill the tank that cost EUR 85 last year and now costs EUR 111. Who can afford that? The government says there's nothing it can do about it. I don't agree. [[.]] We can't go on like this. The market cannot solve the problem. What is the result of supply and demand? I refer to Adam Smith's theory with La main invisible. The result is, on the one hand, that the working class has to pay more and more and, on the other hand, that some companies make billions and billions of euros. TotalEnergy earned 5 billion euros in the first three months of the year. The year isn't even over yet! 5 billion euros in the pocket! And what does the government do? The government isn't doing anything. I ask, Prime Minister, that measures be taken. Excise duties must be abolished. The 17 cent drop was a laugh. 60 cents per litre goes into the state treasury. You need to take measures. You must impose a price freeze and put European measures aside. We cannot continue to pay such high taxes! Go get the money from companies like Totalenergys and Shell, who make billions of euros of profits, and help the people. Will you put a further reduction in excise duties on the government table, Prime Minister?
