ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u1	Mr President, I would like to refer to the questions I have put to you.
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u2	Mrs. Van Peel is still on her way. Mr. De Smet isn't here.
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u3	The questions concern Ukrainian refugees and their follow-up, in particular in the context of trafficking in human beings, exploitation and screening. With this situation, the people who follow us in another way know what we are talking about today. The majority of refugees from Ukraine come by train. Upon arrival at the Zuidstation they will be followed by the SNCB and the Railway Police, from where they will be directed to the registration centre in Palace 8 on the Heizel Brussels Expo. For this purpose STIB puts in shuttle buses. The Red Cross and Bruss'Help are responsible for the surroundings of those people on the run. A minority of refugees arrive by car. For them parking is provided immediately near the registration centre. Around the centre the local police of the zone Brussels Capital of Ixelles are responsible for general supervision and as far as necessary also for crowdcontrol. The services of Fedasil and the DVZ provide the reception and registration. There is also cooperation on the ground with a private security company. The normal shuttle service of Palace 8 runs from 8.30 a.m. to 6.30 p.m. The persons on the flight who register at the Zuidstation between 6.30 p.m. and 22.00 p.m. will be transferred to other shelters. This is also done with STIB buses. Of course, the whole of the involved police force is being sensitised to be vigilant about the situation of refugees from Ukraine, especially for all women and children. The aim is to detect suspicious situations as soon as those persons arrive in Belgium and to offer appropriate police and judicial follow-up. The coordination of the various actors involved in the reception of those persons on the flight is organised within COFECO. This is chaired by the Director of the National Crisis Centre. The various competent departments at the level of the federal government, but also of the federated entities, are represented in COFECO. There is regular consultation with the provincial governors, which seems logical to me. A working group was set up specifically with regard to screening and possible abuse of persons on the run. The working group led to the adoption of a circular on 18 March concerning the control of prospective host families wishing to flee. It was signed by both the Minister of Justice, which some committee members will be pleased to note, as well as by the Secretary of State for Asylum and Migration and, of course, myself. A task force on trafficking in human beings was also set up by the Minister of Justice. You have also seen that the day before yesterday he and colleagues from neighbouring countries, the Vendôme ministers, sent out a communication. The circular of 18 March takes note of the opinion of the Police Information Review Body (PIB), which was issued on 11 March. The COC considered that there was no legal provision for a systematic or undifferentiated prior police check of applicants for accommodation. This was the starting point of our work on this circular. In order to ensure the safety of these fugitives in the places where they will be welcomed, the circular provides for a check of the criminal record of the applicants hosting them, which will be carried out on the basis of their consent. Thus, in order for an accommodation application to be taken into account, candidates will have to provide the municipality with an extract of the criminal record of each of the adults residing at that address or authorize the person designated for that purpose by the mayor to consult directly with the municipality. Pre-verification of certain types of particularly serious infringements will therefore take place at the level of the municipality. With regard to the police services, the circular provides that, within the framework of their usual competence, they shall carry out the checks and investigations deemed necessary on the basis of the information brought to their attention or of the facts found to indicate a risk to the safety of persons at risk and shall inform the competent administrative police and judicial police authorities of the results of such checks. On info-ukraine.be a specific heading is included to raise awareness of the risks of abuse on the flight from Ukraine. Contact information on national centres for trafficking in human beings is also available. In addition, an information brochure is given to all those who register in Brussels to point out the risks to them. Of course, all information channels are used to inform the people on the flight themselves directly. These two approaches, both proactive – through screening – and reactive – through home control by the police, ensure the protection of people fleeing Ukraine while respecting the fundamental rights of Belgian citizens who wish to make their accommodation available to fugitives. So far we have some indications on our territory of possible exploitation of persons fleeing Ukraine by individuals or criminal groups. We have to be careful. It is not in all cases very specific and concrete facts, but it goes without saying that all the facts that are noted for follow-up are reported to the central human trafficking/trafficking service of the federal judicial police. The federal judicial police are also part of the Human Trafficking Task Force, which was compiled by the Minister of Justice. It seems logical to me that we should join forces to ensure a proper follow-up. Only 20% ask for reception through the regular channels provided by the government. That percentage has fallen a little bit, not quite different from what we see in other places. Many people find a place via their own channels or via Facebook groups. In order to be able to get an A-card to the municipality, one has to give an address. In this way, a form of registration and follow-up is possible, so that the judicial authorities and the local police units concerned can do their job. In addition, the federal judicial police also carried out a risk analysis to assess the impact of the Russia-Ukraine conflict on the security situation in our country. The FGP took particular account of the fact that, to date, the largest number of people fleeing Ukraine are women and/or children, and sometimes even minors without the assistance of adults, which may result in an increased risk of trafficking in human beings. This is known to all appearances, such as sexual exploitation and abuse of domestic work or the healthcare sector. We must be aware of that. It is therefore essential that all the services of the judicial police and the integrated police respond in a coordinated manner. The FGP must therefore pay particular attention to the possible phenomena or situations of trafficking in human beings. This is one of the tasks of both the FGP and the central level, namely the Human Trafficking Task Force, for imaging, but also for involving the judicial authorities for possible prosecution, and of course also for promoting the flow of information. All services must work together. In addition, the local police carry out their normal duties and control of the residence, but certainly also investigates, through intervention and community action, whether there are situations that indicate a possible form of abuse. The DJSOC Anti-Smuggling and Trafficking Unit collects information on trafficking and trafficking in human beings, sexual or economic abuse and illegal adoptions involving persons fleeing Ukraine communicated to it by the police or its partners. The request was made to all integrated police units and various partners, including organizations assisting victims of trafficking in human beings, to pay particular attention to the phenomenon and to report any indication of a suspicious situation. For police units, this happens via an internal flow of information. For other organisations dealing with victims of human trafficking such as Payoke, Pag-Asa, Sürya, the Aliens Office is a contact point and transmits the information to the relevant police service. In any case, the aim is to obtain a centralised overview of all national, but certainly international, operational information on the problem, so that it can be provided to the competent judicial authorities, but also to local authorities and local police areas. In the districts of Antwerp, Brussels and Liège, about seven hundred investigators are currently engaged in the fight against the various forms of trafficking and trafficking in human beings. They will also be involved in the management of Ukrainian refugees. In the above-mentioned circular of 18 March, it is specified that any person who has been designated by a competent authority to intervene in the accommodation or accompaniment of persons fleeing Ukraine is required to report to the police services any facts indicating a risk to the physical integrity of such persons. I am convinced that these facts have already been reported, but it was good to include this clarification in this circular. At the international level, 287 Frontex agents are currently deployed on the borders with Ukraine, Moldova and Belarus; 202 agents are in Romania, 149 on the Ukrainian border, 53 on the Moldovan border, 25 in Poland, 26 in Moldova and 34 in Slovakia. Europol pays attention to the risks associated with destabilising Ukrainian borders such as trafficking in human beings, arms and vehicles. Europol deployed 12 guest officers in four countries (Slovakia, Poland, Moldova and Romania) to carry out secondary security checks at the request of the four countries concerned.
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u4	Madam Minister, I have received a detailed answer to my first question, but not to the second. I admit that it was only recently filed, but I do not know whether it is an oblivion, or is there still something to be done?
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u5	(...)
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u6	I have been to Brussels-South a number of times, and I have seen the situation there evolve enormously, for the better, over the last few weeks. The agreements at the info point are increasingly on the verge. The incoming refugees are also better led there and from there to public transport and further to the Heysel, for which we pay tribute. The railway police, Securail and the Red Cross volunteers are also involved, and that is progressing very well. I am certainly pleased with that progress. However, I have also talked to the people of the railway police on several occasions. They do their job extremely well, but they don't seem to know how human trafficking works at all. So I'd be surprised if a debriefing got to them. To my question how often they detected signs of human trafficking, they answered that it happened every hour, but they talked about every incoming train. I would therefore like to ask you to remind us of this. My second question, which has not been fully answered, concerns the agreements with the volunteers. They too must look at trafficking in human beings. In Germany, for example, good agreements have been made between the railway police and the volunteers, but if the railway police themselves are not aware of this, they cannot make agreements with the volunteers either. I have therefore argued in favour of systematically addressing all those who are waiting for the platform. When someone says that he is waiting for a family, one can pierce it relatively easily by asking. If there is no convincing answer, they can be addressed extra. However, such procedures were not yet in place. That is why I am asking you to reconsider this suggestion, but the situation has perhaps evolved for the better in the past week, for which I am grateful.
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u7	Madam Minister, Mr Segers rightly zooms in on the criminal organisations, where the greatest challenge lies. However, I would like to draw your attention to another point. I do not blame you for what you have said here today, because there is indeed a catching-up movement. However, I do not understand why this has not been the absolute focus of your policy on this matter from day one. There are still a lot of things open today. These include the fact that local police are not allowed to screen these host families. That is a sign of great naivety. Last time, you replied that you were working on something that would allow you to obtain a certificate of good conduct and morals. However, that certificate is only about convictions. However, the number of convictions for the type of offences we are talking about, namely child abuse, intra-family violence, sexual violence and so on, is very low. So that certificate doesn't lead to much detection. However, local police and local authorities know very well which families they should regularly enter because of intra-family violence. Maybe it's not news for you, but a lot of local authorities and police zones go behind your back and do those screenings. They have already filtered out many people who had signed up for PlakVrij. It is a pity that they have to do so, because you make it impossible to deal with it in another way. If you think that the signs of sexual violence and child abuse will come out through a hotline, then I would like to remind you that we are not even able to show sufficient attention and attention for our own children in this respect. It remains regrettable that this is naivety, at the expense of very vulnerable people. It is also a pity that Mr Segers had to wake you up when you should have been from day one.
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u8	That really is not a correct representation of the facts. I do not consider the intention behind that. We are not saying that the local police cannot carry out screening, and that is not happening behind our backs either. The regulation today prohibits systematic prior general screening. All host families must not be screened in advance. That is what the COC's opinion of 11 March says. We can do other things, like request the excrement from the criminal record. We're also asking the police to check at the residence check-up. That's what's happening, and it's not happening behind my back at all. That's the deal we made together. Suggesting nothing and preventing me from doing so is a pity. I'm not obstructing anything. It is the COC that has given the advice that we have been working on. In addition, we ask all coordinators but also local police to report any fact quickly by definition. We may not fully understand each other, but pretending to have prevented me from doing so is far-fetched. I give all the credit to Mr Segers, because he deserves it. However, I do not know whether it is entirely correct to say that he woke me up. However, that is only a detail.
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u9	Madam Minister, I believe that this is true, because you did not come forward with matters until after he raised the problem. Secondly, if you take on board the COC's advice, you could have worked with that advice and adapted the rules accordingly. I am talking about a systematic screening of host families, which must by definition be done and the logic itself. You are a policy maker and when regulation gets in your way, you need to ensure that such crisis moments can still be worked on. In the case of terrorism, we dealt with this in the same way. I'll stick with that. You'll find it enough when facts that have happened come to light. I would have preferred to be proactive.
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u10	[[Without a microphone]] You really are making a mistake when you say that a letter can come out of the sky at two o'clock because Ben Segers is asking a question in Parliament. You've got to stay a little serious. After all, you are suggesting that the law on privacy can be changed in a few hours.
ParlaMint-BE_2022-03-30-voorlopig-55-commissie-ic746x.u11	Madam Secretary, if you continue to answer, I can also continue to answer. I'm very serious. One of your predecessors acted much faster to protect people during a similar moment of crisis. So you could have done that perfectly.
