ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u2	Madam President, Minister, ladies and gentlemen, I spent 20 years at the airport cleaning. Cleaning planes is hard work. This morning I went to the action of the staff of Brussels Airlines who will stop for three days. I noted that the situation has not improved at all and that it is getting worse and worse for the staff at the airport. Last Monday many people have already stopped at the airport and the airport was flat. That was never seen before. Do you know what the people of G4S and the traders tell me? They say they can't do it anymore: they have to be super flexible for a low wage, can't afford their petrol anymore and don't even have time to eat a sandwich. That's what I heard last week. What do I hear from the people of Brussels Airlines today? They're exhausted. They can't follow anymore. A pilot told me that he had a 14-hour flight with 12 hours of rest and that he had to fly back the next day. That's what they have to do. The flight crew must do 16 flights in 5 days. Can you imagine what that means, how these people are supposed to work? They must ensure the safety of passengers while they are exhausted. It's not just with us. The strike starts tomorrow at Ryanair. Those people too are no longer able to work super flexiblely for a low wage. In other countries we see the same thing happening. It cannot go on like this and we see the same thing in other countries as well. Mr Minister, will you draw up an emergency plan for the airport for the summer holidays so that all passengers can travel properly? Will you involve the unions in this?
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u3	Minister, there are two points of view on these strikes. If I wanted to go on vacation now with my children, I would obviously be disappointed since we're out of season. But I am thinking of these workers and those workers who know that today, through their action, they are unpopular. It obviously doesn't make them happy to ruin people's vacations and they really have to be at the end of the roll to get there. Why are they on strike? Because simply, they're toasting. They are the ones who pay the price so that others can travel at a lower cost and so that the companies can continue to turn: reduction of staff, non-compliance with joint agreements, overload of work, and this morning the complaint to the Social Inspectorate for obstructing the right to strike. Let's say it clearly! It is a whole sector that has been sinking for more than 20 years into an ultra-liberal logic of fierce competition. In fact, a worker interviewed this morning in Le Soir sums up the situation: "At 49 euros, the social conflict is included in the plane ticket." Mr Minister, is it not time to have a more socially binding European framework for a sector far beyond our borders? How do you intend to enforce the joint agreements and the right to strike in this sector, which also received State aid during the co-vid period? Thank you.
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u4	Madam President, ladies and gentlemen, thank you for your questions. Even before the COVID-19 pandemic, which hit the sector economically hard, the aviation sector was under pressure, not least because of the ryanairisation of the sector. Working conditions are under pressure. In the current social conflicts, in addition to wage conditions, factors such as sufficient staff, work organisation and the planning of timetables also play a major role. In particular, for flight personnel there is also a question of safety. In this context, the accumulation of fatigue is an important safety risk, and this risk is not always taken into account in discussions between workers' representatives and the various directorates of the sector. It is not just a Belgian problem, because we also see in other countries that working conditions are under pressure. It is therefore clear, Mrs Thémont, that these concerns must also be addressed at European level. We are working hard on the concrete implementation of the European social pillar. I would like to take your relevant inquiry into this matter into account in the discussions that we will have in the next few days. I can only regret, together with you, the failure so far to reach concrete agreements through the social dialogue. That's too bad. As you know, several conciliation meetings have taken place under the chairmanship of a social mediator of my administration. For the time being, however, the parties failed to come up with solutions together. Of course, the decision to resort to collective action, in particular strike action, belongs only to workers, workers and their representatives. As you said, Mrs. Thémont, this decision is never taken lightly and it is, each time, an expression of real suffering. This is still the case here today. I'm convinced of that. The right to strike is a fundamental right and can be exercised freely by everyone. This obviously means that the employer must not put pressure on the workers or their representatives not to stop. I sincerely hope that the full exercise of this right will allow us to reconsider and reconcile the different positions in order to be able – allow me the expression – to "land" in these conflicts, especially before the wave of holiday departures for the lucky Belgians who will have the opportunity to travel. I therefore call on all parties to resume a constructive dialogue as soon as possible, with a focus on its content.
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u5	Minister, the government has a great responsibility in this matter. EUR 290 million went to Brussels Airlines, EUR 290 million, a blank cheque! We said at the time that it was a blank cheque. There have been a thousand layoffs without a single condition and now the people are in the shit, in the thick shit. That's the government's responsibility. The government is still a major shareholder of Brussels Airport and they too must make a big deal of money. There too, they must take responsibility, as in Schiphol. At Schiphol Airport, after a lot of trouble for passengers, the airport had to do something for the employees. So can Zaventem. That's your responsibility.
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u6	Minister, thank you for your answer. Today, can an airline survive if it offers a sustainable economic model? I think the question is also answered. As a result of bankruptcies in buybacks, the working conditions of an entire sector are deteriorating from year to year. Social peace is the outcome to guarantee all workers and workers good working conditions, as well as well-deserved holidays. Of course, we're counting on you to take care of it. Thank you.
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u7	Mr Minister, I will start with the good news: it is not all bad news in the labour market. First of all, seven out of ten job students are active in the labour market throughout the year as a job student. So that doesn't just happen on vacation. It is a good thing that we have increased the maximum number of hours in recent years, even during the corona crisis. The help of those young people who want to put their hands up is more than welcome. The increase in efficacy is also positive. It's never been this high. You say that all the time. However, in order not to slow down our businesses, we must continue to act. I am thinking primarily of the mobility of workers across the linguistic border and beyond the boundaries of the regions. It is really hard to explain that there is so much unemployment in Brussels, while there are a little further away in Zaventem too few hands. This is also the case for Hainaut and South West Flanders. The Regions should make agreements with each other with your help to guide jobseekers with a greater urge for jobs across the language and regional borders. There's really no time to lose. Where do you stand on the implementation of the agreements in the employment deal on inter-Western labour mobility? The three regions should use the same interpretation of the appropriate employment relationship, which, in the event of refusal, places a penalty on the job seeker. In this way, jobs across regional boundaries will be better filled. Have you put this on the table yet? Will you make agreements with the regions, so that more efforts are made to encourage finding a job in another region? Should the policy of sanctions of regional services be more focused on this?
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u8	Mrs. De Jonge, as you can see, student work is very important this year. This is partly due to the fact that in all three regions of the country we are dealing with bottlenecks. In addition to measures to combat the bottleneck professions, we have already taken measures within the federal government to promote inter-regional mobility of workers. For example, unemployed people who are unemployed for more than one year and find a job in another region will be able to temporarily retain part of their unemployment benefit from September onwards. That was one of the three recommendations of the experts in their report. We have also set up an inter-federal platform to formulate and analyse proposals to improve the mobility of workers and to combat the bottleneck professions. The secretariat of this interfederal platform is provided by the VDAB. As you know, Mrs de Jonge, most of the levers in this area fall within the competence of the regions. I am convinced that regional employment services could improve their synergies by updating their cooperation agreements. I would also like to stress that the fight against the bottleneck professions will not be solved solely through interregional mobility. The different sectors with many bottleneck professions need to monitor them and propose measures to deal with them. I am convinced that we must analyse the causes of the deficits, which are often multiple. We need to consider how to make these jobs more attractive.
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u9	Minister, I know that you have already proposed a number of measures. It is true that interregional labour mobility is a competence of the Regions. However, you regularly organise employment conferences, where you meet your colleagues. I would urge you to take on a coordinating role there, to sit down with those ministers and make real progress on a plan in this area. I really think you should be the architect of this domain. I'm gonna keep hammering on that, too.
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u10	Mr. Secretary, have you ever been to Zelzate? I would advise you to do that again, because we are doing a great job there, together with the comrades of Vooruit. After all, we have implemented a fair tax shift there. As someone from CD&V, you should sound like music to the ears because you also support the principle that the strongest shoulders should carry the heaviest loads. We do that in Zelzate. You're also responsible for taxation, so I'll give you free inspiration from Zelzate. We are going through a tax shift in which we ask for a greater contribution from the multinationals on our territory. In return, we give the self-employed and the residents a discount. We give a 100 euro discount to the self-employed, with which we in Zelzate do more for the self-employed than the liberals have ever done. We are also going to abolish the unjust environmental tax of EUR 55 for all residents and we will not pass on the waste bill that has risen by EUR 100,000 to the citizens. That really is an honest tax shift in the true sense of the word. That is a political choice, but where there is a will, there is a way. Our Rules of Procedure have even passed the legal test of the Council of State, the highest judicial body in the country. The best part of the regulation is that it means a world of difference for all residents who get a wage freeze imposed by the government and pay themselves blue in energy. On the other hand, the largest companies feel much less of what they have to contribute proportionally more. That is also what we need at national level, which is why I ask you when you will implement that fair tax shift federally. When will you finally make a fair and just effort on the part of the multinationals and the greatest capabilities?
ParlaMint-BE_2022-06-23-voorlopig-55-plenair-ip190x.u11	Mr De Vuyst, it is good that you, as Zelzate's ships, are here to please us with all the work you are doing locally. As a politician who is also locally active, I fully understand that, but of course you understand that I cannot go into the details of the local tax rules you are referring to here. You know as well as I do that local authorities have different levers in their hands to encourage living, living, working and entrepreneurship in their congregation. I will therefore always support and defend this local autonomy, which I consider to be very important, when it remains within the limits of the law. You also understand, of course, that we must also work within such a particular fiscal framework at the federal level. Our income tax also applies a very strict principle, namely the principle of equality. This is an important foundation of any fair, well-functioning tax system that must be respected. Within this fiscal framework at the federal level, we also apply the principle that the toughest burdens must be borne by the broadest shoulders. You know that a new and historic, global minimum tax will be introduced for multinational companies. This tax was created under the impetus of this government, of Belgium and of myself. We are also working hard to implement them effectively. So I can at least tell you that you will always find a partner in this government to put the right burdens on the right shoulders.
