ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u2	In accordance with the opinion of the Conference of Presidents of 1 June 2022, you have received an amended agenda for today's meeting. In accordance with the opinion of the Conference of Presidents of 1 June 2022, you received an amended agenda for today's meeting. Is there any comment on that? Are there any comments on this? Accordingly, the agenda was adopted. The agenda has therefore been adopted.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u3	Madam President, Prime Minister, ladies and gentlemen, the negotiations with ENGIE are blocked and ENGIE has once again pushed you through the facts with a letter from Paris. This brings that green dream of one of your coalition partners closer. He'd like the negotiations to fail. What the rest of the government thinks about this is of no importance and that 81 percent of the population supporting it is obviously not important either. We need the power from those nuclear power plants, don't we? We all agree that we do not want to become more dependent on foreign natural gas. That is what almost all the majority parties have said. However, Minister Van der Straeten maintains her position and states that she cannot change anything about it. It has therefore concluded the agreement on the extension with long teeth, whereas initially it has always led to a postponement. In 2020 and 2021, you were not allowed to negotiate. Now that you do so in 2022, you will no longer be given a negotiating margin. Then the question arises as to what you will do. Will you put the heels in the sand and let ENGIE know that the negotiations will not continue and that all nuclear power stations will still be closed? Who's gonna be the victim of that? Those are the citizens and companies that are already paying sky-high invoices. Those same people will become more dependent on that foreign gas in the future. That's not supposed to happen, is it? On the other hand, you could say that you will negotiate without those green chains on your arms and legs, so that you can ensure that the negotiations are smooth. In that case, however, you will have to go back to your government partners and take a stand. What will you do, Prime Minister?
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u4	Mr Prime Minister, you are again in the panade, in the moose, with regard to the future of our energy policy in Belgium, and especially with regard to the extension of these two nuclear reactors, Tihange 3 and Doel 4. We learned that on Tuesday you received a letter from the energy engineer ENGIE, a letter asking you, proposing - we don't know very well - or demanding, perhaps, that the government co-finance the extension of these two reactors and the cost of waste treatment. Here we are again in a position of extreme weakness. Let us stress that this procrastination and the impossibility of reaching agreement on time, we also owe it to the previous government, which has done nothing for five years. So, today, what is the nature of this deal proposed by ENGIE? Is this to be taken or left? If we refuse these additional costs, will they sit on the government's decision to extend these nuclear reactors? Moreover, it is curious to see that ENGIE proposes to co-finance the future but does not propose to repay us the over-profits that were achieved last year and that are estimated at 800 million euros. For this year, this estimate is over EUR 1 billion. What about it? What is your room for manoeuvre? Does this not strengthen our dependence on gas? Are we not already in danger of facing cuts in gas and energy supply in general? Could this situation lead to additional costs for consumers in the future? Thank you.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u5	Madam President, Prime Minister, a company that feels untouchable in an energy market that is barely working or not working sends a begging letter, while at the same time making billions of euros a profit. I find that incredibly unimaginable. I also find the statement made by Mr van N-VA unimaginable, given the bizarre position of that party. First, that party is in a government that decides not to decide. Now the party here is blaming others for taking a long time. Mr Wollants, you have always said that nuclear power is incredibly cheap and that it is very easy to extend the life of nuclear power plants. From the first minute on, I told you that there was a huge bill attached to the patch-up of those old nuclear power plants and that the company was going to try to pass those invoices. That's what happens today. The company tries to transfer the invoice for the nuclear waste while at the same time there are many excess profits. Come on, it's very simple. We don't have sacred houses. The most important thing for us is the affordability of the energy bill. I see today a company that makes a huge profit through people's energy bills, while trying to transfer the waste bill. In that connection, I would like to say two things. For the first point, I should like to address the House. In fact, there are clearer and more stringent legislative proposals on the nuclear waste bill. Let us adopt these proposals fully in the spirit of the polluter pays principle as soon as possible. Mr Prime Minister, on the second point, I should like to address you. That letter from ENGIE is now on the street. You've been around long enough to know that this is a classic bargaining trick to put pressure on you. I suggest you don't let that happen. However, I would like to know what you will do to correct this negotiation.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u6	Prime Minister, you received a small letter from ENGIE this Tuesday. In this letter, ENGIE requires the State to pay for the extension of power plants and for nuclear waste. I heard this morning, on the radio, a first reaction. I quote: "ENGIE cannot make us believe that when we produce electricity at 35 euros per megawatt hour and sell it on the 200 euro market, that it needs our help." I don't know. Can you guess who said that? Who could that be? It could come from the PTB, right? No, it's from Mr.Bouchez, the president of the Liberal party, who has, throughout his history, been rolling out the red carpet for ENGIE. We've been saying that for a long time. There is a huge problem in this country: a multinational energy company has much more to say than the four energy ministers in this country. I told you, pinging, ENGIE passes by the cash register four times. ENGIE is making billions of profits and your government, Prime Minister, allows it, while measures have already been taken in Italy and the United Kingdom. So Pingping for ENGIE. Half a billion dollars for a new gas plant, thanks to the CRM: ping. Now ENGIE is also knocking on the table for money for the closure of nuclear power stations: ping again. ENGIE also tries to transfer the invoice for the nuclear waste to the State: ping. It is always the same with your liberalisation, the profits are for the private sector and the costs are for the government. As far as I'm concerned, Prime Minister, that letter can go back to the sender. Return to sender [[.]] How much longer will that take? When will there be an end to the fact that a multinational has everything to say here about our energy policy?
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u7	Prime Minister, an agreement is an agreement for the Greens. This extension of the last two nuclear power plants was decided in March, for a capacity of two gigawatts for ten years, at a time when Russia invaded Ukraine, at a time when there were major problems with the French nuclear power stations, problems which, by the way, have only increased in recent months. Thus, a capacity of two gigawatts was extended for ten years, but it is not an eternal extension for the Belgian taxpayer. That letter from ENGIE we're talking about today doesn't come as a surprise, does it? This is what ENGIE said in 2019, in 2020, in 2021 and they're repeating it now in 2022. The N-VA has always pretended to be able to extend its lifespan, but its costs have been kept silent in all languages. Of course, ENGIE comes with demands today, but so do we. Let it be very clear, we are negotiating for the Belgian taxpayer. The bill for the lifetime extension, the bill for decommissioning and the invoice for the disposal of nuclear waste may amount to EUR 41 billion. It's for the polluter, so it's for ENGIE. We do not negotiate on behalf of ENGIE, we negotiate for the Belgians. Some parties want to confuse these negotiations here. I therefore ask you, Prime Minister, to clarify the state of play of the negotiations.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u8	Prime Minister, discretion is an important and sound feature for anyone who wants to negotiate and conclude negotiations. That is certainly my experience after decades of entrepreneurship, something that is not strange to you either. Discretion is therefore essential in this delicate dossier. Well-meaning advice, from whatever angle, making a public vis-à-vis the other side doesn't help. In the end, unfortunately, we also do not have access, via streaming, to the management meetings of ENGIE. The finality of what we want to achieve is security of supply, climate transition to low carbon energy sources, both renewable energy and nuclear energy with new technologies, and affordable energy. The more negotiations are conducted on the stage, the less chance we have of achieving good results. Ladies and gentlemen, the energy dossier requires long-term thinking and handling. Let us be honest, we may have done too little in the past. The new geopolitical situation is therefore also a wake-up call that makes us all aware of this, especially the citizens. The government has already made clear adjustments in the field of energy policy, extending the lifespan of two nuclear power plants and investing in the future of SMRs, small nuclear reactors. Our northern and southern neighbours have changed their policies in the same direction. Prime Minister, you are now negotiating with the Energy Minister with ENGIE. As an entrepreneur, I know that difficult negotiations can only land if both sides negotiate properly and discreetly. Public discussions, whether or not through statements in this House, and leaked letters, do not serve this matter. [[...]]
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u9	Madam President, Prime Minister, you were instructed by a decision of your government on March 18 to conduct a negotiation to conclude this early June. It's June 2. Last week, we asked the Minister of Energy a question without seeing the colour of the beginning of an agreement. A letter leaked in the press. This is obviously something quite problematic in the context of negotiations which must remain discreet. My question is very simple. How many meetings did they take place? How do you see the landing of these negotiations in June since you are in charge of an obligation of result in order to extend two nuclear power plants from 2025 for ten years?
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u10	Madam President, Prime Minister, your government has decided to negotiate with ENGIE Electrabel for the ten-year extension of the two most recent units. Living right in front of Tihange, I solemnly tell you that I understand him in the face of the Ukrainian crisis and Putin. But your government has not signed up to cover more than €41 billion in radioactive waste bills over 300,000 years. Honestly, I can understand the position of ENGIE Electrabel. I am not going to blame a private multinational for trying, by all means, not to take into account this bill of over EUR 40 billion for radioactive waste. But, ladies and gentlemen, our role as well as that of your government, Prime Minister, is to defend at all costs the public interest, the public interest and public money. Public money is also the money of those who don't. I am thinking first of all of these Belgian taxpayers from Liège, Brussels or Antwerp. I am also thinking of my intern who was telling me this morning that he had to pay a fee of EUR 1,000 to his electricity supplier. It's not okay! I find this deeply unfair when we know that ENGIE Electrabel is full of pockets and sends a lot of profits to Paris. We are not defending ENGIE's shareholders in Paris. Prime Minister, my questions are simple and clear. Will you confirm your government's mandate to you and the Minister of Energy? Will you confirm this simple principle which is that of the polluter-pays?
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u11	Madam President, the subject of energy affects many people. The government has therefore made a lot of decisions on this matter in recent months. One of these decisions was the decision to keep two nuclear reactors open for 10 years longer. We made this decision on 18 March and the reason for it is clear. The energy and geopolitical landscape in Europe has changed fundamentally. Everyone understands today the value of being energy independent. We are developing this strategy at European level. At this level, decisions have also been taken in recent months to ensure that European countries are more dependent and better able to work together to strengthen independence. One of the things that has been decided in recent days is, for example, a mandate for the European Commission to develop price caps in order to better control the gas markets. What I want to come to is that in recent months everyone has had to face all the choices, including historical choices made in our country. These choices were made decades ago to close all nuclear power stations by 2025. That is a choice that has been made and confirmed by all the participants of the previous government, including this Parliament. Mr Wollants, I sometimes have the impression that you are leading to a certain form of amnesia. It is not wrong to say at some point that the position, situation and priorities have changed and we are making a different decision in a new context. However, that is not the essence of the matter. The essence of our energy strategy is that we will have to make use of all our resources. Those are also the decisions of this government. We invest more in renewable energy. We are achieving a flexible gas capacity in order to better respond to the increased use of renewable energy. We have also made the choice to keep the nuclear reactors open for longer. Mr Cogolati, you have just indicated that. You indicate that you understand the choice made by the seven government parties. Seven parties manage to go beyond the choices made in history at a time that is not evident. To understand, I would say that at a time such as today's choices must be made for the common good and everyone must take responsibility. Sometimes this means that difficult choices have to be made. Indeed, the government has instructed the Minister of Energy and I to conduct these discussions. Several meetings were held. Such negotiations must be conducted in a cold-blooded manner, with respect for everyone's responsibilities and historical responsibilities. I believe that if we are to conduct these negotiations in a serious manner, we must exercise restraint and discretion. That is the position this government will take. The negotiating mandate is very clear, you know this government's decision. Our will is to reach an agreement. The interests of Belgium and its citizens are our priority. If we want these negotiations to go well, they must not take place in a public way. As far as provisions are concerned, this case has been dragging on for years. The Minister of Energy has taken charge of this matter and has made a proposal which is being discussed in committee for the time being. Here too, we manage to make difficult decisions in a period of uncertainty. I'm calling here. At this time of uncertainty, everyone must be able to overcome themselves around the negotiating table and take on their responsibilities – also their historical responsibilities.
ParlaMint-BE_2022-06-02-voorlopig-55-plenair-ip183x.u12	Thank you, Prime Minister. It was a meaningless answer, as usual. I think we should bring in a number of things from the past. We remember it was the Verhofstadt government that sold it out. You say: we act in the interests of the consumer. I don't know. We also know that there was a resolution here in November 2020 asking for negotiations with ENGIE to take place in the best possible position. What did your government say? We're not gonna do that. That's way too early. There's no time to do all that right now. Stop it. Where are you now? In the added time, with your back against the wall, with the result that you will have to conclude the worst possible chord to keep that light still lit. We act in the interests of the citizens and businesses who have to be able to pay the invoices. You haven't done that in the last few years.
