ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u2	Madam President, no one will deny that times are cloudy in the government. If we can believe the statements in the media and on the Twitter accounts, there is some tension between the coalition partners about the core exit. The work deal has also raised a lot of concerns. I am therefore surprised that we cannot welcome the Prime Minister here today, here in the house where the government is controlled. I sent you an e-mail this morning asking you to invite the Prime Minister, since his place is here at the moment. I received an answer on the reasons for his absence. The first reason was a meeting of the European Heads of Government at noon on the crisis in Ukraine. Everything has a ranking, and we must respect that the Prime Minister is there. That e-mail also states that the Prime Minister is expected to meet at a summit between the EU and the African countries at 2.15 p.m., which is 8 minutes ago. There, too, I understand that he has a role to play. The programme of that two-day summit shows that the official welcome is now beginning. At 3.45 p.m. there will be the opening ceremony and the thematic round tables will start at 4 p.m. Apart from the duties such as the official welcome and the opening ceremony, I almost read: opening reception............................................................................................................................................................. There are three questions addressed to him, which have now been assigned to other ministers. Of course, his absence has nothing to do with that summit between the EU and the African countries, nor does it have anything to do with the fact that he absolutely wants to see the opening ceremony. I do not know whether he should wave the Belgian flag there, or light a bonfire, or perhaps a gas burner that will ignite a European-African flame. I think he could be missed there. I believe, in the Prime Minister's priorities, that he should be present at the substantive discussions from 4 p.m., with great sadness, that an opening ceremony is higher than the controlling function of the House of Democracy and the House of Representatives. For these reasons, I would be particularly grateful if the Prime Minister would be at the disposal of this house until 16:00.
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u3	Madam President, I am astonished by what I hear. We are still not monitoring the agenda of a Prime Minister who is attending an international meeting! We know that next to the meetings, there are also the corridors. When participating in an international meeting, work can be done outside the scheduled hours. So I'm completely stunned when I hear that kind of remark!
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u4	Madam President, I would like to refresh the memory of our colleagues at the N-VA. During the previous legislature, on several occasions, we also wanted, and not demanded, the presence of the Prime Minister for reasons that seemed valid or legitimate to us because of certain topical issues, but the Prime Minister's international agenda was opposed to us as a valid excuse for not being present with us. At the time, I did not see the N-VA group supporting our efforts. Today, as Mr Piedboeuf has said, I see you scrutinizing the Prime Minister's international agenda and considering that his presence is not indispensable in certain fora, even though we are experiencing unrest that is particularly serious at the international level and that the issue of relations with other continents is important. And you would like the Prime Minister to be at your disposal. Your request is not illegitimate in itself, but at the same time, I would like to point out here that on some matters, when the Prime Minister was asked to come back because there was something about him coming back, he came back. He has always been available to Parliament. Today, it has obstacles justified by an international agenda and I believe that its justifications seem to correspond perfectly to the needs of its function. I don't see why, once again, you decide to make a procedural incident.
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u5	Madam President, of course no one is buying into these arguments. The cameras are aimed at our meeting. In the light of today's topicality with a government that no longer knows what direction it is to go and wave a work deal that is not worthy of the word work deal and on which no expert had a good word, you would nevertheless call it a serious excuse for the fact that the Prime Minister is absent here in the House of Democracy, that he should be present at an official welcome at 14.15 p.m. and an opening ceremony from 14.45 p.m. to 16.00 p.m. I have indicated that I understand that the issue of Ukraine-Russia prevents him from being here. I'm really not being unreasonable. Although I do not know whether it will be world shocking, when the Prime Minister will lead you on a thematic round table at 4 p.m., I have even stated that I understand that. However, that is from 4 p.m. It is now 14.29 p.m. and the round table is in Brussels and not in Athens, Vienna or Latvia or any other country. The round table will take place a few kilometres from here. He avoids the house and ignores the questions that are being asked here, that's what it comes down to - because he wants to go to an opening ceremony! I won't even ask for a vote. After all, I know that the majority parties will press the green button again, because the Prime Minister does not want to show up here. The fact is that the Prime Minister refuses to speak to Parliament in the current circumstances. Colleagues, that is a democratic disgrace.
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u6	Mr De Roover, in our country we have no problem in good tradition that our leader of government is present at international meetings where our country is represented by the Prime Minister. You do not have to fear that the green button will be pressed or not, because yesterday at the Conference of Presidents it was announced that the Prime Minister was apologized and your group did not say a word about it. There was no fundamental problem with the organisation of the meeting. I think that is contradictory with the show you are now trying to perform in plenary. [[Applause]] )
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u7	Mr Verherstraeten, the facts have their rights, including in plenary. I would like to inform colleagues in full. I myself took part in the Conference of Presidents and asked whether the Prime Minister could not be present at the plenary session, given that the summit is taking place in Brussels. It was replied to the Conference of Presidents that the full agenda did not allow the Prime Minister to be present at all. Of course, we checked that agenda after the sitting. We have also contacted the President. This shows that the information provided at the Conference of Presidents is not at odds with, or only partly reflects, reality by my group. I assume that colleagues are also interested in full reality. [[Applause]] )
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u8	Are there any comments? [[No, no, ……]] We'll go to the order of the day.
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u9	The President [[in front of the assembly standing]]
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u10	Ladies and gentlemen, Ladies and gentlemen, We heard that Jozef Belmans, honorary member of the Chamber of Representatives, died on 5 February last. He served for the first time as a Member of Parliament on these banks between 1968 and 1978 and a second time from November 1981 to December 1987. In view of Jozef Belmans's journey – or Jo as he was more commonly called – one cannot help but think that he was predestined to pursue a career in politics. A young man from Campina, he went to study at the Catholic University of Leuven after the Second World War. He earned a doctorate in law and was also able to boast of the title of diploma in political and social sciences. It is in this context that his social commitment has awakened. He was also appointed president of the Flemish Association of Catholic Students. The Flemish aspect was close to his heart. He is one of the first founders of the Flemish People's Movement in the Kempen and sees bread in the People's Union in the 1950s, a very young party at that time. He joins and will represent his party in the city council of his city of Geel from the middle of the 1960s until the end of his active political career in 1988. In the seventies, he was also one of the leading figures of the party at the national level. For example, he served on the party council until 1987 and in the early years held the presidency of the Volksunia section in the Turnhout district. In the turbulent 1968, at the time of the student demonstrations and the "Leuven Flemish Republic," Jo Belmans was elected for the first time as a representative for the district of Turnhout. He was elected as a Member of Parliament for four consecutive elections until the People's Union lost six seats in the early elections of 1978 because of the attitude of the party in the famous Egmont Pact. As a Member of Parliament, he was also a member of the Cultural Council for the Dutch Cultural Community in the 1970s, which can be seen as the precursor of the current Flemish Parliament. As a member of the Commission on Language Law and Language Protection, he is also a pioneer of Flemish identity and language. After a short legislature as a senator, Jo Belmans again won enough votes in the 1981 election to be able to claim a seat in the House. He will remain a valued member of this House until the 1987 elections. Ladies and gentlemen, Ladies and gentlemen, Although his last passage in this House as a representative of the people has been more than 35 years ago, we will remember Jo as an ardent advocate of the Dutch language and the Flemish character. As a highly critical specialist on the subject, he has fought several times in the debates on sensitive issues and issues such as the Egmont Pact and Brussels-Halle-Vilvoorde. The involvement in collective goals lies in the DNA of everyone who feels involved in the task of strengthening democratic vitality; I wanted to pay tribute to him. On behalf of the Chamber, I have expressed our sincere condolences to his wife and his family.
ParlaMint-BE_2022-02-17-voorlopig-55-plenair-ip164x.u11	Madam President, Minister, our country has 500,000 long-term patients. A lot of people have a lot of stress at work. Many people are in burn out or get sick. And what did you decide this Monday? You decided to introduce the ten-hour day, allow and standardize night work until midnight. How many more patients will this happen? Minister, let the right-wing parties want us to work more and more and ask us to be more and more flexible, combining several jobs for wages of misery, we know that! But you, Minister, as a socialist? The workers' movement fought for the eight-hour day a hundred years ago. And today we are going to have the ten-hour day by Mr Dermagne, a socialist minister! How dare you? There is, moreover, the famous pilot project for evening work until midnight without any extra pay. You're going to get people to work without upsetting until midnight. Where are the major statements made by Mr. Magnette two weeks ago? "I don't want a return to 19th-century working conditions." And you, are you going to allow that? Then you'll tell me that it's on a voluntary basis and that people can choose. Do you know this in the world of work? This is the voluntary C4! People don't live in a bisounour world! Minister, the questions I am asking you are clear. How dare you allow the ten-hour day? How did you allow to work until midnight without a sursalary?
