ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u2	Prime Minister, you look pretty good. However, you have had a short night and you have been meeting for several nights. That's okay, whenever that leads to any result. But now there's nothing. You didn't even give a press conference. There are no tweets of party presidents to say that they do not agree with the agreement, which apparently has not been concluded. If there aren't even tweets, there's really nothing. It is sometimes said that the government does not come up with solutions. That's bullshit, because your government comes up with seven solutions per problem. Only they don't crochet together, they don't lead to a policy. We can be funny about that, but it's about serious problems. For example, it's about the energy bill. If I am not mistaken, you would come up with solutions last Friday, which would be of little use to the working citizen and to the retired, despite the huge price increases. We also expected news about the tax shift. Purchasing power is falling and the government has plans to give the citizens hope and already 12 euros a month to tax shift. But I can't even do that. You do not know how to find the money, nor do you know who it will be distributed to. So there is complete silence for that too. Then there is the extremely important issue of pensions. Your PS colleagues are laughing at you in the face. The coalition agreement said that a solution would be found in September. A plan has been submitted. Then you said you'd look at everything again. And Mrs. Lalieux is now saying she'll just submit the same plan again. Prime Minister, my question is very simple. What have you been up to for the past week?
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u3	Madam President, Prime Minister, the press reports many incantations, with as much indecision as it is unable to decide. That is how you can finally sum up your government. Indeed, it has not been for three days, nor for three weeks, that the situation has been going on for months. And your little green bet obviously didn't change anything. Meanwhile, energy prices are exploding. The bills of many households are blazing. If a comparison is made with neighbouring countries, if we consider, for example, the average gas consumption of a household, we can see that Belgium holds the record pathetic with the largest explosion in the energy bill. Meanwhile, it is every day that the state recovers the bet. With the explosion of financial returns via the tax explosion, it is the state, even if the different levels of power are concerned, that stores the differential. It is true that the government acted through the social tariff, the extension of it. But, Prime Minister, that is not enough and it will not be enough! Many citizens do not receive any help. For them, nothing is done. However, there is not a single day without a party president of your government, without a minister or deputy prime minister stating that action is urgent, that solutions must be found and that the entire middle class must be helped. Figures are given, in particular figures with the amount of household income that should be eligible for assistance. In short, to hear the various party presidents, at least 80 per cent of the population should be entitled to it. That's enough of the words! The incantations are enough! We need action! What's wrong, Prime Minister? When are you finally going to give your support to all the citizens?
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u4	Prime Minister, this is urgent. People can no longer pay their energy bill and wonder what the Wetstraat is doing. It has been said for two weeks that urgent action is needed. Conner Rousseau said on 12 January that there was no time for long and complicated discussions and that the government had to take immediate action. A day later Melissa Depraetere said that there was no time to lose and that we needed a quick solution. Kim Buyst van Groen also said that measures had to be taken quickly. Malik Ben Achour of the PS said two weeks ago: "We must act quickly". Steven Matheï of CD&V said that additional actions were needed for a rapid impact. But what happened? Po-pom, po-pom; po-pom, po-pom; po-pom, po-pom. Last night, nothing had happened. What exactly are we doing? What are we doing here? There are social emergencies! As far as pensions are concerned, it is the same thing. Karine Lalieux proposed a bad plan four months ago. It gives no solution for difficult jobs, people will have to work up to 67 years. Now she's reproposing the same plan! What world do we live in? On the other hand, last Friday, you were able to quickly decide that we were going to spend 10 billion a year on the war, on the defense. It is also remarkable that Green is enthusiastic about the increase in the defence budget. I thought that there would still be some pacifism at Green, but none of it. Money for the army is not a problem, 10 billion by 2030, but there is no money for a reduction in VAT. Prime Minister, it's shameful! Will you finally decide to reduce VAT from 21 % to 6 % tonight? If not, people's anger will be very great. Be careful!
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u5	Mr Prime Minister, unfortunately, being right is not the same as being right. For months now, I have been questioning your government about rising inflation and the falling purchasing power of the people. For months, you've been looking at me like I'm from another planet because you don't seem to realize that life is going to be more expensive. However, everyone feels that filling his shopping cart has become considerably more expensive. Anyone who builds or renovates is confronted with offers and invoices that will spread the pan. Your government's response was simply to extend the social tariff for energy and count on automatic wage indexation, because it is all temporary. It's like this is the end of it. Wages will indeed increase, but these higher wage costs will then be passed on to consumers, resulting in new inflation. You don't seem to understand the system very well, but I would like to come to your cabinet and give you a few basic lessons in macro-economics to open your eyes, Prime Minister. We are facing high inflation while our economic growth compared to that of the other European countries is of questionable quality. From the start, your government underestimated the problem. You keep bickering with your coalition partners to find a solution to our people's purchasing power problem. First, you deny the problem, so that later on you do not cut any buttons and fall into indecision. When will you act in the interests of the population and tackle falling purchasing power through rising inflation? What will you do to protect the purchasing power of our people? What will you do to ensure that people's savings don't go up in smoke? What will you do against the (...)
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u6	Madam President, Prime Minister, many heavy dossiers on your plate, and that is normal when you take policy responsibility. It is good that the government partners have clear opinions and that they are exchanged respectfully and well-founded. Slogans from the sidelines are something we can't afford. We are dealing here with fundamental dossiers. The energy dossier and people's pensions are fundamental to our citizens. Prime Minister, it is your job now to make a synthesis. In the past, you have done that with this government, for example with regard to the fixing of the wage standard, the greening of commercial cars or the budget that was first submitted in time in years. During the energy crisis, the index protects the purchasing power of some, but further efforts are being made to increase the purchasing power of Belgians. The EUR 300 million tax shift decided upon is something that some people are laughing about. In addition, you are also working on the energy file. During the budget year, the government expanded the social tariff for those who are struggling. But we want and we need to move on. The working middle class must also be supported by smart, temporary measures. We do fit in to give gifts and then send the invoice to those people we just gave a gift to. The mission is clear: keep talking to your government partners about this. I am confident that you will reach an agreement in the coming days. Firstly, how will you continue to work on increasing people's purchasing power over the next few days and reducing the energy bill? Secondly, can the millions of Belgians with the lowest incomes count on an extension of the social tariff? Finally, how will we further support the middle class?
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u7	Prime Minister, whether it is a reduction in VAT, an energy check or an extension of the social rate, solutions are on the table to help millions of households who are not only facing an explosion in their energy bills but also at a cost of living that is becoming increasingly difficult to bear. We have to decide now! For our fellow citizens, the bills are here now. The difficulties are now there for millions of households. In many families, including families that are not protected by the social rate, one must already go to his savings book - when one has one - to pay the bills. Prime Minister, why so many hesitations? Today, people don't understand! I can understand that solutions can be complicated to implement but it is high time to send a very clear signal to all those who get up every morning to go to work and who directly feel the price rise at the end of the month. Yes, the government will be at the side of the citizens to help them, and yes, effective and responsive measures will be taken quickly. What do you intend to do to help the majority of households in this country as soon as possible? Do you intend to extend the extended social rate for the most vulnerable households, an extension that we believe should be obvious to everyone? Thank you.
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u8	Madam President, Prime Minister, ladies and gentlemen, the high energy prices in our country are a harsh reality for many people: invoices are three times more expensive and advance invoices up to 1,000 euros. People get into trouble, and they're counting on us for that. That is why the government is considering the issue. Prime Minister, I have been here before to ask you about the problem. I would like to quote your answers last week: "More fundamentally, I think that the government should take advantage of the opportunity to pursue policies. This policy should not only focus on one-off compensation, but should provide an answer to the question of how we give our citizens sustainable access to cheap energy." Forward, those words fully support them. Our proposal is clear. Reduce VAT to 6% and adjust it with excise duties. This way we can achieve a real impact on the invoice and adjust it sustainably. Then your approach will not be limited to a oneshot measure. Excise duties can be an honest regulator. A high VAT price can't do that. That's where the difference lies. A strong government is doing what needs to be done right now. You are absolutely right that a one-shot measure here will not suffice. Prime Minister, earlier this week the energy suppliers said that it would take three months for a VAT reduction to be passed on to the invoice. Allow me to find that completely unacceptable. Raise energy suppliers with a fingernip advance invoices to 1,000 euros, but at the same time it would not be possible to lower the bill for the people when it is really necessary. Firstly, can you confirm that the government is still working on a sustainable, ecological, social solution to the high energy bill? Secondly, what else is needed to reach a decision?
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u9	Madam President, Prime Minister, it has been weeks since your government tried in vain to find a solution to relieve the middle classes affected by this energy crisis. The situation is getting worse every day. As recently as yesterday, the Federation of Suppliers indicated that, even if a 6% reduction in VAT was decided, they believe that they will not be able to apply it until 1 April 2022. If I am well informed, on April 1st, we will already be in the spring for ten days. How is that possible? How is it that, even on a case where everyone seems to be joining on the goals, where everyone seems to be joining on the urgency, you are not able, with this government, to succeed? In substance, I maintain what I have already said here. I maintain that if you choose the reduction of VAT, it is absolutely necessary to integrate, increase the place of energy in the calculation of the index. But I also maintain that this decline cannot be a sufficient response. In Wallonia, more than one in two households are still heating up with oil. We therefore need an answer, alongside this, also focusing on the creation of a new tranche of the social tariff dedicated to the middle classes. But, beyond all this, beyond the usual game of majority and opposition that is sometimes in bad faith - admit it - Prime Minister, very sincerely, we can all see that energy prices are added to the long list of issues on which this Vivaldi is unable to make a decision. This brings us to a question as simple as it is dramatic. It's a shame, though. What is the point of having done so hard to set up a full-fledged government, if it is to end up with a government that has a return on its day-to-day business?
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u10	Prime Minister, I have been very uncomfortable for a few weeks. My mailbox is filled with emails from people who are worried about their energy bill, people who deliberately lower their heating and have cold, people who need to call on their savings to pay their energy bill, people who have lost their advance due to the bankruptcy of their energy supplier and who now have to have a expensive and variable contract. All these people in those e-mails ask one thing: what is the government going to do to help me? Unfortunately, I have been guilty of that answer for several weeks. Prime Minister, our citizens expect a solution. Our citizens deserve a solution. The electricity bill goes times two and the gas bill goes times three. These are exceptional circumstances requiring exceptional measures. It is precisely for this reason that our Deputy Prime Minister put on the table two weeks ago a proposal to temporarily reduce VAT to 6%. Prime Minister, you have said twice in plenary that a solution for you must meet three criteria: temporaryity, sustainability and efficiency. Colleagues, a temporary VAT reduction is by definition temporary. It's efficient, it's quick to apply and palpable, and it's affordable. We not only want temporary measures, we also want structural measures. This also fits perfectly into your and our ambitions to be a reform government. In our view, excise duties which can be modulated are a very efficient and structural measure which is good for our citizens and which does not affect entrepreneurs. Mr Prime Minister, my question is very simple. When will there be an answer to the distress call of our citizens?
ParlaMint-BE_2022-01-27-voorlopig-55-plenair-ip159x.u11	Mr De Roover, I would like to begin with your more general question. You are asking for a few examples of what has been decided over the past few days. Let me give you five examples. Firstly, at the end of last week there was the decision of the coronabarometer to ensure that we can lead our country through this new phase in the pandemic. Secondly, the government has adopted measures that benefit our organisations which are difficult to operate today because of so many people being quarantined by omikron. These proposals from the social partners were implemented in practice. Thirdly, we have decided on a new package of measures to ensure that companies and self-employed people, who are still suffering heavily from this pandemic, can receive support to get through. Fourthly, a package of purchasing power measures. We are ensuring that the purchasing power of people affected by this pandemic and people can improve, including by reforming the special contribution to social security. Finally, at a time when Western Europe is affected by one of the greatest security crises since the Cold War, we are making sure that our country is ready, that our defence is ready to assume its international responsibility at a difficult time. That is what one can expect from a government at a time like this. That's what this government does. I'm just giving you a few examples of decisions made over the past few days. Energy is indeed a subject on which I have already been asked several times in this Parliament. Mrs. Fonck, you say, "We need action." However, week after week, I explain the actions that have been taken by the government in this regard. At the beginning of 2021, we extended the social tariff because, at that time, we felt that it was necessary, that the group of people to be helped during the health crisis in the face of the cost of energy should be wider. In October 2021, we decided to extend this measure, as we expected prices to continue to rise. In my view, this extended social rate for BIM, which is wider than the conventional rate, should be extended after next March. This is the work we are doing in this government to extend this measure. It is quite logical that those two million Belgians who have the most troubles should not be left behind from the end of March, while prices remain very high. What does that mean? This means a decrease in the bill of 760 euros per household for this winter. In total, it is two million Belgians who benefit from it. It is true, however, that this is not the only thing the government is working on. Over the last few days, we have looked closely at the increase in revenue and the increase in costs at federal level because of the prices that remain high and have risen further over the last few weeks. There are additional revenues, for example more revenue in the area of VAT and in the area of the redistribution contribution, the contribution we get from the nuclear producers. There is less expenditure in the field of subsidies to offshore wind energy, because if prices are higher, it is natural that less resources should be allocated there to ensure that renewable energy can be economically viable. That's what we figured out. There are, of course, more costs, for example in the social tariff area, which I have just spoken about. That social rate ensures that the category of people who would have the most difficulty paying their bill, who can still pay. If this social tariff is to remain the same, but market prices are to rise at the same time, it will also cost more, both in terms of the classical social tariff and the extended social tariff, which must allow us to continue to help these people. We have been working over the last few weeks to ensure that the balance of both, the increase in revenue and the increase in costs due to higher prices, can be looked at as closely as possible. Let me be clear: the government is, of course, on the side of the people. It cannot be the intention that, if there is a more yield, the government that keeps to itself. If there is more revenue, we must ensure that we can help the people who suffer from it. The question is how this is done. This approach should be targeted, temporary and affordable for the public authorities. Let us be clear that the solution must also be tangible for families. One should not see its impact in the final account in a few months' time. There is a problem at the moment, and that is why we must act. So we are working on a solution that will ensure that the government will use the resources it has to help people at the most difficult time. We must therefore act in the short term, but we must also ensure that we are able to conduct policies. It is uncertain what energy future we will have. We live in an uncertain world and then the government must ensure that it can undertake certain reforms that are slightly longer-term, but which must ensure that we are able to conduct policies. To do so in a careful way, to do so in a fully calculated way, to ensure that all effects were properly considered, to ensure that the decision meets those criteria of temporality, focus and palpability, it takes some time. It takes some time to do so carefully. Within this government, we have always used this method. We'll make sure we can do it carefully. In a complex file like this, which one might say in the past has always been surrounded by a large circle, we do so in a careful, thought-out and calculated way. That is what you can expect from us, and that is what this government is doing and will be able to finish in the near future.
