Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	LacroixChristophe	Lacroix, Christophe	M	1966	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	notMP	Minister	-	-	-	-	KitirMeryame	Kitir, Meryame	F	1980	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	LacroixChristophe	Lacroix, Christophe	M	1966	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Chairperson	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Coalition	Centre-left to left	CogolatiSamuel	Cogolati, Samuel	M	1989	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	Les Engagés	Les Engagés	Opposition	Centre	DallemagneGeorges	Dallemagne, Georges	M	1958	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	notMP	Minister	-	-	-	-	KitirMeryame	Kitir, Meryame	F	1980	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	Les Engagés	Les Engagés	Opposition	Centre	DallemagneGeorges	Dallemagne, Georges	M	1958	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	Les Engagés	Les Engagés	Opposition	Centre	DallemagneGeorges	Dallemagne, Georges	M	1958	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	notMP	Minister	-	-	-	-	KitirMeryame	Kitir, Meryame	F	1980	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Regular	MP	notMinister	Les Engagés	Les Engagés	Opposition	Centre	DallemagneGeorges	Dallemagne, Georges	M	1958	
ParlaMint-BE-en_2022-07-13-voorlopig-55-commissie-ic860x	ParlaMint-BE_2022-07-13-voorlopig-55-commissie-ic860x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2022	2022-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID,War	English	Chairperson	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Coalition	Centre-left to left	CogolatiSamuel	Cogolati, Samuel	M	1989	
