ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u2	The general discussion is open. The general discussion is open.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u3	Madam Chair, I refer to the written report.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u4	Madam President, I refer to the written report.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u5	Madam President, ladies and gentlemen, the budget is one of my most interesting issues. Madam Secretary of State, Eva De Bleeker, was apologized today for attending a European meeting. That was also announced in advance and she gave us the opportunity to ask additional questions. We have every respect for the fact that there are foreign agendas. However, I was immediately curious to see who would replace the relevant Secretary of State. My first thought was that of course it would be the prime minister. We are talking about the same political family and the budget of his government. So I was hoping for Alexander De Croo, but it turned out to be wrong. Then I thought of Deputy Prime Minister Van Quickenborne, to whom the Secretary of State has been added. He too is a member of Open Vld, and I thought they would certainly be on their qui-vive as it is about the budget. It seems, however, that Minister Van Quickenborne does not want anything to do with the budget. Like the Prime Minister, he wants to stay as far away from it as possible. However, I am pleased with whom it has finally become, namely Secretary of State Dermine. Mr Secretary of State, you may not be Prime Minister, but you are the first State Secretary in rank. There is a ranking within the government and Mrs De Bleeker is unfortunately lowest in rank. But you, Mr Dermine, are the first Secretary of State. That is fun, but you also have a very own view of the budget. Furthermore, you're pretty much the spoke spear of your party, the PS. So I am particularly pleased to be able to discuss this adaptation sheet with you, because it is not about nothing. It's about extra expenditure from the corona crisis, among other things. It is also about expenditure that needs to be linked to reform policy. You have very strong opinions on this. I would therefore like to take this opportunity to hear your views on this matter. In addition, we have the great advantage that Madam Secretary of State gave a number of interviews this morning on the radio and in the newspaper, in which she made some statements. That gives me an immediate chance to organise some sort of virtual debate between you and the Secretary of State. I have written down some of her quotes and I am very curious if you, speaking on behalf of the Secretary of State, will convey the same message as the Secretary of State. Let's go. You're lucky, it'll be easy for you, because there's good news. The headline in Het Laatste Nieuws was "Budget deficit 2021 significantly smaller." Makes your job easier. Good news, at least in Latest News. Whoever reads Time will immediately get a different picture. What headlines Time, a little more correct? "Budget figures remain blood red." Dark red. We only have a deficit of 30 billion, all the governments in this country combined. That's good news, it says in Latest News. Hooray, a lower budget deficit. It's only 30 billion! That is far more than the budget deficit we inherited from the Di Rupo government at the time. Besides, the only reason why the deficit has fallen is because there is inflation. It's dropped in relative terms. If you take corona into account and take it lightly, then we still have a budget that is structurally in the red, with more than 3%. So I think that the communication in Time might be a little more consistent with the economic reality than that in The Last News. Moreover, the relative ratio of public debt to GDP is somewhat lower. Government debt would fall, which is not difficult with economic growth and inflation. So that only applies in proportion, in relative terms. Moreover, next year, in 2022, growth will not rise so phenomenally. So that's gonna be a bit of a problem. Mr Secretary of State, if you have read The Latest News, it seemed to be a walk in the park, but if you have read De Tijd and have heard me in the meantime, you will have to decide that things are not going so well. Moreover, what is on the table tonight is actually even less than not so good, because we are going to do extra spending. A deficit of more than 3% is not enough, Vivaldi is about to vote on an additional deficit of 218 million euros. This year is a month old and an additional 200 million is added. Mr Secretary of State, the first reason for this is Corona. Let us be honest, a budget is always, by definition, out of date. A figure is put on paper and the next day another figure already applies. Especially in corona times it is particularly difficult to bury, that is not so obvious. Here again we see that impact. In 2020, around 20 billion was spent on corona and by 2021, nearly 14 billion more were added. What Mrs De Bleeker said in the press this morning was very interesting. She claimed that the government has done a lot of business, invested and supported companies. She also said: "In the short term, we must reduce the corona support by spring as much as possible." Mrs De Bleeker says that it is not a good idea, in the short term, to bring this down in the spring. It shouldn't happen by summer, it should happen in spring. That is a strange statement, especially since we are going to vote on an additional 200 million here and I see that the government continues to spend more and more. Anyway, she says the corona support should be reduced by spring. Mr Secretary of State, do you agree with her? Mr Dermine, speaking for Mrs De Bleeker, do you agree with her? There are two possible answers. Do you also think that this corona support should be reduced as much as possible in the short term by spring? Secondly, it's not just about corona, the problem goes deeper, of course. There is far too much structural expenditure in this country. That budget is simply not well in structural terms. Those expenses aren't just because of corona. If you filter out the corona expenses, we are still a lot above 3 %. Over the last two years, under your government, the budget deficit has increased by 1.5%. Mrs De Bleeker replied that savings and reforms must be made. Let us be honest, we often have the impression that Mrs De Bleeker is calling in the desert. De Tijd put it this morning as follows: "As a new Secretary of State, she does not have the political weight to call the PS to order."
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u6	Time says it's a good thing Mrs. De Bleeker is trying, but she doesn't have the political weight. The PS is just too dominant in the Croo government. Mrs. De Bleeker will keep fighting. She says today in the media that she, as a liberal, thinks that the middle class cannot continue to pay for the debt and she has the impression that the PS has now understood that. The message that we need to spend out of the crisis, that we need to spend more and more money, sounds much less loud today, according to Mrs De Bleeker. According to her, Mr. Dermine is now selling much less tough talk. That's a good evolution. Mr Secretary of State, have you indeed understood that increasing debts, such as EUR 200 million this evening, are not necessarily the most sensible option? So will you stop pleading that more and more debts are not such a huge issue? You say it is not obvious, so you make nuances there, but not to the extent that Mrs De Bleeker makes it. Mrs De Bleeker also says that she has the impression that you have understood. Tonight's extra spending, EUR 200 million, means additional debts in a country that is already champion of budget deficits. That always means a risk. That money must be repaid and it must also be paid for with interest. That is another theme that is very close to your heart. Mrs. De Bleeker is worried. She said in the press this morning that the pressure from the European Central Bank is beginning to increase seriously in order to raise interest rates. It doesn't make her happy. Indeed, an additional percentage point of interest means an additional interest charge of EUR 600 million. It suspects that the ECB will move before the end of the year. In America there are also a number of evolutions. Of course, Mrs De Bleeker believes that the discussion is also political. The southern countries do not want an increase in interest rates. You might expect Mrs De Bleeker to be also in the position of southern Europe, but that is not true. We have about southern European debts, but Mrs De Bleeker is looking at them differently. We must not make debts and we must worry about interest rates policy. It is not in favour of this lax policy of the European Central Bank. Literally, Madam Secretary of State says that anything we lend can become more expensive. In her view, therefore, the need for reform. The word has been given: reforms. 'Cause that's what it's about, of course. Mrs De Bleeker is very much in favour of this. You really need it. Because, as Secretary of State responsible for that European Investment Fund and the recovery plans, you have submitted projects, but you have also made a number of promises. You have promised that reforms will follow. In fact, that must be done very soon. The first moment you will have to comment on the European Commission is coming soon, in April. You've already had an exchange of views. It's a coincidence that you're sitting here tonight. I want to take this opportunity, because it is an important reform week. We read all over the press that there's a labor deal coming up, a big job deal. Mrs De Bleeker wants that very clearly. It says that the expenditure that is being incurred is simply not well in structural terms and that reforms need to be made. So I come to my third question to you. Are these reforms coming this week? What do you do to ensure that this is the case? But above all, have you been in contact with the European Commission, at least informally? What does the Commission think of that? Our impression, at least according to what we read in the press, is that what comes on the table is not that huge. It would be good if you could give me some more information on that. That was my third question. I have two more questions. We have had corona, structural policy, interest rate policy linked to reforms. It's all trouble. Then we come to the fourth problem: the Vivaldi problem. It is not just expenditure on corona, it is not just structural expenditure. Structural expenditure is a problem for Belgium, for the sake of clarity. On top of that comes the problem of Vivaldi. There doesn't seem to be a day going by or your government is spending extra money. We are a month away, and you are asking for EUR 200 million on top of a budget that already has a deficit of around EUR 17 billion. That was the amount normally budgeted for 2021. We also read about this in De Tijd this morning: 'Every vivaldi agreement is accompanied by additional expenditure'. Always more and more. We have seen this in the budget format for 2022. EUR 3 billion had to be saved, but only EUR 2 billion was actually saved, and there was already EUR half a billion in additional expenditure. The year is a month away, and again EUR 200 million in additional expenditure. We have had the debate on the energy bill. There is EUR 1.1 billion in additional expenditure, but no explanation has been given as to how it will be financed. My fourth question is therefore the following. You have been briefed by the Secretary of State, and I know that her cabinet is also following this debate, so they can help you with this question. Today we get the first sheet of budget adjustment. We're a month away. Did Madam Secretary of State give you a message when we can expect the second magazine? In the meantime, the numerator is rising, and it continues to rise at a rather rapid pace As a reminder to colleagues, the International Monetary Fund expects Belgium to have the highest deficit of all countries in 2024. However, your government continues to spend extra money and does not continue to indicate exactly how it is going to finance it. So, practical question: when is that second adaptation sheet coming? And finally, a little personal question. This is Mrs. De Bleeker's adaptation sheet, this is her job. When is Mr Dermine's adaptation sheet due? We have had this debate a number of times in the past. The De Bleeker adjustment sheet concerns 218 million euros of additional expenditure, but the Dermine adjustment sheet could amount to 1.3 billion euros of less revenue. An additional deficit of EUR 1.3 billion! The discussion is well known to you. From Europe, all the governments in this country would receive EUR 5.9 billion, but given the poorly negotiated parameters, this could lead to a loss of EUR 1.3 billion less! You are pleased because it proves that we would do better economically. I am not happy about that because it is less money and I think that we are already funding enough other countries in the European Union, and that there are enough net contributions already. My fifth and final question is whether you have new and recent information in this area so that, after the adaptation magazine De Bleeker, this Parliament will be able to deal with the adaptation magazine Dermine?
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u7	Madam President, we naturally regret that the Secretary of State for the Budget is not present in the debate on budgetary adjustment, but we think you, Mr Secretary of State, are a more than worthy substitute in the debate on the issue of European budgetary standards. I will certainly take the opportunity to ask you a number of questions about your vision and the government's position on budgetary standards. It's a unique moment. The budget for 2022 was approved just before Christmas and the present draft law is dated 18 January 2022. A first amendment was tabled at that time. The budget has therefore lasted exactly 18 days. This once again underpins the position that we defended in plenary in December, namely that the 2022 budget is closely linked. Sloppy and incomplete budgetary work has been carried out, and this is now being proven. After 18 days, the budget needs to be adjusted in several respects. It is problematic that has not yet been said, but the Flemish interest certainly wishes to stress that the budget and the budgetary controls are normally presented to the Court of Auditors, but that this has not been done for this adjustment. We think it is important for the Court of Auditors to take a look at this by dealing separately with the adjustment, irrespective of the budgetary control normally planned in March or April. This document therefore escapes the audit of the Court of Auditors, which we consider particularly problematic for the sake of clarity. The Secretary of State made some important statements on the budget today, by chance or not. Indeed, an initial estimate has been made of the budget deficit in 2021. This morning on Radio 1 and in De Tijd the Secretary of State was very optimistic about that. We do not share that optimism at all. The impression is given that the deficit is now suddenly reduced by EUR 10 billion. According to the latest estimates, the deficit would be reduced from EUR 40 billion to EUR 30 billion, a difference of EUR 10 billion. However, the budget approved in December already had a deficit of EUR 33 billion. The difference is therefore not EUR 10 billion but EUR 3 billion. They're making a lot of fuss about that right now. EUR 3 billion in a budget that we have today with a deficit of EUR 30 billion is really not significant in terms of difference and certainly cannot justify euphoria. A second case that needs to be corrected is something that the Secretary of State stated literally in De Tijd. I quote her: 'We must not dramatize the short-term impact of the increase in interest rates'. If the interest rate increases by 1 percentage point, the cost to the government would be 600 million euros. However, the State Secretary gives the figures for entity I, which is the federal government and social security. While she was talking about the figures for the joint government, she is now suddenly talking about the figures for the federal government alone. The impact of an interest rate increase on the common government is not EUR 600 million but EUR 800 million. Take a small billion euros. In the meantime, the Secretary of State knows the tricks of the foor. If it suits her, she talks about the joint government. If she is better off, she only quotes the figures for entity I. That is not serious for a Secretary of State for the Budget. For the sake of clarity, we do not share the optimism of the Secretary of State. The figures in this country's budget are quite red. I have just noted that the way the budget was drawn up is neither serious nor its content. After 18 days, we already have to make an adjustment. The method adopted by the Prime Minister and the Secretary of State, the Croo-De Bleeker method, has failed across the board. That is also what I indicated here in December 2021. The current government is therefore failing in its efforts to cope with future crises. Besides, that's not just what we're saying. That also states the governor of the National Bank of Belgium who literally stated that we have no buffers if there is a new economic crisis. There's going to be a crisis. The only question is when. If we do not provide for buffers, there will be a Greek scenario in five years' time. Then the most vulnerable are the socialists and certainly the PS will have an ear for this; so I will repeat it again: 'the biggest victim'. That is very important to stress. The euphoria the Secretary of State now uses in the press is totally and completely misplaced. The situation is really worrying. What I just quoted are not our words, but the prophetic words of the governor of the National Bank. The Secretary of State for the Budget denied the impact of inflation in December, but in the latest interviews it seems to return to this. It is clearly beginning to realise that inflation, rising prices, will have a negative impact on the budget, as we said in December. The Minister then denied that and repeatedly confirmed that she saw inflation, which is rising prices, as something budget-neutral. That is completely wrong, however, and we do not agree with it. In our view, inflation does indeed have a negative impact on the budget. The Secretary of State is also seeing that. The Secretary of State, however responsible for the Budget, is not sufficiently prepared for an increase in interest rates. The rise in interest rates will have a major impact. In the article in De Tijd, the Secretary of State sees the reduced deficit from 33 billion to 30 billion explained to a large extent by a strong increase of 2 billion euros in VAT revenue. I would remind you that in the debate on the VAT reduction on gas and electricity, Mrs De Block was still talking about farm deception. That was the language of the liberals. It now appears that the gap in the budget is partly closed by rising VAT revenues. We have always argued that rising VAT revenues are actually going directly into the bottomless pits of the vivaldi government. Those amounts must return to the population. Contrary to the optimism of the Secretary of State for the Budget, we consider it important to stress that according to the IMF, Belgium will have the largest deficit in the EU this year. Problem countries such as Spain, France, Italy and even Greece are doing a lot better in this respect. Belgian public expenditure at 55% of GDP is still among the highest in Europe. The gap with our neighbouring countries has even widened in the 20 years in which liberals are part of the Belgian Government. Mr Secretary of State, I would like to question you about another important interview in De Tijd. You advocated more flexible Maastricht standards for climate investment. I assume you always speak on behalf of the government. In that interview, you argued in favour of investing EUR 5,000 billion over the next 10 years. You will find it necessary to achieve the objectives of Paris. You think that the green ambitions of your government, but also of Paris, clash with the 3% standard and advocate some kind of immunity to green investments. You said that if we invest 5 000 billion over the next 10 years, the European debt ratio will rise from 100 % to 137 %, but that is relative, because current interest rates will reduce the risk of long-term debt. We dare to dispute that, because there is clearly a trend towards rising interest rates. You also said that we must generalise the way in which the European Recovery Fund has been designed today and therefore apply the financing techniques of the European Recovery Fund much more in future. So it is not a one-off recovery fund, but you think it should become a permanent mechanism to support the climate. In your opinion, this means that 20% to 40% is financed by new European taxes and the fight against fraud, and calls for a minimum tax for multinationals, a digitaks and a carbon tax. There's no way it's gonna work for the P.S. The taxes are on us and certainly the new European taxes, as long as it can feed the climate religion. Hence my question to you, Mr Secretary of State. Mrs De Bleeker concluded her interview in De Tijd with the announcement that the debate on the reform of Maastricht standards will take place at European level in the spring. Belgium has still not made its position known, so today is the time to clarify matters. According to Mrs De Bleeker, maintaining the standards would be obvious. It argues for this, with a separate treatment for productive investment, even if it means that it might end up on the penalty bench. It is even prepared to sit on the European criminal bench, of which it is noted. Mr Secretary of State, are you and is the government still in favour of abandoning the 3% standard and abandoning green climate investment for the 3% standard? Do you think that the idea of the 60% standard on public debt should be put on the spot? Do you think that the European Recovery Fund should become a permanent mechanism? Do you still think that additional European taxes and debts should be made? Who will ultimately speak on behalf of the federal government in the debate with the European Commission on European budgetary standards?
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u8	Madam President, Mr Secretary of State, like my colleague Sander Loones, I knew that Mrs Eva De Bleeker could not be present tonight. But it was with a certain surprise that I learned that the Secretary of State, who is – as can be said – an ultraliberal woman had chosen to be replaced by a Secretary of State belonging to the PS. I do not know what can be drawn from it as a political conclusion. Ministers are usually replaced by colleagues from their party. In any event, this is an interesting way of doing things, since there is a major contradiction between the fiscal austerity policy personified by Mrs De Bleeker and the public investment policy you are responsible for. I will be speaking on a specific subject in a few moments. It can be said that this first budgetary adjustment is minimal in terms of the amounts involved. You can even say that the most interesting thing would be to talk about everything you can't find there. But I will save this long and tedious exercise. I am sure that my colleagues will be grateful. I would like to briefly address three points in this text. The first point is Justice. For the Justice FPS, the adjustment amounts to some EUR 14 million for special actions relating to specific security measures. When I asked the Secretary of State in committee for clarification, she replied: "I am not in a position to say more. The file is classified as confidential." As part of this budgetary exercise, we are responsible for exercising parliamentary control. We see 14 million and we want to know what it is. We ask the question and we are told that "it's confidential, there's nothing to say." The Secretary of State has nothing to say! Mr Dermine, perhaps you are in confidence and can you tell us a little more than Mrs De Bleeker? If so, don't hesitate, let go! The second point is the police. For the police, the adjustment covers EUR 79.3 million to renovate the IT infrastructure of the integrated police, but there is nothing to improve the police's salary, nothing to do with career ends – the NAPAP system – not to mention the lack of resources for the Federal Judicial Police, which will be the subject of an arrest by several colleagues, including my colleague Nabil Boukili. Here, we just have means for computer science. Obviously, machines are more pampered than humans in this fiscal policy. In committee, the Secretary of State replied: "The cost of the NAPAP system, or end-of-career scheme, has not been foreseen, because it is structural expenditure." I didn't understand what she meant. If you understood, I would be interested, Mr. Secretary of State. If NAPAP funding is not included in the budget, what will happen, as the system has not yet been removed from the law? What is going to happen, if not in the federal budget, is that it is going to be in the budgets of the cities and municipalities, and that it is they who are going to bear the weight, while their financial situation is already catastrophic. The municipalists who are here will tell you. Mr Piedboeuf will confirm that the situation in cities and municipalities is particularly disastrous. Third and last point, the Régie des Bâtiments. For justice, it's motus because it's confidential. For police career purposes, it's missing because it's structural. For the Régie des Bâtiments, it can be said that this is virtual because the planned budgets are insufficient enough not to say completely insufficient in relation to the needs. What are these needs? Last September, the Secretary of State, Mathieu Michel, estimated that it was necessary to invest five billion over the next ten years to upgrade the real estate assets of the Régie des Bâtiments: five billion over ten years! These are indeed essential issues. Renovating all this building is particularly important from an environmental point of view. It is indeed difficult for the government to say to the citizens: "We have climate goals. Isolate your houses, but we, our public buildings, for now, do nothing. We're gonna let them lose some energy to pull." If you follow me in the calculation, Secretary of State, five billion euros over ten years, that's half a billion dollars a year. And how much is released in this budgetary adjustment for the year 2022? We're unlocking twelve and a half million! Compared to half a billion, you'll admit there's a margin! At this rate, to reach Mr Michel's five billion, it is not ten years that it takes as it is, but four hundred years. You will admit that to renovate buildings, four hundred years, it is a little slow especially when you know that a building usually died in thirty years. What did the Secretary of State say to me in committee? That's where I'm interested in your opinion. She said, "Budgetizing is making choices." She's right. That's right! The choice of government is clear, but it is particularly questionable. It would be interesting to know what you think. The most important thing is that the most important part of this tiny investment will not be used to isolate or to do things like this. This will serve to degrade the conditions of public service workers. In particular, this will be used to organize the move with a view to reducing the area of the offices. For example, FPS Finance officers will no longer work in the famous Finance Tour (the Finto), which is not very far from here. No, they're going to the North Galaxy building near North Station. These buildings will be built according to the principles of the New Way of Working - it is usually anglicisms that prevail in this area. These principles include, in particular, desk sharing, according to which workstations are no longer assigned to a fixed person, with each worker having to take place where he or she finds a free job. At the end of his working day, he emptys his office, according to the principle of clean desk. How could we translate the desk sharing into French? In my opinion, the best expression is "musical chaise". We organize what I will not call a game, because I am not sure that it amuses the workers, but a musical chair system, knowing that, for every 100 natural persons, there are only 40.9 jobs left - less than one job for two workers. Similarly, the area decreased from 13.5 m2 to 10.5 m2 per workstation. In addition, bulkheads are not permitted in this device. Studies have shown that the more the workspace becomes shared and depersonalized, the more the worker feels dehumanized. This is a situation that exacerbates the isolation of workers. Because of greater proximity or noise, they are forced to wear a helmet or Quiet balls in order to isolate themselves, but this isolation in itself poses a problem, as it leads to a change in the traditional spatio-temporal landmarks. This is a psychosocial risk factor, given that the standardization and depersonalisation of the workspace give rise to a feeling of dehumanisation whose consequences are dramatic for the organisation of work itself - which is problematic for the authorities - but also obviously for the workers themselves. In the wake of the co-vid crisis and the resulting telework, the authorities and private firms take advantage of this in order to transfer occupational constraints which fell to the employer to the worker, since it is he who ultimately has to take over the development of an office, electricity, heating, internet connection, etc. against bonuses that are usually ridiculous. We have a problem when the worker goes to work in these shared spaces and we also have a problem, financial one – and sometimes psychological too – when he is on telework. The balance sheet of this budgetary adjustment is not particularly positive, in any case on the few points I have mentioned. You will therefore understand, unless the Secretary of State provides extraordinary elements in his response, that we will not be able to support this budgetary adjustment.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u9	First of all, I apologise to Mr De Bleeker, who could not be here tonight. Mr Van Hees, there is no major contradiction in my presence here tonight. Rather, see the logic of an organized turn long before we know Mrs De Bleeker's absence. You can sleep alone tonight! On the other hand, the only major contradiction that I see – and I admit that I am really delighted to slip into the budget minister's shoes for one evening – is that the same budget is treated by some as an endless socialist gabegy that supports purchasing power and spends, and is seen by others as an ultraliberal orthodox budget. I therefore come to the conclusion that, in the end, this budget must not be so bad! I'll be very careful. It is not unknown to you that I do not always agree with my colleague, Eva De Bleeker. But we are part of the government together and we share common positions. Mr Van Hees, you had three questions about the projects in justice. On your first two questions, I must inform you that I do not have any additional information. For the third question, I think you're being a little too harsh on my colleague responsible for the Buildings Control. There is an additional investment programme for the Government of the Buildings. For example, the Relance Plan allocates more than 200 million euros to projects of the Buildings Regie. I come to the question of accommodation, shared offices, etc. These are subjects which, in my personal capacity, challenge me because of their impact on the working environment. With telework, consideration must be given, even for environmental reasons, to the use of offices. There are not only negative elements associated with this development. For example, I am pleased to see that this brings about positive changes in my administration, the administration of the Federal Science Policy (BELSPO). Thus, there is no longer any difference since the chairman of the steering committee is also in flex desk. So we have a perfect form of equality on the work platform. This allows for much healthier and looser exchanges between the different hierarchical levels. I agree with you that this raises a series of questions about well-being at work. But if it is well accompanied, it may also have certain advantages. I also agree with you when you say that this should not lead to additional burdens for workers. Savings that can be realized through the reduction of office space must be made available to the latter, precisely so that they do not have to bear additional costs, be they energy equipment or bills. This is all the more true during this period of high energy prices. Mr Loones, you asked if the corona support should be limited in time. Mr Draghi once said about monetary policy: 'Do whatever it takes'. For the corona support so I say as long as needed, but not a day longer if it is not necessary. Our corona support measures were really a marathon and we did very well. The absence of corona support would have a drastic impact on our country's economic engine. It would be stupid to end up too early if we saw the arrival line in a few weeks. As long as needed, but it shouldn't take a day longer than necessary. Spend your way out of the crisis, that was the best thing to do. Now that growth rates are rising again, we need to see how we can move towards a more balanced path. I read the news from the European Central Bank about interest rates. The forward guide is still 2 % before the end of the year. So it is not a big risk, but there is indeed a risk of permanent inflation. This will lead to a review of the Central Bank's interest rate policy. We shouldn't be too scared, the average maturity of our debt is over ten years. We are supposedly protected against an increase in interest rates in the short term. We're gonna have to keep an eye on that. I will not comment on Vivaldi's so-called fourth problem. If you look at today's labour market figures, Belgium has hardly ever done so well. The effectiveness rate has never been this high in the last ten years. Business confidence is also very high, higher than during the 2014-2017 period. The difference between the number of unemployed before and after the crisis is minus 60,000. So yes, we have pursued an extensive budgetary policy, but it was necessary first of all to protect our economic engine, and secondly there are tangible results in our economy. U vroeg naar of "Second Fiscal Adjustment Paper". I got a whatsapp about that from Eva De Bleeker who said: "At this point, the documents are at the Inspector of Finance. Secretary of State Eva De Bleeker will present the series the second week of March." As regards the adaptation of the Feuilleton-Dermine on the recovery plan, the final amounts of our European Recovery Plan will not be known until the end of June 2022. I had a conversation with the National Bank of Belgium yesterday and they will transfer the final figures to Europe in April, so that we can get the latest estimates by the end of June. Finally, as far as European rules are concerned, this is a very important discussion that must be held at European level. My colleague Van Peteghem is part of Ecofin, but we are working with Mrs De Bleeker on the position of Belgium. We must have standards, but the current system of the Stability and Growth Pact has a very negative impact on the level of investment. In the 1970s and 1980s Belgium as well as other European countries had a public investment level of 6% or 7%. Since the Stability and Growth Pact, it has been 2% or 3% for all European countries. I think the greatest challenge for our generation is transition. Let's agree that we disagree, but I think this is the biggest challenge for our generation. We need to invest extra money to upgrade our infrastructure in terms of mobility, renovation of buildings and energy network. That will require investment. If we are to achieve the ambitions of the Paris Agreement, we must invest more. That is our responsibility to our children.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u10	Mr Secretary of State, it is always a pleasure to have a debate with you, because you always say something. Every now and then you're spinning around the pot, but all right, we're all politicians. However, you do make a number of points. For example, you say quite honestly that you disagree with Mrs De Bleeker on several points. You also acknowledge that you are in the government together and that you are working on it together. I think you are misinterpreting our statements. A contradiction, that's left to right. That's not what we've seen here. My point is that you spend a lot of money. Mr Van Hees's point is that you need to spend more money. He doesn't say you should spend less. You need to spend a lot more money as a government. That's no contradiction, that's the transcendent stairs. [[(...): (...)]]
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip163x.u11	The covenant? On the contrary! I do not agree, but I see that you are part of a government that... You're part of a government that spends money through windows and doors. Every day there is a new press release and every day an extra edition. Someone who has to worry about that, Mr Verherstraeten, is your Minister of Finance. After all, we all know that if there are deficits and we do not want to save or reform, we are always looking at the same minister to raise additional revenue. The tax burden has already increased with this government by EUR 2 billion, but that is another debate. Perhaps I can reply in the same way as Mr Dermine and say that we are actually in good shape, because the European Union believes that we have the worst budget in Europe. Since optimism is a moral duty and the only way is up we can only do it better. We're the worst student today, so the good news is that we can only move forward. That's a good message. So let this be the ambition. By the way, I've heard half of things here and there that might be hopeful. Firstly, as regards my first question, do you agree that the corona aid should be phased out by spring? I found your point interesting: as long as necessary, but not a day too long. That is a good answer, but of course it is a political slogan, a vague principle. But at some point you made that concrete when you said that the arrival line is within a few weeks. The facts will indeed have to prove that on the ground, no one has a glass ball. But at least I wrote it down, and let's hope that the arrival line is indeed within a few weeks. I can only interpret it unless there are special developments that the aid measures will soon come to an end. You say that the end of the crisis is within a few weeks, and I think that is a very interesting timing, which I will certainly remember and give to the Secretary of State for further debates in the Committee on Finance and Budget. Secondly, on my question whether it is good to continue to make debts, you also had a very interesting answer. The politics you conducted with this government was to spend our way out of the crisis. That is an interesting point of view, but it is also an answer of principle which is not entirely concrete. Here too, however, you made it concrete when you said that we need to move towards a more balanced path. You have literally said that this route was justified for the sake of corona, but that it is not balanced. You have said very specifically that we must move towards a balanced path, in which we make fewer deficits. I think that is a very interesting and quite concrete position. In the ambition the only way is up will certainly help us. I shall then come to my third question. Once again, we have EUR 200 million in additional expenditure. Shouldn't we start thinking if the government can keep paying for all that? Shouldn't there be reform? That's where I was really disappointed with your answer. That's the new rigging. I've heard that answer in several interviews. If I remember correctly, I have heard the same thing from Mr Vanden Burre. He said, "Where's the drama?" We've never been so good. There have never been so many people working and unemployment is low." Mr Secretary of State, these statements are, after all, at odds with reality. I've just looked at the statistics of the most recent unemployment rate. It is 4 % in Flanders. That's historically low and stable. The unemployment rate in Brussels is almost 14%. It's rising. It is also rising in Wallonia and is 9%. I have here the chart of Statbel, your statistical organization. Those aren't my grades. It is the most recent figures dating from the third quarter of 2021. If there are any more recent figures, I'd be happy to use them. It says here that the unemployment rate in Brussels increases to 13.8% and in Wallonia to 9%, but in Flanders it remains stable at 4%. That doesn't include any questionable looks. This includes, above all, the look of fear and certainly not the statement that we are doing very well. There's a huge problem in this country. What a very younger generation, especially in Brussels, are failing. They have no message of an average figure for the whole of Belgium, if they live in a region where the unemployment rate is almost 14%. The government comes here and says it's all good. I am very disappointed about that. A report from the European Cohesion Fund was published this week. You really should read that. The graphs and the cards in them show the language boundary. Wallonia deserves so much better than what's in all those statistics. There is one graph, which has lived quite well on the social media, about the households with very low work intensity rates, home families where none of the parents are actually working. Unfortunately, I cannot show it, but that is a card on which the whole of Europe, except a little bit in the south, is blue, but there is one stain that shows that too few people are working there, namely in Wallonia and Brussels. That is an exceptional island within Europe. Those aren't my grades. Those are the figures from the European Commission. The European Commission says that there seems to be such an island. It's not about the bravest of the Gauls, you know. They are parts of the Gauls who are abandoned by a misguided policy. That's in one graph after another. Population of households with very low work intensity rates. Population living in severe material deprivation , people who really don't have enough resources. Everyone is doing well, but there is one island that stands out: Wallonia and Brussels. Another graph shows the population in risk of poverty, people at risk of poverty. It's dramatic! These are dramatic figures that people really see that Wallonia is doing worse compared to France. France is doing a lot better than Wallonia. Those aren't my grades. These are figures from the European Commission. Population at risk of social exclusion. Hopla, exactly the same. Underemployment rates , astounding. I don't want to be laughing about that, it's a drama. That's a real drama! Then the Secretary of State, responsible for investment policy, says that the level of activity in Belgium has never been better and that entrepreneurial confidence has never been better. Please, we will still have to vote on many budgetary adjustments if that is the institution. Again, they're not my grades. These are figures from the European Commission. These are figures from the Belgian government's own statistical authority.
