Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u1	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u2	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	JaspervanDijk	van Dijk, Jasper	M	1971	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u3	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	CorrievanBrenk	van Brenk, Corrie	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u4	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	CorrievanBrenk	van Brenk, Corrie	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u5	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u6	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	HildePalland	Palland, Hilde	F	1979	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u7	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u8	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u9	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	WouterKoolmees	Koolmees, Wouter	M	1977	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u10	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u11	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	WouterKoolmees	Koolmees, Wouter	M	1977	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u12	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u13	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	WouterKoolmees	Koolmees, Wouter	M	1977	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u14	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u15	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	CorrievanBrenk	van Brenk, Corrie	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u16	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	WouterKoolmees	Koolmees, Wouter	M	1977	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u17	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-03-tweedekamer-15	ParlaMint-NL_2020-09-03-tweedekamer-15.u18	Report of the meeting of the Dutch Lower House, Meeting 97, Session 15 (2020-09-03)	2020-09-03	Lower house	Meeting of the 29th Tweede Kamer	Session 15	Meeting 97	Sitting 2020-09-03	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
