Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u1	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u2	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	TjeerddeGroot	de Groot, Tjeerd	M	1968	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u3	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u4	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	TjeerddeGroot	de Groot, Tjeerd	M	1968	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u5	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u6	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	MP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	EstherOuwehand	Ouwehand, Esther	F	1976	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u7	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u8	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	notMP	notMinister	FvD	Forum voor Democratie	Opposition	Far-right	ThierryBaudet	Baudet, Thierry	M	1983	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u9	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u10	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	notMP	notMinister	FvD	Forum voor Democratie	Opposition	Far-right	ThierryBaudet	Baudet, Thierry	M	1983	
ParlaMint-NL-en_2020-06-16-tweedekamer-6	ParlaMint-NL_2020-06-16-tweedekamer-6.u11	Report of the meeting of the Dutch Lower House, Meeting 83, Session 6 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 83	Sitting 2020-06-16	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
