Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u1	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u2	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	SadetKarabulut	Karabulut, Sadet	F	1975	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u3	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u4	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u5	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	SadetKarabulut	Karabulut, Sadet	F	1975	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u6	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u7	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	SadetKarabulut	Karabulut, Sadet	F	1975	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u8	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u9	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u10	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	SadetKarabulut	Karabulut, Sadet	F	1975	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u11	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u12	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u13	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SvenKoopmans	Koopmans, Sven	M	1973	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u14	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u15	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	SjoerdSjoerdsma	Sjoerdsma, Sjoerd	M	1981	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u16	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2020-09-01-tweedekamer-2	ParlaMint-NL_2020-09-01-tweedekamer-2.u17	Report of the meeting of the Dutch Lower House, Meeting 95, Session 2 (2020-09-01)	2020-09-01	Lower house	Meeting of the 29th Tweede Kamer	Session 2	Meeting 95	Sitting 2020-09-01	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
