Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u1	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u2	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	LodewijkAsscher	Asscher, Lodewijk	M	1974	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u3	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Regular	MP	notMinister	D66	Democraten 66	Coalition	Centre	RobJetten	Jetten, Rob	M	1987	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u4	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	LéonieSazias	Sazias, Léonie	F	1957	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u5	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u6	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	LéonieSazias	Sazias, Léonie	F	1957	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u7	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u8	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	GeertWilders	Wilders, Geert	M	1963	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u9	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u10	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Regular	MP	notMinister	FvD	Forum voor Democratie	Opposition	Far-right	WybrenvanHaga	van Haga, Wybren	M	1967	
ParlaMint-NL-en_2020-08-12-tweedekamer-3	ParlaMint-NL_2020-08-12-tweedekamer-3.u11	Report of the meeting of the Dutch Lower House, Meeting 93, Session 3 (2020-08-12)	2020-08-12	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 93	Sitting 2020-08-12	-	COVID	English	Regular	notMP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	EvavanEsch	van Esch, Eva	F	1986	
