Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u1	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u2	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	JanPaternotte	Paternotte, Jan	M	1984	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u3	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u4	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u5	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u6	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u7	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u8	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u9	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	JanPaternotte	Paternotte, Jan	M	1984	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u10	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u11	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	JanPaternotte	Paternotte, Jan	M	1984	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u12	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u13	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	JanPaternotte	Paternotte, Jan	M	1984	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u14	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u15	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	JanPaternotte	Paternotte, Jan	M	1984	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u16	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u17	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	JanPaternotte	Paternotte, Jan	M	1984	
ParlaMint-NL-en_2020-03-10-tweedekamer-5	ParlaMint-NL_2020-03-10-tweedekamer-5.u18	Report of the meeting of the Dutch Lower House, Meeting 61, Session 5 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 5	Meeting 61	Sitting 2020-03-10	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
