Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u1	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u2	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Regular	notMP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	FrankWassenberg	Wassenberg, Frank	M	1966	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u3	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Regular	notMP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	FrankWassenberg	Wassenberg, Frank	M	1966	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u4	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Regular	notMP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	FrankWassenberg	Wassenberg, Frank	M	1966	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u5	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u6	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u7	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u8	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u9	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u10	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Guest	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	CarolaSchouten	Schouten, Carola	F	1977	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u11	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Regular	notMP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	FrankWassenberg	Wassenberg, Frank	M	1966	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u12	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Guest	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	CarolaSchouten	Schouten, Carola	F	1977	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u13	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u14	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Guest	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	CarolaSchouten	Schouten, Carola	F	1977	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u15	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u16	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u17	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u18	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Guest	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	CarolaSchouten	Schouten, Carola	F	1977	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u19	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u20	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2020-12-08-tweedekamer-64	ParlaMint-NL_2020-12-08-tweedekamer-64.u21	Report of the meeting of the Dutch Lower House, Meeting 34, Session 64 (2020-12-08)	2020-12-08	Lower house	Meeting of the 29th Tweede Kamer	Session 64	Meeting 34	Sitting 2020-12-08	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
