Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u1	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u2	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u3	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	MadeleinevanToorenburg	van Toorenburg, Madeleine	F	1968	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u4	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u5	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u6	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	IsabelleDiks	Diks, Isabelle	F	1965	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u7	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u8	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	IsabelleDiks	Diks, Isabelle	F	1965	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u9	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u10	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	ErikRonnes	Ronnes, Erik	M	1967	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u11	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-18-tweedekamer-7	ParlaMint-NL_2020-02-18-tweedekamer-7.u12	Report of the meeting of the Dutch Lower House, Meeting 55, Session 7 (2020-02-18)	2020-02-18	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 55	Sitting 2020-02-18	-	COVID	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	DanielKoerhuis	Koerhuis, Daniel	M	1981	
