Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u1	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u2	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	CorrievanBrenk	van Brenk, Corrie	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u3	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u4	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	HugodeJonge	de Jonge, Hugo	M	1977	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u5	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	CorrievanBrenk	van Brenk, Corrie	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u6	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	HugodeJonge	de Jonge, Hugo	M	1977	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u7	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	CorrievanBrenk	van Brenk, Corrie	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u8	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	HugodeJonge	de Jonge, Hugo	M	1977	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u9	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u10	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	HenkvanGerven	van Gerven, Henk	M	1955	
ParlaMint-NL-en_2020-06-16-tweedekamer-4	ParlaMint-NL_2020-06-16-tweedekamer-4.u11	Report of the meeting of the Dutch Lower House, Meeting 83, Session 4 (2020-06-16)	2020-06-16	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 83	Sitting 2020-06-16	-	COVID	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	HugodeJonge	de Jonge, Hugo	M	1977	
