Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u1	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u2	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	SuzanneKröger	Kröger, Suzanne	F	1976	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u3	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	SuzanneKröger	Kröger, Suzanne	F	1976	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u4	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u5	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SandraBeckerman	Beckerman, Sandra	F	1983	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u6	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u7	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SandraBeckerman	Beckerman, Sandra	F	1983	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u8	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SandraBeckerman	Beckerman, Sandra	F	1983	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u9	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SandraBeckerman	Beckerman, Sandra	F	1983	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u10	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-02-04-tweedekamer-34	ParlaMint-NL_2020-02-04-tweedekamer-34.u11	Report of the meeting of the Dutch Lower House, Meeting 49, Session 34 (2020-02-04)	2020-02-04	Lower house	Meeting of the 29th Tweede Kamer	Session 34	Meeting 49	Sitting 2020-02-04	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
