Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u1	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u2	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u3	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	MartijnBolkestein	Bolkestein, Martijn	M	1972	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u4	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u5	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Guest	notMP	notMinister	CU	ChristenUnie	Coalition	Centre-right	PaulBlokhuis	Blokhuis, Paul	M	1963	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u6	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u7	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	MartijnBolkestein	Bolkestein, Martijn	M	1972	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u8	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Guest	notMP	notMinister	CU	ChristenUnie	Coalition	Centre-right	PaulBlokhuis	Blokhuis, Paul	M	1963	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u9	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u10	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Guest	notMP	notMinister	CU	ChristenUnie	Coalition	Centre-right	PaulBlokhuis	Blokhuis, Paul	M	1963	
ParlaMint-NL-en_2020-11-05-tweedekamer-7	ParlaMint-NL_2020-11-05-tweedekamer-7.u11	Report of the meeting of the Dutch Lower House, Meeting 21, Session 7 (2020-11-05)	2020-11-05	Lower house	Meeting of the 29th Tweede Kamer	Session 7	Meeting 21	Sitting 2020-11-05	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
