Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Regular	MP	notMinister	SPD	Freedom and Direct Democracy - Tomio Okamura	-	Right to far-right	LubomirVolny.1973	Volný, Lubomír	M	1973	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Regular	MP	notMinister	SPD	Freedom and Direct Democracy - Tomio Okamura	-	Right to far-right	LubomirVolny.1973	Volný, Lubomír	M	1973	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Regular	MP	notMinister	SPD	Freedom and Direct Democracy - Tomio Okamura	-	Right to far-right	LubomirVolny.1973	Volný, Lubomír	M	1973	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Regular	MP	notMinister	SPD	Freedom and Direct Democracy - Tomio Okamura	-	Right to far-right	LubomirVolny.1973	Volný, Lubomír	M	1973	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Regular	MP	notMinister	SPD	Freedom and Direct Democracy - Tomio Okamura	-	Right to far-right	LubomirVolny.1973	Volný, Lubomír	M	1973	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Regular	MP	notMinister	SPD	Freedom and Direct Democracy - Tomio Okamura	-	Right to far-right	LubomirVolny.1973	Volný, Lubomír	M	1973	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-04-20-ps2017-098-05-004-515	ParlaMint-CZ_2021-04-20-ps2017-098-05-004-515.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-20	2021-04-20	Lower house	ps2017	-	ps2017/098	ps2017/098/05	ps2017/098/515	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
