Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	FrantisekVacha.1966	Vácha, František	M	1966	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	PavelJelinek.1962	Jelínek, Pavel	M	1962	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MilanBrazdil.1962	Brázdil, Milan	M	1962	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	PavelJelinek.1962	Jelínek, Pavel	M	1962	
ParlaMint-CZ-en_2021-06-15-ps2017-104-07-001-032	ParlaMint-CZ_2021-06-15-ps2017-104-07-001-032.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-15	2021-06-15	Lower house	ps2017	-	ps2017/104	ps2017/104/07	ps2017/104/032	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
