Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MarekNovak.1976	Novák, Marek	M	1976	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PavelRuzicka.1970	Růžička, Pavel	M	1970	
ParlaMint-CZ-en_2021-03-23-ps2017-091-01-005-005	ParlaMint-CZ_2021-03-23-ps2017-091-01-005-005.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-23	2021-03-23	Lower house	ps2017	-	ps2017/091	ps2017/091/01	ps2017/091/005	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
