Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadovanVich.1964	Vích, Radovan	M	1964	
ParlaMint-CZ-en_2021-02-18-ps2017-086-01-006-004	ParlaMint-CZ_2021-02-18-ps2017-086-01-006-004.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-18	2021-02-18	Lower house	ps2017	-	ps2017/086	ps2017/086/01	ps2017/086/004	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
