Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanRichter.1967	Richter, Jan	M	1967	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanRichter.1967	Richter, Jan	M	1967	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	OndrejBenesik.1976	Benešík, Ondřej	M	1976	
ParlaMint-CZ-en_2021-07-14-ps2017-111-05-003-339	ParlaMint-CZ_2021-07-14-ps2017-111-05-003-339.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-14	2021-07-14	Lower house	ps2017	-	ps2017/111	ps2017/111/05	ps2017/111/339	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
