Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-006-334	ParlaMint-CZ_2021-04-14-ps2017-098-02-006-334.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/334	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
