Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LubomirZaoralek.1956	Zaorálek, Lubomír	M	1956	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MichalRatiborsky.1981	Ratiborský, Michal	M	1981	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	VitKankovsky.1970	Kaňkovský, Vít	M	1970	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	HelenaValkova.1951	Válková, Helena	F	1951	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	HelenaValkova.1951	Válková, Helena	F	1951	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-002-312	ParlaMint-CZ_2021-04-22-ps2017-098-07-002-312.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/312	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
