Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	DominikFeri.1996	Feri, Dominik	M	1996	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	DominikFeri.1996	Feri, Dominik	M	1996	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-02-26-ps2017-088-01-000-000	ParlaMint-CZ_2021-02-26-ps2017-088-01-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-26	2021-02-26	Lower house	ps2017	-	ps2017/088	ps2017/088/01	ps2017/088/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
