Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-0	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	SD	Sverigedemokraterna	-	Right to far-right	Q6062372	Ramhorn, Per	M	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-11	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	V	Vänsterpartiet	-	Left	Q18245556	Rågsjö, Karin	F	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-27	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	L	Liberalerna	-	Centre-right	Q16595953	Nordquist, Lina	F	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-35	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	KD	Kristdemokraterna	-	Centre-right to right	Q4936116	Johansson, Acko Ankarberg	F	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-45	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	S	Socialdemokraterna	Coalition	Centre-left	Q5937190	Larsson, Dag	M	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-60	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	M	Moderaterna	-	Centre-right	Q70586981	Sandström, Marie-Louise Hänel	F	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-68	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	C	Centerpartiet	-	Centre to centre-right	Q108765984	Melki, Aphram	M	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-78	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	MP	Miljöpartiet	-	Centre-left	Q105414501	Attefjord, Nicklas	M	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-84	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	M	Moderaterna	-	Centre-right	Q18239250	Green, Mats	M	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-98	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	SD	Sverigedemokraterna	-	Right to far-right	Q71133291	Utterstedt, Ann-Christine From	F	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-112	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	KD	Kristdemokraterna	-	Centre-right to right	Q5556973	Anefur, Michael	M	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-124	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	S	Socialdemokraterna	Coalition	Centre-left	Q26710616	Köse, Serkan	M	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-142	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	SD	Sverigedemokraterna	-	Right to far-right	Q71133291	Utterstedt, Ann-Christine From	F	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-145	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	S	Socialdemokraterna	Coalition	Centre-left	Q26710616	Köse, Serkan	M	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-SG7PeKZkJDAcoAtdjMPAqR	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	SD	Sverigedemokraterna	-	Right to far-right	Q71133291	Utterstedt, Ann-Christine From	F	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-152	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	S	Socialdemokraterna	Coalition	Centre-left	Q26710616	Köse, Serkan	M	-	
ParlaMint-SE-en_2021-11-10-prot-202122--27	i-7144cc748cf5f3b0-158	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 27	2021-11-10	Unicameralism	2021/22	-	-	2021/22--27	-	COVID	English	Regular	MP	notMinister	V	Vänsterpartiet	-	Left	Q4724776	Esbati, Ali	M	-	
