Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-0	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	notMP	notMinister	M	Moderaterna	-	Centre-right	Q4755577	Norlén, Andreas	M	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-2	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	S	Socialdemokraterna	Coalition	Centre-left	Q4958102	Karlsson, Annelie	F	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-4	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	C	Centerpartiet	-	Centre to centre-right	Q439393	Lööf, Annie	F	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-17	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	SD	Sverigedemokraterna	-	Right to far-right	Q518776	Åkesson, Jimmie	M	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-23	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	MP	Miljöpartiet	-	Centre-left	Q4979119	Skog, Karolina	F	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-34	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	-	-	-	-	Q3675519	Kakabaveh, Amineh	F	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-48	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	V	Vänsterpartiet	-	Left	Q18238235	Dadgostar, Nooshi	F	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-63	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	M	Moderaterna	-	Centre-right	Q1780398	Kristersson, Ulf	M	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-68	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	M	Moderaterna	-	Centre-right	Q1780398	Kristersson, Ulf	M	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-79	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	KD	Kristdemokraterna	-	Centre-right to right	Q4941329	Busch, Ebba	F	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-07d0375e5077d109-83	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	L	Liberalerna	-	Centre-right	Q6039678	Pehrson, Johan	M	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-VrpKAkaMvyQ2h9qYLUtvFg	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	L	Liberalerna	-	Centre-right	Q6039678	Pehrson, Johan	M	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-TRPbFsQeWQdrRQwxsvp2so	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	L	Liberalerna	-	Centre-right	Q6039678	Pehrson, Johan	M	-	
ParlaMint-SE-en_2021-11-29-prot-202122--36	i-YGhGiQRDiRuK9zz4s8nrt3	Swedish parliamentary corpus ParlaMint-SE-en, 2021/22 nr. 36	2021-11-29	Unicameralism	2021/22	-	-	2021/22--36	-	COVID	English	Regular	MP	notMinister	L	Liberalerna	-	Centre-right	Q6039678	Pehrson, Johan	M	-	
