ParlaMint-BE_2014-12-18-54-plenair-ip024x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u2	Mr President, we can go beyond some of the fuss if we have to, aren't we, Minister?
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u3	I know your voice, Mr Penris.
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u4	Minister, my question will not surprise you, because I addressed you on the subject last month. The Port Labour Act provides that work in demarcated port areas may only be carried out by authorised port workers. That law is under pressure, because some members of the government team and some patterns in the Flemish port areas want to put pressure on it, on the one hand, and because Europe too continues to put pressure on it recently. I questioned you about this and you said that you would discuss it further in the social dialogue with the partners concerned and that you would contact the relevant European bodies. At that time, I announced that I would deal with this again in December, and I am doing so now. After all, we are faced with a new fact. In Spain, the employers' organisation was condemned by the Court of Justice for continuing to operate in a similar pool system. That might call the port labour law into question a little more. I regret that and will tell you why. Some say that port work in Flanders may be a little too expensive. On the other hand, our dock workers are among the best in the world, not to say, the very best in the world. Our port customers are happy to pay an additional price. What about the law on port work? What contacts have you been able to establish in Europe? What is the government's view on the enforcement of the relevant law?
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u5	Mr Penris, you have indeed already asked questions in committee about the state of play of the law on port labour, the Major Act. I would just like to draw your attention to the letter of formal notice by Europe in March 2004. Mrs De Coninck has therefore put forward a number of modernisation proposals to convince Europe that we are responding to Article 49 of the European Treaty, which underlines the freedom of recruitment and services. However, the European Commission has shown us that the important efforts of the previous government were insufficient and did not fully meet the aspirations of the European Commission. Mr Penris, you have rightly referred to the recent judgment condemning the Spanish port labour system. That's a new fact. We're on a lot of business. On 17 December there was a summit meeting between the staff of the European Commission and our cabinet staff and administration. Firstly, we have asked them to have a little more time to look at the dossier and to add the necessary elements to convince Europe that we want to preserve the Major Act, but also modernise it, as far as Europe considers necessary in order not to condemn us. Secondly, we have stressed that this is best done through social dialogue, together with port workers, trade unions and employers. I cannot and should not expose the crown, because that might have a negative impact on the process. In any case, I feel that the social dialogue has come to fruition, step by step, and that in the next few weeks there will be renewed contacts with the social partners and the European Commission in order to modernise the relevant law through social dialogue in a good way as far as necessary for Europe and to resolve the issue to everyone's satisfaction.
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u6	Mr. Secretary, for me, you may uncover the crown as much as you have to. After all, I'm a Republican in that area. I have remembered two important points in your reply. Firstly, you will continue to engage in social dialogue. I cannot stress enough how important that is. I myself come from the Patronal circles, where the social consultation took place at CEPA at the time. Secondly, I have heard you explain something very important. That is what I wanted to hear from you today. I hope you reaffirm your words. You noted that the current government assumes that the principles laid down in the law on port labour are preserved. Are you confirming that or not? Can you confirm that out loud?
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u7	Mr President, if I may, I would like to point out that, like the previous government, we will modernise. We also retain the principles and principles of the Major Act. So my answer is yes.
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u8	Thank you, Minister.
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u9	Mr President, Minister, in two weeks' time, we will be on January 1, 2015. At that time, a deeply anti-social law, which had been passed under the previous legislature, would come into force, namely that of the exclusion of 32,000 persons who had thus far been entitled to an integration allowance. These people are arriving today at the end of these rights. The vast majority of them are part-time and have not been able to build their fundamental rights, their social rights; 50% of these people will be in the CPAS and 50% are cohabitants. It is therefore mainly women who will suffer this massive exclusion from unemployment benefit rights. Last night, I had a lady on the phone. In tears, this mother of a child told me that she works part-time, that she makes households and that she and her husband together earn 2000 euros a month. Today, by the measure that is imposed, they will lose on 1 January 400 euros and they will have to live on 1,600 euros a month. Worse still, according to FGTB calculations, published this morning in the newspapers of the South Press Group, an additional 20,000 people, who had been spared by the softening of the pre-election campaign, will also be punished by 2017. Nearly 50,000 people will therefore be excluded from the right to unemployment. Minister, STOP Art. 63 § 2 invites me to relay his request for a moratorium on unemployment exclusions on 1 January. Are you ready today, for reasons of social emergency, to apply a moratorium on these measures?
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u10	Mr President, ladies and gentlemen, Mr Hedebouw, I have already been questioned several times by various organisations. I know this very well. Yesterday, Ms. Onkelinx and Mr. Daerden also asked questions on the subject. However, the decision was taken in 2012. The Di Rupo government has chosen, as part of the reform of unemployment insurance, to limit integration allowances to three years. You stressed the seriousness of the situation, especially for the young people concerned. We are now faced with many young people who are at the end of those three years. I have consulted the Brussels colleague for work, where there are also concentrations of young people and older people who are confronted with this. I know very well how delicate that is, and I look even further at the problem. We talked yesterday about diplomas and about the measures we added to solve this problem. After all, I would not like many young people to fall two to three months without compensation next year. I cannot answer your question at the moment, but I can tell you that the problem is well known to me and that I take it seriously, but that I also keep to the decisions taken by the federal government and to the government agreement. I am looking at how we can effectively prevent major social incidents.
ParlaMint-BE_2014-12-18-54-plenair-ip024x.u11	Mr President, I do not know if this is a habit in the parties of the majority but every time the PTB makes an inquiry, I am told that the PS voted the measure during the previous legislature. Minister, I have nothing to do with the PS. We represent the uncomplexed left. We would not have voted for this text. I'll be right with you. But I ask you to take a position. Today you have the right to go back to previous decisions and God knows that you are going back to many antisocial decisions. Minister, you can impose a moratorium today. Today is a special day because today the last car is produced in Ford Genk. You know that there are not enough jobs in regions such as Limburg. The VDAB, Actiris and Forem have calculated that there are 40 000 vacant jobs for 1 000 000 people looking for a job. I should therefore like to ask you, Minister, to respond to a social need, to impose a moratorium so that those people do not fall back on an income of EUR 400 to 500 per month from 1 January 2015.
