ParlaMint-BE_2014-10-23-54-plenair-ip013x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u2	[[for the standing meeting]] The President [[in front of the standing assembly]] Ladies and gentlemen, ladies and gentlemen, on 15 May, Minister of State Jean-Luc Dehaene died in Quimper, at the age of 73. He was a member of the Chamber of Representatives from 1987 to 1995. Jean-Luc Dehaene was born on 7 August 1940 in Montpellier, the son of a Brugian psychiatrist. One statement from his father would remember the young Jean-Luc forever: Even the biggest fool you can understand, once you know what the logic is that he thinks of. This lesson of life was at the root of his legendary sense of compromise. Another trait that equally characterized him, his belief in teamwork, he developed as a member of the Chiro and of the Catholic scouts in his hometown Bruges. After following the old humaniora at the Brugse Sint-Lodewijkscollege and at the Aalwestern Jesuit College, Jean-Luc Dehaene studied law and economics at the Facultés Universitaires Notre-Dame de la Paix in Namur and at the Catholic University of Leuven. Between 1963 and 1967, Dehaene was the union commissioner of the Flemish Confederation of Catholic Scouts. From 1965 he worked at the main study department of the General Christian Workers' Union, the ACW. From 1967 to 1971 he was National Vice-President of the CVP-Jongeren. In 1972 he joined the National CVP Bureau, and also began a career as a cabinet employee: with Minister of Public Works Jos De Saeger, from 1972 to 1973; with Minister of Health Jos De Saeger, from 1973 to 1974; with Minister of Economic Affairs André Oleffe, from 1974 to 1977. In just five years, Jean-Luc Dehaene was going to assert himself as an efficient and active cabinettard, who knew his files at the fingertips and, like no other, had the ability to build networks. In 1975, Fernand Herman, who had succeeded André Oleffe as Minister of Economic Affairs, appointed him as Chief of Staff, a post he would then hold in 1977 in the service of Rika De Backer, Minister of Flemish Affairs, and then, from 1979 to 1981, in the service of Wilfried Martens, Prime Minister. From December 1981 to May 1988, Jean-Luc Dehaene was Minister of Social Affairs and Institutional Reforms in the governments Martens V, Martens VI and Martens VII. At the beginning of 1988, he managed to get the country out of the serious political crisis triggered a year earlier by the "Happart affair": in just over a hundred days, he obtained agreement on a new reform of the State which had become necessary after the institutional reforms of 1970 and 1980 to solve the serious problems of the Community. The Martens VIII government was thus able to take office in May 1988, with Jean-Luc Dehaene as Deputy Prime Minister, Minister of Institutional Reforms and Minister of Communications. In March 1992 Jean-Luc Dehaene himself took the lead over a coalition of Christian Democrats and Socialists. Partly because of the respect and trust he enjoyed with the government parties, and also through his mediation, the Saint Michael Agreement was concluded in September 1992. It was the basis for the fourth state reform, which then transformed Belgium into a real federal state. The Dehaene I government also pursued a strict fiscal policy, which was absolutely necessary to further reduce the Belgian public debt at the time, one of the largest in Western Europe. Between 1995 and 1999, the Dehaene II government continued to improve public finances so that the famous Maastricht standard was finally reached, and Belgium could join the euro area. It is in his time as Prime Minister that I myself knew Jean-Luc Dehaene best. No one has taught me so much about the role of politics and political action. And I am sure that there are many here who will say the same. Moreover, I did not know anyone who solved the problems better than he did before they posed themselves, and he himself said otherwise, but he knew that. Ladies and gentlemen, best of all, the trials, disappointments and even personal dramas have not spared our former colleague Jean-Luc Dehaene. In 1961, at the age of 21, he was struck by the disappearance of his father. His mother remained alone with seven children, of whom he was the eldest. He himself lost two grandchildren while he was prime minister. During the same period, the position of President of the European Commission eluded him because of a veto by the then British Prime Minister, John Major, at the Corfu summit in July 1994. The Dutroux case broke out in the summer of 1996, the dioxin case in the spring of 1999. Jean-Luc Dehaene assumed full responsibility for the heavy electoral defeat that his party was to suffer a few weeks later. Although Jean-Luc Dehaene was still a senator from June 1999 to January 2001, he withdrew more and more from national politics. From January 2001 to July 2007 he was mayor of Vilvoorde, and from June 2004 he was a member of the European Parliament. He was a particularly active member of, inter alia, the Committee on Constitutional Affairs, the Delegation for Relations with the People's Republic of China, and the Committee on Budgets, of which he was Vice-President from 2009 until his death. In his view, European integration, of which he was a strong supporter, was best served by the introduction or strengthening of elements which, in practice, create more unity, such as the single currency, the common passport or the common driving licence. Ladies in here, ladies and gentlemen, the titles, the labels and the protocol inspired our former colleague Jean-Luc Dehaene a deep aversion. The form did not matter to him, it was the content that prevailed. The main objective he pursued as a politician is to contribute to the establishment of structures to best serve society and all citizens. He implemented it by combining his long-term vision with pragmatism, but also and perhaps more importantly, in the sense of collaboration. Doing something together was the meaning of life for him. To put it in his own words: doing something together was essential in everything I've done, whether it was with the Scouts or the Chiro, with the CVP youngsters or in the party, it's part of my representation of happiness. On behalf of the Chamber, the President expressed his sincere condolences to his wife Celie and his family.
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u3	Mr President, members of the government, ladies and gentlemen in this House, the reports were great when the news reached us that Jean-Luc Dehaene had died. His passing is a great loss for our country and for Europe. Jean-Luc Dehaene was, as you rightly pointed out, a monument in Belgian politics. Together with Wilfried Martens and Herman Van Rompuy, he, more than anyone, built on our country, on our prosperity, on our state structures and on Europe. He was appointed Prime Minister in 1992 under the most difficult circumstances. He ensured that with his overall plan we met the Maastricht standard and put our country back on track socio-economically. With the Sint-Michiel agreement he made Belgium a real federal state. Jean-Luc Dehaene also had a great European mission. As a member of the Convention, he participated in the cradle of the Charter of Fundamental Rights of the European Union. At his funeral I said that in his farewell we should also see an assignment, namely to cherish and continue his political heritage. Even today, we can learn a lot from him. Jean-Luc Dehaene could make chords like no other. Compromise, yes, and a word was a word. What was his greatest secret? Mr President, you have already referred to it. He dared to replace the other and could understand the other's logic. He also invested in confidence, as you referred to. He has always invested in human relations in politics, in his party and far beyond. His government team was a real team. Ladies and gentlemen, I personally will never forget his leadership in times of anti-politicalism. That inspired me to engage in society. He restored faith in politics, in the art of politics, for me and for an entire generation. That is why I would also like to pay tribute on behalf of my party to Jean-Luc Dehaene.
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u4	Mr President, ladies and gentlemen, on behalf of the federal government, I would also like to pay tribute and tribute to a great politician who, unfortunately, has passed away. He has done a wonderful job at the various levels, not only at the federal but also at the European level, of which all citizens in Belgium and wider Europe can enjoy. With great respect, we look back on Jean-Luc Dehaene's important position.
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u5	[[for the standing meeting]] The President [[in front of the assembly standing]] Colleagues, on 10 August, Marcel Bode died in Ypres, at the age of 95; he was an honorary member of the Chamber of Representatives. As a young man, Marcel Bode engaged himself in the Catholic Workers' Youth of Joseph Cardinal, for whom he had a great admiration and whose ideals of respect for and solidarity with the workers he made his own. From the KAJ, Marcel Bode soon took the step towards the General Christian Workers' Union. In 1946 he became ACW secretary in Veurne, from 1954 he held the same position in Ypres, his new residence. In April 1954, Marcel Bode appeared for the first time in the House of Representatives on the CVP list for the Ypres district. Elected with many votes, he sat in the House until May 1965. From June 1965 to March 1968, he was a collaborator in the office of the Minister of Public Works, Jos De Saeger. In the March 1968 election, he returned to the House of Commons, where he served as Vice-President from October 1977 to December 1978. In this assembly, Marcel Bode was known as a courteous politician, but he was also able to show tenacity. During his long parliamentary career, he worked tirelessly to bridge the economic, social and cultural backwardness of Westhoek – his Westhoek – notably by promoting local employment. In December 1978, Marcel Bode said goodbye to national politics. From then on, he would focus entirely on his region and on his beloved city of Ypres, where he was a city council member from January 1971 to December 1982 and from March 1979 to February 1980 ships. In the belief that youth was crucial for the future of the Westhoek, Marcel Bode was committed to improving the supply of education, especially at technical and agricultural level. His attention also focused on the weakest in society, especially the disabled. For example, he was at the cradle of the Dominic Savio Institute in Gits, a school for preschoolers and children from primary and secondary education with neuromotor limitations, of the sheltered Westlandia workshop in Ypres and of the institute for mentally handicapped De Lovie in Poperinge. Up to an advanced age, Marcel Bode continued to follow local, regional and national politics closely and was an inexhaustible source of inspiration for the Christian Democrats in Westhoek. The President, on behalf of the Chamber, expressed his sincere condolences to his family on the passing of the man of integrity and social activity.
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u6	Mr President, fellow ministers, fellow Members of Parliament, I wish once again, on behalf of the federal government, to express my deepest sympathy and respect for what the deceased has achieved. His contribution to technical education and agricultural education was rightly underlined. It remains important to upgrade that education and he was a pioneer at the different levels. The federal government also expresses its deep respect and sympathizes with the family.
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u7	[[for the standing meeting]] The President [[in front of the assembly standing]] Colleagues, on 22 September last year our good former colleague Flor Van Noppen died at the age of 58. In the second half of the 1990s, Flor Van Noppen was at the cradle of the Karel Van Noppen Foundation, with the aim of keeping the memory of his murdered brother alive and continuing his fight against the hormone mafia and for healthy meat. In 1998 Flor Van Noppen took the step towards politics through the Flemish political renewal movement ID21. From January 2001 he was a city council member in Dessel; from 2007 to 2013 he held the office of ship of Public Works for the New Flemish Alliance. In June 2007, Flor Van Noppen was elected a member of the Chamber of Representatives for the election of Antwerp; in June 2010, he was re-elected a Member of Parliament. During his two consecutive mandates in this assembly, Flor Van Noppen became known as a particularly active member of the Committee for Public Health, the Environment and Social Renewal, of the Special Committee on Climate and Sustainable Development, and of the working group on Parliamentary Delegation of the Belgian Fund for Food Security, all of which were very important to him. During the summer of 2013, Flor Van Noppen was diagnosed with multiple system atrophy, an incurable neurological disease. In April 2014, he managed to get a resolution adopted in the Chamber to release additional funds for the examination of his condition. As a list driver on the N-VA list for the European elections in May 2014, he achieved, without any campaigning, even more than 40,000 preferred votes. Flor Van Noppen was a very honourable Member, whose early departure from our assembly was generally regretted. The dignity with which he carried his disease forced everyone's admiration. In that sense, but also for many other reasons, we will cherish the memory of Flor Van Noppen, the memory of a friendly and friendly man, concerned with the people because he himself was a good man. A man, really a man. On behalf of the Chamber, I have expressed my sincere condolences as chairman to his family.
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u8	Mr President, ladies and gentlemen of the European Parliament, we have all been able to learn about the curriculum of Flor Van Noppen, a man of great simplicity. He had dedicated himself to continuing his brother's life's work, which he had to pay for with his life, namely food safety, in this assembly. He was also concerned with animal welfare. Those present at the last meeting of the previous legislature will remember the dignity with which he has behaved an incurable orphan disease, MSA. The farewell he received in this assembly, with a standing ovation, left an unforgettable impression to many of us. It was the finest tribute this assembly could give to Flor. On behalf of the government, I would like to express my deepest condolences to the family and relatives of Flor Van Noppen.
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u9	The next item is a number of oral questions, starting with the Deputy Prime Minister and Minister for Employment. Ladies and gentlemen, I would remind you that the Rules of Procedure provide that a question shall last two minutes, an answer shall also be two minutes, and a reply shall be one minute. This is not a pharmacist's case, I know, but I want to take account of these speaking time.
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u10	Minister, last week this Parliament gave confidence to the government. It is a government that will carry out important reforms, reforms that represent greater growth and social prosperity. I understand that the people are afraid and that there are tensions. However, it is our job and that of the government to remove those fears. This is also the purpose of the social dialogue. Social dialogue means that the government draws up the principles and the lines of action and that their implementation becomes the subject of social dialogue, where the social partners sit around the table and talk about the future. The government is not a dictator. She listens to midfield. You have done so, you have been listened to and measures have already been taken, for example the measures on guaranteed wages and the bridge pension. Our party and this government stand for social dialogue. We stand out, but we must not be blind either. What we have been through this week is unacceptable. There were attacks, savagery, vandalism and wild strikes. Do the laws of the Rue de la Loi or the laws of the street apply in this country? Minister, I have a number of questions for you. When is consultation with the social partners scheduled? When does the Group of 10 meet? Have there been any bilateral contacts with certain social partners? Are the strike days still averted? We all know that strike is a right, that is obvious. However, it also costs an enormous amount of money. The National Bank has calculated that one strike day will cost as much as 200 million euros. Ladies and gentlemen, EUR 200 million is a significant part of the competitive injection that this government has just envisaged. Minister, what is your calendar? What will be the outcome of the consultation?
ParlaMint-BE_2014-10-23-54-plenair-ip013x.u11	Mr President, ladies and gentlemen, as you know, the current government is undertaking far-reaching economic reforms to restore our economy and ensure our prosperity and well-being. It can count on a large majority here in Parliament. Obviously, not everyone agrees with that view, which is normal. After all, that is democracy. The fact that there is a protest is also normal. That's democracy. Every Democrat accepts those things. Mrs Lijnen has just said that strike is anything but a good thing. It costs us 200 million euros a day. I repeat, however, that every democrat will accept and even defend a proper and comprehensive right to strike. However, what has nothing to do with democratic protest or right to strike are destruction, vandalism, violence and the call for violence. Unfortunately, we have seen a strong example of this this week. We saw on television in prime time even a militant of the FGTB effectively defending violence. Colleagues, strike is a right. Violence, on the other hand, is a crime and is essentially another matter. When we trade in protest and civilised, well-framed right to strike for violence and destruction, we trade in democracy for terror, which we must never accept. That is why I have the following question. What will you do to safeguard our democratic rights? What will you do to safeguard the right to protest and the right to strike, but at the same time to guarantee the safety of everyone and to ensure that everyone who wants to work can also work effectively in these difficult times?
