Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Coalition	Centre-left	TemmermanKarin	Temmerman, Karin	F	1958	
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2014-09-18-54-commissie-ic006x	ParlaMint-BE_2014-09-18-54-commissie-ic006x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 18-09-2014	2014-09-18	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	CalvoKristof	Calvo, Kristof	M	1987	
