ParlaMint-BE_2014-10-15-54-plenair-ip008x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u2	The next item is the debate on the government statement. The next item is the discussion of the Government's statement. I call Mrs Laurette Onkelinx. Mrs Laurette Onkelinx has the floor.
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u3	Mr. President, there is no Prime Minister. Without Prime Minister, it is difficult to (...).
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u4	You're absolutely right. We are waiting for the Prime Minister. [[(...): (...)]]
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u5	Colleagues and members of the government, I would like to agree with you that we are trying to stick to the time and that if someone is delayed, he will let us know, that is a respectful way of dealing with each other.
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u6	Mr President, Prime Minister, ladies and gentlemen of the government, ladies and gentlemen, I have the firm conviction that our country is entering a new zone of turbulence. The history of Belgium is certainly not a long, quiet river; it has been shaken by relations of power and domination such as to leave scars on the skin. In recent years, in the face of nationalist revanchards, we have developed French- and Dutch-speaking responses to give this country a new chance, to appease and secure it. With this government, I am convinced that you are simply reversing. Why, Prime Minister, why did you offer the country's keys to nationalists? Together, we had made it impossible for a government to focus on institutional change. The list of articles of the Constitution to be revised had been designed for that reason. Eyes in the eyes, facing the population, during the election campaign, knowing that the future government would be only socio-economic, you said you would never go with the N-VA. No one had forced you to say it, no one had forced you to say it. It was you who put your honour and commitment to it, both in the South and in the North of the country. Where is this honor? Where is the fulfilment of commitments? Where is the mere respect for the word given? Mr Prime Minister, you have also distilled the Community poison in the very imbalance in the composition of your government. Let's judge! This government will receive the confidence of three times as many Dutch-speaking MPs as French-speaking MPs. In addition, the majority of nationalists alone weigh more than all Francophones. I will tell you that our concern is not offset by the presence of one of their own at the head of this team. Whatever your qualities, Prime Minister, you will always be considered by a large part of the population as the Prime Minister who was chosen by the Flemish parties of the majority. As a result, we find it difficult to see your appointment as a form of compensation. On the contrary, we feel that it illustrates our weakness today. We Francophones no longer choose ourselves those who speak on our behalf! And that is a slap; and even more, a contempt for Francophones. Of course, we do not question the fact that this government is constituted in accordance with the rules of democracy. But there is the law and the spirit of the law. Take parity within the Council of Ministers, which was introduced in 1970. Why this parity when there is the rule of consensus? Why, if it is not to allow each of the communities to be broadly represented in their choices, in their values, in their priorities? MR is 25% of Francophone representativeness. It is an easy prey that can be thrown away under the circumstances. It seems to me that through this, you have flouted one of the great compromises of history. Finally, the imbalance also arises in the distribution of departmental positions. No wonder a N-VA minister wants the interior. It is always like this that the takeover of power of the nationalists, whether left or right, begins. But then you gave the nationalists the army, the police, the civil service, the security of the state. It's cold in the back. Especially since we've seen him the last few days, the last few hours, the personality of some of your ministers is worrying. Every day, the masks fall a little more. Monday, for Jan Jambon, your Deputy Prime Minister, the collaborators had their reasons. One can understand, so one can explain that Belgians have made common cause with the Nazis. Thinking of correcting the shot, he sinks: collaboration, he says, is a historical mistake. A mistake. A mistake, like everyone makes mistakes. A simple mistake, which can be forgiven. For me, Deputy Prime Minister, collaboration is not a mistake. It's a ignominy! An absolute shame, for it is a shame to take action and cause for those who are responsible for the Holocaust and have trampled on all our values. Prime Minister, it is this man who is given the Interior! On Tuesday, Mr. Franken's presence was heard at a small fiesta held on the occasion of the anniversary of a well-known collaborator, an elder of the Eastern Front, a leader of a private nationalist militia. In this way, the noise of boots is reason in the country's government. And it is terrifying that it is this one, clearly homophobic in addition, who has been entrusted with the Asylum and Migration. Wednesday, new revelations published in the newspapers of the Sudpresse group still concerning Mr Francken: your Secretary of State, prominent figure of the N-VA sent, among others to Mrs Liesbeth Homans, in July 2007 and in June 2008, several emails in his capacity as member and leader of the Vlaams Nationaal Verbond (VNV) in which he called for a meeting to define the main lines of management and, in particular, of the end, of Belgium. He threatens members who dare to speak with a bullet. I hardly dare to repeat his words as shameful as they are. He threatens them one night with a homosexual. These, Prime Minister, are the people you partnered with. Never, contrary to what she said, did the N-VA intend to play the federal game. From the beginning, his goal remains unchanged. True to her DNA, she intends to pursue the objective that she has always set herself in her statutes: to unblock our country. His participation in power is intended to enable him to do so. On the other hand, recent statements, recent events, Mr. Francken's verb tend to show that most of the leaders of this party are far from sharing our values. You were right, Prime Minister, when you thought that there were racist hints at home. Put your government in order! Don't shut up! For when such symbols are at stake, silence is a renunciation, a fault. These people are simply not worthy of the high responsibilities that you have assigned to them. I expect clear actions from you to keep our democracy intact. I expect you to ask them to resign. Ladies and gentlemen, there is another step backwards reflected in the composition of the government: the place of women. They are not numerous in your team, but let us admit from the outset that this is not the only government so constituted. However, for the past 15 years, women have been represented in the Kern, i.e. at the heart of the government system. Here, I don't see any women from the North, the Centre or the South who are vice-premier. It shockes me. Here too, Prime Minister, you bear the responsibility. Mr Juncker can be criticized very much, but he has been able to punch his fist on the table so that the women are massively present with interesting responsibilities in his Commission; here you have obviously had no influence beyond your group. [[(...): (...)]]
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u7	That's what I just said, but you didn't listen to me! There is no hindsight, while here we have some hindsight. Indeed, never in 15 years, Kern has been unisex; you are inaugurating. Ladies and gentlemen, I am not an excited community and, as a socialist, the social issue is at the heart of my concerns as well as those of my entire group. If we are going to refuse our confidence in this government, if we are going to denounce its policy, if we are going to fight its action by all the means offered by our rule of law, it is not only because its composition is weak, it is because its political plan is too. It's an unfair and inconceivable political project. It will hit all the workers of this country with full force. It doesn't matter whether they speak French, Dutch or German, these workers will all be the victims of the expected social regression. It's to defend them all that we're going to fight. We are convinced that the workers of our country will find themselves in resistance to this government. Ladies and gentlemen, ladies and gentlemen, in order to ask for confidence, the majority have adopted churchillian accents. The situation is serious. The competitiveness of companies, the sustainability of our social system, all the indicators are negative, and we should urgently mobilize to avoid the collapse of Belgium, to which we would be condemned by inaction. The majority is in the role of a captain, ready to do anything to avoid the shipwreck of his ship and who calls for the lucidity of the passengers. They must give up their outdated privileges to ensure collective success and bring the ship back to port. This dramatization is obviously not innocent. In fact, this majority intends to take extremely harsh measures against workers and it is essential for it to be able to justify these severe measures in the name of the general interest. Is this posture sincere? Is she credible? I'd say, neither. Indeed, when we look at the measures proposed in this agreement, we are first struck by how much this catalogue of proposals resembles the classical right-wing programme. There is nothing new or surprising. It is the same logic, not to say the same discourse, as that of Margaret Thatcher or Jean Gol in the 1980s: the social system always costs too much. Labour law is still too restrictive. Public services are still obstacles to progress. Reading these platitudes gives us the impression that the software on the right is still running on an old Atari or even a Commodore 64. There is nothing wrong with staying constant in time, and the rightists, whether Catholic, liberal or nationalist, may eventually be proud of being faithful to themselves, but in this case they cannot pretend that it is the financial crisis or the ageing of the population that justifies the measures they proposed before yesterday. The project is an ideological project. It's not an insult, it's not even a criticism. It's just a fact. This concrete examination of the proposed measures concludes with convincing us of the hypocrisy of this dramatization, I would say of the dishonesty of this posture. Indeed, if the ship were so bad, there is no doubt that a conscientious captain would be willing to do anything, careful to do everything to save it; in particular, he would ask everyone to make the maximum effort, not only to the sailors, not only to the passengers who stay in the 2nd and 3rd classes - but to everyone. What do we see here? What strikes as we go through the pages of the text? Workers must make a great deal of effort, whether they are active, unemployed or pensioners. They have to tighten their belts, give up their rights, work more to earn less. The bosses and the rich, on the other hand, nothing! On the contrary, for them, we go back to some of the past's efforts and give them little gifts. This sometimes caricatural imbalance, sometimes – I must say – disgusting, enlightens us on the sincerity of the general mobilization to which we are called. Your 'thing', I would say, is the patriotism of abuse: to abuse the workers who will see their purchasing power diminish with the index jump, to abuse the officials who will have to work longer but whose pension will fall despite everything, to abuse the women who have returned to part-time work and whose allowances will be cut off. There are in fact no other causes here to save than the privileges of the forts. This is your goal; it is your cause and you now have the opportunity to realize it. So, Prime Minister, ladies and gentlemen of the government, don't bother pretending! Mr President, ladies and gentlemen, this is first and foremost the chapter on pensions, the reading of which was a shock. While all the parties of the majority, all of them, had assured during the campaign that we would not reach the legal retirement age, we learned, a few weeks after the election, that you actually wanted to raise it to 67. You can also take advantage of it to tighten career conditions. When asked about this paradox, you tell us about the courage to reform. Is it courage to lie? Is it courage to force exhausted workers to remain active beyond the age when they can reasonably perform their duties? Is it courage to force a 64-year-old teacher to take care of a class of 30 tumultuous marmots? Is it courage to ask a construction worker who started working at the age of 18 to climb a roof beyond 60? Is that courage? You're indecent! We are all aware that it is necessary to increase the actual length of the career. We worked on it under the former legislature, with measures that were not always easy to take. The PS programme proposed to go further, to improve continuing training, to work with employers to improve the working conditions of older workers, to supplement the long-term pension bonus with a specific and immediate tax bonus for older workers. We wanted to reform with the workers and not against them! You have not retained any of this. On the contrary, you dramatically limit the credit-time at the end of your career, including for hard jobs such as nurses, and you remove the pension bonus for some workers who made the choice to work up to age 65. For good students, this will be a loss of more than 150 euros per month. Again, workers are being attacked when nothing is being done to force employers to hire or retain those over 55 years of age in their businesses. And if nothing is done to force employers to keep these older workers, believe me, minister, the increase in the legal age of the pension will only transfer a burden from one branch of social security - pensions - to other branches such as disability or unemployment. Even economically, it makes no sense!
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u8	Mr President, I hear Mrs Onkelinx about the pension chapter. Mrs Onkelinx, I note that you do not question the need to ensure that there are more assets in our country to ensure – and that is the purpose of the reform we are proposing – a financially sustainable and socially efficient system. That is what we want and that is what is reflected in this reform. So you're telling us that no one had asked for legal pension at 67. In fact, during this Parliament, we are not going to change the legal age of the pension. It will indeed remain at 65 years of age. In this Parliament, however, we are going to ensure that early pensions take place a little later. It is indeed the extension of a reform that was initiated by the previous government and that we are going to continue. We will not only apply in 2015 and 2016 the decisions that were taken by the previous government, but we will also continue this reform in 2017 and 2018, in order to gradually extend the period of activity - so that early retirement takes place at 62 and a half years, then at 63 years. In the future, it is appropriate – and this is why, from 2030 onwards, the statutory pension will be set at 67 – to keep a differential, otherwise it would make no sense, between the early pension taken at a later age, e.g. 63, and the legal pension age. Indeed, if the early pension becomes approximately the same as the statutory pension, the reform loses much of its meaning. It is therefore expected that by 2030 the statutory pension age will be raised to 67 years. You tend to make it look like it's going to affect all the people who will retire. That's intellectually dishonest, minister, because you know that's not true!
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u9	I didn't say that!
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u10	Today, only 10% of people who retire do so at age 65. 10 per cent. The average retirement age is 59.5 years. Of course, not everyone is going, suddenly, to take his pension at 67! On the contrary, everyone will be able to manage this departure, with – it is true – new freedoms. We are indeed introducing a whole series of new freedoms into the possibility of taking up his pension.
ParlaMint-BE_2014-10-15-54-plenair-ip008x.u11	[[...]]
