ParlaMint-BE_2014-10-16-54-plenair-ip012x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u2	The discussion of the Government's statement is resumed. The discussion of the government statement is resumed. I propose that the chapters on Mobility and Public Enterprises be dealt with together. It will largely concern SNCB. I know that SNCB does not cover the whole chapter on Mobility. Since Minister De Croo has come in, there is no problem.
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u3	Mr President, it is a good suggestion for you to combine the two issues. Madam Secretary Galant, let me begin with my comments on road safety. I shall be very brief about this in order not to make full use of my speaking time. I thought it was an interesting part of the coalition agreement. In the meantime, I have tabled a text aimed at reducing blind-angle accidents. Everyone in Parliament has a blind spot accident every so many times in their congregation. Even if cooperation is needed with the Regions and certainly also with the municipalities, sensitisation is still perfectly a federal competence. You can make the text into a draft law afterwards. For example, we organize courses in primary school every year to reduce such accidents. The support of your level of policy can certainly help with this. I come now to the comments on SNCB. I must, of course, start with the articles I have read in the newspapers and elsewhere about savings. We can't get out of it. On the one hand, in the coalition agreement, it is said that trains have to run more precisely, debts have to fall, the development of the GEN is accelerated and needs to be dealt with in response to rising demand. Those are logical questions and proposals, I think. But on the other hand, 2.1 billion will be saved. According to the table, cumulatively, 188 million euros will be saved in the first year to 633 million euros in 2019. Now you have to tell me how you will realize all that. I do not know if you know, but the annual amount for SNCB is EUR 1,010 billion today. SNCB today receives more than EUR 1 billion to carry out its task of providing public transport. In addition, it receives some EUR 600 million in income from travellers. Infrabel will receive EUR 2 billion for investment. On a total budget of 3 billion euros, you will save 600 million euros. The coalition agreement states that you consider consultation to be very important. I can also read in the newspaper that Mr Cornu says that he has not seen much of that discussion. He had to read the proposal on savings in the newspaper. If that is true, I would dare to suggest that you delete the word 'consultation' from the coalition agreement. Let me start by talking about savings. I ask you where you will save. Will you save on safety? I'm just looking at colleague Van den Bergh. We have devoted a great deal of attention over a number of years to the issue of safety on the rail network. The N-VA Group did not approve the analyses of the committees of inquiry at the time, because we had not identified any culprits in our report. In our analysis, we indicated that there was not so much a culprit. We believe that there has been underinvestment in infrastructure for years, which has led to a reduction in the level of safety. I am sorry, Mr De Croo, but those underinvestments were actually made in the 1980s when the Minister for Transport said the same thing you now included in your government agreement, namely blind savings. We have all been able to see what that has led to in terms of infrastructure. You repeat that stupid decision to save blind. That certainly has a direct effect on safety. Therefore, do not come here and say that you will not save on safety, because safety will suffer. Who's gonna pay for that? Do the school subscriptions go up? Is that the commute, with which you also affect the employers? Is it the seniors who apparently did it today for this government? I read today that the Go Pass will be abolished. Seniors and young people, but also the ordinary workers, pay the price. I am sorry that Deputy Prime Minister Peeters and group leader Verherstraeten are not here, but actually CD&V has let itself roll here. You can pass on the message. I suppose, Mr Van den Bergh, that you are not so happy with these savings either, but actually CD&V has been caught here by a new party, the Party of the Powerful Flemings. This new PVV inspired this agreement with blind savings. Let us be serious, and let me give you the example of the Go Pass. Do you know how many 16-year-olds there are in the country, Madam Secretary? I looked it up for you: 125 000 young people are 16 today. It is much less, but suppose that 50 % uses the Go Pass. A Go Pass costs 51 euros for 10 journeys today. That would cost a maximum of EUR 2.5 million gross. Yet that is not a cost. I don't know if you know when a 16-year-old takes the train. That is not when people start working, at a time when there is enough capacity on the train. Whether one is transporting air or giving sixteen-year-olds the chance to move and take car wrecks off the track, you choose to take it away from them. I can only observe that you want to put some symbols on your hat without you realizing and calculating what you are doing. You just want to be able to say it's a symbol file. Those who wield the red ballpoint pen with the abolition of the Go Pass have those youngsters well at the hell. I'm sorry about that. I think that's stupid. Why was the free Go Pass introduced at the time? The free Go Pass was introduced to familiarize young people with public transport. Something like that is called a modal shift, perhaps a new term. Let us make a comparison on the basis of an ass bridge. Suppose you want to do something about the mobility infarction around Antwerp, Charleroi or Ghent. With a very simple donkey bridge you can calculate that your measures will increase the mobility infarct. One kilometer of traffic is equivalent to 50 cars. There could be 500 people in a Desiro train set. Go through the equation: one Desiro train set takes away 10 kilometers of traffic. If you want to go from the Kempen to Antwerp in the morning, you lose half an hour to an hour, but the government does not care, it simply deletes. Will you save on the staff? I read an interview with one of the former managers of SNCB, under whose policies punctuality was abominable and debts increased enormously. This big manager is proposing to throw out 5 000 staff. However, I thought the government would provide job creation and employment. It seems, however, that it does not want to know about job creation in public enterprises. You put 5 000 people on the street, Mr Michel. Congratulations! Mr Jambon, a very interesting subject is job creation in the private sector. Infrabel's investment files mainly involve the private sector. If you delete the amount now, Infrabel will no longer have any money to invest. Then shut up about job creation in the private sector, if you don't know anything about it. I come to my point about the offer. Mrs. Galant, there are 3 700 trains a day. On weekends, it's a little less. Which trains do you want to cancel? Will you only install trains on the main lines between the different cities? I was just writing my text and I saw Deputy Prime Minister Peeters sitting there, I'm afraid he won't be able to take the train in Puurs anymore. Mr Van den Bergh is from Kalmthout, I fear. Heist-on-den-Berg, that's what I'm afraid of. Mol, Mr Verherstraeten, will also be deleted. Then explain to me how CD&V will explain that all these trains will be deleted. I'm gonna finish this point. Where else can we delete? In the early and late trains? Yesterday we worked very late. The staff couldn't take the train home. All people working shifts, postmen and others will be obliged to buy a second car to get to work. Again the invoice of your blind government measure is paid by the ordinary worker. How many percent of the 232 million travelers per year will you meet?
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u4	Mr Geerts, I agree with you that the amount to be saved is not nothing. It is a very difficult challenge that we face in the coming years. That will not be so obvious, I absolutely agree with that. However, saying here that lines and trains will be removed seems to me to be a bridge too far. In the coming years, there will be a great deal of savings for SNCB, without cutting the offer. I am referring to someone you may know. The day before yesterday, Jean-Pierre Goossens replied to a journalist's question about these savings: Let's be careful and see how this will be translated into the new management contract. It is a wise attitude to look first at how this can be translated into the effective operation of the railways, without raging passengers by saying that their train would be abolished, because that is simply a flat line of reasoning.
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u5	Mr Van den Bergh, you also received this table last week. Everyone who visited SNCB and Infrabel received that table. I see that the figures are 1 billion. The turnover from activities amounts to 1.1 billion, of which 600 million from tickets. Other commercial revenues amount to 167 million euros. Suppose SNCB had to save EUR 350 million at cruising speed per year on a billion dollars. Why don't you tell me how you're gonna do that without deleting it? That's what I want to know. Mr van den Bergh tells me that I scare people because they will delete. Deleted. Early and late trains will be cancelled. It already is.
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u6	You will receive an answer from the Minister, Mr Geerts.
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u7	A (...) train to Ostend could help us a long way.
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u8	I'm sure you will. That will happen for EUR 300 million. Mr Van den Berg, I come to another subject which is sensitive: the minimum level of service.
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u9	Mr Van Hees, you have the floor, but know that it is extra time. You've exceeded your speaking time, but I'll give you a little extra.
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u10	But I haven't spoken so much, Mr. President. Besides, I don't remember concluding anything with you!
ParlaMint-BE_2014-10-16-54-plenair-ip012x.u11	Be brief!
