ParlaMint-BE_2014-07-17-54-plenair-ip003x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u2	Mr Laurent Devin is requested to take the constitutional oath. Mr. Laurent Devin is called upon to take the constitutional oath. The credentials of Mr Laurent Devin were declared valid on 19 June 2014. He was elected a member of the Chamber of Representatives on the same day. Mr. Laurent Devin's credentials were validated on 19 June 2014 and he was proclaimed a member of the House of Representatives on the same day. I recall the words of the oath: "I swear to comply with the Constitution" "Your judge d'observer la Constitution" "Ich schwöre die Verfassung zu befolgen." Je rappelle les termes du serment: "Je jure d'observer la Constitution" "I swear to comply with the Constitution" "Ich schwöre die Verfassung zu befolgen." I would ask Mr Laurent Devin to take the constitutional oath. I ask Mr. Laurent Devin to take the constitutional oath.
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u3	Mr Laurent Devin will be part of the French language group. Mr. Laurent Devin will be part of the French linguistic group. [[Applause]]
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u4	The President (in front of the standing assembly) Colleagues, it was with sadness that we learned of the death, on May 19, 2014, of André Degroeve, honorary member of our assembly. Born in Saint-Josse-ten-Noode on 1 April 1931, André Degroeve was a doctor of law, a graduate in political and diplomatic sciences and a graduate in insurance law from the University of ULB, whose board of directors he chaired from 1980 to 1986. André Degroeve started his career in 1957 with the professional association of insurance companies. In 1962 he switched to the National Investment Company and in 1968 he joined the National Society of Neighborhood Railways. It was at the National Secretariat of Socialist Students that he began his political journey. A former president of the Brussels PS Federation, he was a member of Edmond Leburton's cabinet in 1965. A convinced municipalist, he was a communal councillor in the commune of Forest. He became first alderman in 1971 and mayor in 1977. At the head of his commune, André Degroeve has been able to give his full measure for several concrete achievements in the social field. It will ensure that the fight against poverty is intensified by increasing the possibilities for CPAS intervention and that social housing is further renovated. André Degroeve was a member of the Socialist Party of the Brussels Arrondissement from 1971 to 1981 and from 1985 to 1989 and was a member of the Senate from 1981 to 1985. His main interest was in internal affairs and economic issues, as well as in institutional reform and, more particularly, in the Brussels issue. He had an excellent knowledge of the operation of our assembly and was chairman of the Committee on Home Affairs, and also PS group leader. Our former colleague also served in government. He became Secretary of State for the French Community in 1980 under the Martens II government, Minister of the Brussels Region and President of the Executive of the Brussels Region in the Martens IV government. Beyond economics, he tried to improve the living environment of Brusselsers by opening parks, renovating old neighbourhoods and reviving urban animation. His active contribution to the gestation of the future Brussels Region will also be remembered. In 1989, André Degroe became the last governor of the undivided province of Brabant. He finished his political career as governor of the Brussels-Capital district in April 1998. On the wall of his office was a statement by Rosa Luxembourg, the German Marxist politician, which he kept in mind: "Freedom only for the supporters of the government, only for members of a party........................................................................................................................................................................................................................................ André Degroeve, colleagues, was a generous and mild man, who very rarely lost his good temper. But behind his authentic Joviality was a great determination and deeply rooted political views. The House extended to the family of the deceased the condolences of our assembly.
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u5	Mr President, ladies and gentlemen, it was a man of great quality, a sincere, just and humane man who left us on May 19. Like some other colleagues here, I have known him on the benches of this House. André Degroeve was a brilliant speaker, a skilled negotiator passionate about political matters and socialist values. For twenty years, André Degrave has spared no effort to work for our country and for Brussels. He believed in that region very early in the day. He had real ambitions for Brussels. It would be particularly difficult to give a complete overview of its numerous efforts for the Region. André Degroeve was, as they say, a "Schte Brusselaar". As you said, Mr President, he was Minister of the Region under the so-called Martens IV government. The Brussels he loved and wanted was an open region, open to diversity, open to multiculturalism and fruitful dialogue between linguistic communities. One of his great achievements was also to support the renovation of the neighbourhoods, the creation of public spaces. The harmonious development of the Brussels territory was his priority, just as the fight against discrimination and exclusion was, of the fighting which he carried out fiercely also at the local level in his beautiful commune of Forest. President of the Brussels Federation of the Socialist Party, he was also keen to promote women to positions of responsibility at a time when it was not obvious. When he became the last governor of the province of Brabant in 1989, he continued his efforts to this end. He has always remained faithful to the values of his party. Together with his wife, he opened the doors of the provincial palace to the citizens and set up a museum with works of the rich artistic provincial heritage. A man of great joviality, he was very sensitive to social distress and acted a lot in support of associations. Annually, André Degroeve and his wife organized a big ball in the same palace for the benefit of disadvantaged childhood. Ladies and gentlemen, it is probably no better way to honour our colleague's memory than to continue his fight, because his fight was beautiful and the work to be done remains important. Like André Degroeve, let us continue to fight together around the essential so that everyone can live with dignity, be respected and deploy his talent. On behalf of the government, I extend my deepest condolences to his wife Marie-Josèphe to his family.
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u6	The President (in front of the standing assembly) Colleagues, it was with sadness that we learned of the death, on June 3, 2014, of François Dufour, honorary member of our assembly. He sat in the House from 1987 to 2003, where he represented the electoral district of Tournai-Ath-Mouscron for the Socialist Party. Born in Vezon in March 1938, François Dufour studied in Peruwelz and Tournai. He first worked as a railwayman at the age of twenty and served as a guard at the station of Tournai from 1958 to 1961. During the strikes of the 60s he stood up for the poorest in our society, with one of his father, who was a stonemason, inherited inspiration. In his view, the economy had to be at the service of man and not the other way round, because man is not an instrument of those who control economic and financial control. That was actually the guiding principle in the fight for more social justice, which he spent his life pursuing. Communal secretary of Vaulx before the merger of the communes, he made himself the defender of the small people of the carrier basin. He is remembered for his important achievements, particularly in the area of habitat remediation. François Dufour then gradually became involved in politics. After the merger of the communes, he became chief of cabinet of the mayor of Tournai, Raoul Van Spitael, then commissioner and administrator of the local intercommunal. In addition to these professional activities, he was particularly active on the trade union front. For example, he was ACOD trade union secretary for local and regional government staff in Tournai. He was also a member of the board of directors of the Federation of Mutualités Socialites de Tournai-Ath. In 1983, François Dufour became director of the technical services of the city of Tournai. At the beginning of 1987 he succeeded Roger Delcroix as a provincial senator. He was elected as a Member of Parliament in December 1987. He used extraordinary energy and tribal talents to defend the causes which he made his own. The strong verb and the broad gesture, he intervened several times to denounce social exclusion and the need to defend social achievements. For behind his tempered character was a great heart. He was also keen to fight for the economic development of his region, Western Hainaut. At the local level, our former colleague was city council member in Tournai from 1988 to 2006. As a member of the Committee for the Revision of the Constitution, François Dufour endorsed the institutional reforms of 1988 and 1993, which, among other things, paved the way for the direct election of the Land Parliaments. After having officially withdrawn from politics, he continued to work for the weakest in society. François Dufour retained, until his last breath, the ideal of his eighteen years: to be and remain an internationalist socialist who has constantly fought to improve the living conditions of more people. The Chamber sent a telegram of condolences to his wife.
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u7	Mr President, ladies and gentlemen, last month we were bereaved by the departure of François Dufour. As you have just said, Mr President, our former colleague was a great political figure in Western Hainaut. His personality was appreciated by all. François Dufour was first and foremost a man of the people. All his life, he has defended the interests of the most fragile. Being himself of modest origin, he had, with the working class, a very strong bond, a carnal bond, an indestructible bond. Moreover, it was through the trade union movement that he began his political life. Then, gradually, he went up the political ladder until he became a senator and then a Member of Parliament and a Walloon MP. In all his duties, as a parliamentarian or as a communal councillor of Vaulx, François Dufour remained the same man. All who have known him describe him as whole, integrity and uncompromising. For him, politics was a fight for social justice and against the exploitation of the weakest. Progressive convictions were at the heart of his life. They explain both his commitments and the so particular, so vigorous way in which he defended his ideas. François Dufour was also a great regionalist. He quickly understood the need to reform Belgium. He therefore enthusiastically supported the major institutional reforms of the 1980s and 1990s. He can therefore be considered one of the spiritual fathers of our federal Belgium. I would like to salute the memory of this generous man, determined and always faithful to his convictions. On behalf of the federal government, I extend our deepest condolences to his family and loved ones.
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u8	The President (in front of the standing assembly) Colleagues, we sadly learned of the death, on June 11, 2014, of Mr. José Canon, honorary member of our assembly. He sat in the House from November 1991 to May 2003, where he represented Thuin District for the Socialist Party. José Canon was born on 23 May 1946 in Buvrinnes. Our former colleague began his career in the army as a medical officer. In 1976 he started working at the Executive Board of the Buildings as an auditor of Public Works. In 1981 he joined the insurance company and opened an insurance consultant's office in Anderlues. A long-time socialist activist, José Canon was elected communal councillor of Anderlues in 1970. This convinced municipalist has always remained very attentive to what was happening at the base of society. In 1987, he replaced the mayor Armand Eloi and kept the town hall until 2000. José Canon was a local stronghold, greatly appreciated by the voters of his municipality, as well as an ardent supporter of the local football club, and remained municipal council member of Anderlues until 2012. In May 1991, José Canon was appointed administrator of the TEC Charleroi. In the 1991 general election, José Canon won second place on the PS list of the House. He transformed his essay directly and, at the age of 45, obtained a seat as a Member of Parliament. He then began a new stage in his political career. It continues to invest fully in communal policy. "I care a lot about the function of mayor," he said. "It's a difficult life, even if participating in national politics is also attractive." In the Chamber of Representatives, he devoted himself to matters close to his heart. He distinguished himself, among other things, by his file knowledge in the Committee for Defence. As a member of parliament, he also continued to defend municipal interests, and did not hesitate to raise the concerns of the municipalities at national level. For example, he repeatedly raised the issue of the financing of the municipalities and the late collapse of the municipal elections. During his political career, José Canon was not too sad to review his views over and over again, in order to meet the aspirations of his fellow citizens as well as possible. One of his concerns was to reconcile the citizen with politics in order to avoid the spread of anti-democratic ideas. José Canon was a man of a kind and generous character who had a demanding conception of politics. The Chamber sent a telegram of condolences to our former colleague's family.
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u9	Mr President, ladies and gentlemen, it was with great sadness that we learned of the death of Mr José Canon. José was a man deeply anchored in his commune of Anderlues and in his native Hainaut. That's where he led his main fights. This is also where he has always drawn inspiration and strength to carry out his work as a proxy. Before becoming a member of parliament, he worked as a civil servant and in the private sector. He wanted to work for the public interest and had a great sense of responsibility. That's how he ended up in politics. Always a militant in the Socialist Party, he became twenty-six years old communal councillor of Anderlues. He became the mayor from 1987 until 2000. His servants give him a great affection and a great deal of esteem. He is dedicated, effective and determined in the defence of their interests. This popularity earned him the honour of wearing the colours of the PS in the parliamentary elections of November 1991 in second place. He was elected brilliantly and became a member of parliament. José Canon always took it up in this assembly with a lot of fire for the municipalities. He put the financial health of the municipalities first. He was the perfect example of the politician who had an eye for local reality. It is with emotion that we reflect on his strong and generous personality. For being with him often, for working with him, I can assure you that he was a generous and upright man. On behalf of the government, I extend our deepest condolences to his family, friends and all those who supported him.
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u10	By letter dated 30 June 2014, the European Parliament's Ecolo Green Group informed me that Mr Kristof Calvo had taken over the presidency of Mr Stefaan Van Hecke's Ecolo Green Group from 12 June 2014. By letter of 30 June 2014, the Chamber's Ecolo-Groen Group informed me that Mr Kristof Calvo took over the chairmanship of Mr Stefaan Van Hecke's Ecolo-Groen Group from 12 June 2014. By letter dated 17 July 2014, the Open Vld Group of the Chamber informed me that Ms Carina Van Cauter was appointed as group chairman as of today. By letter dated 17 July 2014, the Chamber's Open Vld Group informed me of the appointment of Ms Carina Van Cauter as Group President from today.
ParlaMint-BE_2014-07-17-54-plenair-ip003x.u11	We must proceed with the appointment of the standing committees. I propose that the names of the standing committees of the previous legislature be taken over. We must make the appointment of the standing committees. I propose that you take over the names of the standing committees of the previous legislature. Are you sure you don't mind? [[No.]] Thus shall be done. No observation? [[No]] That will be the case. Pursuant to Rule 158 of the Rules of Procedure, these appointments of the members of the committees shall be made on the basis of the proportional representation of the political groups; each member of a political group represented on the standing committees shall form at least one committee. Members who are not members of a political group or who are members of a political group, which is not represented on the standing committees, shall sit on at least one of those committees of their choice, but shall not have the right to vote. In accordance with Rule 158 of the Rules of Procedure, appointments of members of committees shall be made to the proportional representation of political groups and each member of a political group represented in the standing committees shall be a member of at least one committee. Members who are not members of any political group or who are members of a political group not represented in the Standing Committees shall sit on at least one of these committees of their choice, without a deliberative vote. I should like to point out that the committees consist of 17 members and that, taking account of the proportional representation, their composition is as follows: 4 members of the N-VA Group and 5 alternates; 3 members of the PS Group and 4 alternates; 3 members of the MR Group and 4 alternates; 2 members of the CD&V Group and 3 alternates; 2 members of the Open VLD Group and 3 alternates; 1 member of the sp.a. and 2 alternates; 1 member of the Group of the Greens/European Free Alliance and 2 alternates; 1 member of the CdH Group and 2 alternates. I would like to point out that the committees are composed of 17 members and that the proportional distribution assigns: 4 seats for members of the N-VA group plus 5 alternates; 3 seats for members of the PS group plus 4 alternates; 3 seats for members of the MR group plus 4 alternates; 2 seats for CD&V Group members plus 3 alternates; 2 seats for members of the Open VLD group plus 3 alternates; 1 member of the sp.a. group plus 2 alternates; 1 member of the Ecolo-Groen Group plus 2 alternate members; 1 member of the cdH group plus 2 alternate members; The chairmen of the political groups have informed me of the names of their candidates. The group presidents sent me the names of their candidates. Since the number of admissible applications corresponds to the number of places to go, it is not necessary to vote in accordance with Rule 157 (6) of the Rules of Procedure. Since the number of admissible candidates corresponds to the number of places to be allocated, there shall be no vote in accordance with rule 157, 6 of the Rules of Procedure. Accordingly, I declare the candidates nominated for the various committees. The composition of the committees will be published in the Summary Report and in the Integrated Report. Accordingly, I declare the candidates nominated for the various committees elected. The composition of the Committees will be published in the Summary Record and the Full Record. Are you sure you don't mind? [[No.]] Thus shall be done. No observation? [[No]] That will be the case.
