Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadekKoten.1965	Koten, Radek	M	1965	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadekKoten.1965	Koten, Radek	M	1965	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	JanHrncir.1977	Hrnčíř, Jan	M	1977	
ParlaMint-CZ-en_2020-11-11-ps2017-062-08-006-052	ParlaMint-CZ_2020-11-11-ps2017-062-08-006-052.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-11	2020-11-11	Lower house	ps2017	-	ps2017/062	ps2017/062/08	ps2017/062/052	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
