Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Guest	notMP	Minister	-	-	-	-	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	ZuzanaOzanova.1970	Ožanová, Zuzana	F	1970	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	ZuzanaOzanova.1970	Ožanová, Zuzana	F	1970	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	JanCizinsky.1978	Čižinský, Jan	M	1978	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	ZuzanaOzanova.1970	Ožanová, Zuzana	F	1970	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-003-015	ParlaMint-CZ_2020-03-06-ps2017-041-04-003-015.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/015	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
