Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Guest	notMP	notMinister	-	-	-	-	StanislavKrecek	Křeček, Stanislav	U	-	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	HelenaValkova.1951	Válková, Helena	F	1951	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	HelenaValkova.1951	Válková, Helena	F	1951	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadekRozvoral.1967	Rozvoral, Radek	M	1967	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2020-03-05-ps2017-041-03-002-191	ParlaMint-CZ_2020-03-05-ps2017-041-03-002-191.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-05	2020-03-05	Lower house	ps2017	-	ps2017/041	ps2017/041/03	ps2017/041/191	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
