Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	JanFarsky.1979	Farský, Jan	M	1979	
ParlaMint-CZ-en_2020-04-09-ps2017-044-03-002-017	ParlaMint-CZ_2020-04-09-ps2017-044-03-002-017.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-04-09	2020-04-09	Lower house	ps2017	-	ps2017/044	ps2017/044/03	ps2017/044/017	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
