Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u14	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u15	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u16	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u17	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u18	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u19	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u20	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-11-20-ps2017-068-01-000-000	ParlaMint-CZ_2020-11-20-ps2017-068-01-000-000.u21	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-20	2020-11-20	Lower house	ps2017	-	ps2017/068	ps2017/068/01	ps2017/068/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
