Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Regular	notMP	Minister	-	-	-	-	JanBlatny.1970	Blatný, Jan	M	1970	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JuliusSpicak.1952	Špičák, Julius	M	1952	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	DanielPawlas.1975	Pawlas, Daniel	M	1975	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MiloslavJanulik.1962	Janulík, Miloslav	M	1962	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	VeraAdamkova.1954	Adámková, Věra	F	1954	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PatrikNacher.1974	Nacher, Patrik	M	1974	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u14	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	DanielPawlas.1975	Pawlas, Daniel	M	1975	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u15	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u16	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MiloslavJanulik.1962	Janulík, Miloslav	M	1962	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u17	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u18	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	VeraAdamkova.1954	Adámková, Věra	F	1954	
ParlaMint-CZ-en_2020-11-10-ps2017-062-07-009-014	ParlaMint-CZ_2020-11-10-ps2017-062-07-009-014.u19	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-10	2020-11-10	Lower house	ps2017	-	ps2017/062	ps2017/062/07	ps2017/062/014	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
