Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Regular	notMP	Minister	-	-	-	-	MiroslavToman.1960	Toman, Miroslav	M	1960	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u14	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u15	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u16	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Regular	notMP	Minister	-	-	-	-	MiroslavToman.1960	Toman, Miroslav	M	1960	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u17	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u18	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Regular	notMP	Minister	-	-	-	-	MiroslavToman.1960	Toman, Miroslav	M	1960	
ParlaMint-CZ-en_2020-09-16-ps2017-058-02-002-335	ParlaMint-CZ_2020-09-16-ps2017-058-02-002-335.u19	Parliament of the Czech Republic, Chamber of Deputies, 2020-09-16	2020-09-16	Lower house	ps2017	-	ps2017/058	ps2017/058/02	ps2017/058/335	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
