Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	OndrejBenesik.1976	Benešík, Ondřej	M	1976	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	OndrejBenesik.1976	Benešík, Ondřej	M	1976	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	StanislavBlaha.1969	Blaha, Stanislav	M	1969	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-03-ps2017-072-03-003-489	ParlaMint-CZ_2020-12-03-ps2017-072-03-003-489.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-03	2020-12-03	Lower house	ps2017	-	ps2017/072	ps2017/072/03	ps2017/072/489	COVID	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
