Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Regular	notMP	Minister	-	-	-	-	RobertPlaga.1978	Plaga, Robert	M	1978	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasBarton.1981	Bartoň, Lukáš	M	1981	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasBarton.1981	Bartoň, Lukáš	M	1981	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Regular	MP	notMinister	ODS	Civic Democratic Party	-	Centre-right to right	VaclavKlaus.1969	Klaus, Václav	M	1969	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Regular	MP	notMinister	SPD	Freedom and Direct Democracy - Tomio Okamura	-	Right to far-right	TerezaHythova.1995	Hyťhová, Tereza	F	1995	
ParlaMint-CZ-en_2020-12-01-ps2017-072-01-011-016	ParlaMint-CZ_2020-12-01-ps2017-072-01-011-016.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-01	2020-12-01	Lower house	ps2017	-	ps2017/072	ps2017/072/01	ps2017/072/016	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
