Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	JiriMihola.1972	Mihola, Jiří	M	1972	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2020-11-13-ps2017-062-10-001-358	ParlaMint-CZ_2020-11-13-ps2017-062-10-001-358.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-13	2020-11-13	Lower house	ps2017	-	ps2017/062	ps2017/062/10	ps2017/062/358	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
