Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	FrantisekElfmark.1978	Elfmark, František	M	1978	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	FrantisekElfmark.1978	Elfmark, František	M	1978	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-004-061	ParlaMint-CZ_2020-01-31-ps2017-040-08-004-061.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/061	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
