Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-11	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	S	Socialdemokraterna	Coalition	Centre-left	Q5969317	Löberg, Petter	M	-	
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-27	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	V	Vänsterpartiet	-	Left	Q18245930	Snecker, Linda Westerlund	F	-	
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-38	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	MP	Miljöpartiet	-	Centre-left	Q18454922	Stålhammar, Pernilla	F	-	
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-48	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	M	Moderaterna	-	Centre-right	Q5737622	Forssell, Johan	M	-	
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-68	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	C	Centerpartiet	-	Centre to centre-right	Q5795894	Hedin, Johan	M	-	
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-78	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	KD	Kristdemokraterna	-	Centre-right to right	Q71340705	Kihlström, Ingemar	M	-	
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-97	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	S	Socialdemokraterna	Coalition	Centre-left	Q56706633	Sandell, Joakim	M	-	
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-113	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	M	Moderaterna	-	Centre-right	Q5572155	Bergheden, Sten	M	-	
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-145	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	SD	Sverigedemokraterna	-	Right to far-right	Q71546781	Söderlund, Per	M	-	
ParlaMint-SE-en_2020-11-04-prot-202021--29	i-4b7316b9b5dd5b95-157	Swedish parliamentary corpus ParlaMint-SE-en, 2020/21 nr. 29	2020-11-04	Unicameralism	2020/21	-	-	2020/21--29	-	COVID	English	Regular	MP	notMinister	V	Vänsterpartiet	-	Left	Q18245930	Snecker, Linda Westerlund	F	-	
