year,term,context
1998,nature,šumaher were right and somehow i have some instinct of that unfortunately mr prlić is right and when i finally
1998,nature,under the rules of procedure which are of a temporary i would suggest another given that the situation in the
1999,nature,i know the constitutional court s decision on the unconstitutional of certain elements of the bih council of ministers law
1999,nature,a decision by the bih constitutional court on the unconstitutional of certain provisions of the bih council of ministers act
1999,nature,so some thought that in fact the problem of procedural because here is quite clear a certain group of mps
1999,nature,come to the commission to explain things that are political no more technical and when this becomes a technical issue
1999,nature,plead on the agenda about a point that is by of things automatically on the agenda then you and as
1999,nature,are discussing the council of ministers report it is the and character of this system which rests on the fundamental
1999,nature,asking the question of trust in that government because by things such serious laws as are part of the madrid
1999,nature,on this law these are observations of a legal technical cannot be treated as an amendment mainly technical remarks technical
1999,nature,cannot be treated as an amendment mainly technical remarks technical comment on the content because it is done please follow
1999,nature,my remarks are of a formal however i see they do and can have not only
1999,nature,be below 1 but it is not just a formal as it is said here it is not only with
1999,nature,a law on the council of ministers which by its goes with the confirmation of the appointment of the co
1999,nature,the reasons for the non voting are completely different in mr tokić
1999,nature,it s some other regulations the third proposal concerns the and character of the council s action in the coming
1999,nature,rather controversial reduction of the international possible score regarding the of the events that took place in bosnia and herzegovina
1999,nature,the european community and bih which is of an urgent below the 13th session since yesterday we had ratification of
1999,nature,t think what i m saying is just a formal but that we are finally and i m very glad
1999,nature,a metaphysical text but a technical text of a legal and it is its technical translation earlier any translation service
1999,nature,of complications about one technical text the text of technical unity and plural cannot be united in serbian and plural
1999,nature,of ministers law because it refers here to the unconstitutional of the bih council of ministers law and i think
1999,nature,territory other than the federation of bih and that by of things a good part of the central institutions called
1999,nature,is a house of representatives which regulates relations by the and character of its council since i am convinced that
1999,nature,in article 1 what is it and what is the of the peace agreement it s not without reason written
1999,nature,a lot of questions and solve these issues of technical including the issues of the secretariat and the work of
1999,nature,that the programme that we have here today in the of things should in relation to the relationship between the
1999,nature,that this joint proposal is a document which given the of the work will be the basis for the adoption
1999,nature,meeting was only about things that are indisputable by some that won t have a big discussion but that doesn
1999,nature,any objections here you go okay it s about technical just to figure this out in the final version of
1999,nature,commission that amendments that improve the text of the technical act are in particular the commission s position please keep
1999,nature,college has already agreed on about three changes in technical including this one so one change is in point 4
1999,nature,on at the college and which are of a technical in order to improve and i think we can put
1999,nature,you is anyone else answering for a discussion of principled to hold a debate perhaps on all agreements if there
1999,nature,municipalities entities because it does not belong simply to the of things relations with other countries of the world i
1999,nature,reported for discussion we have a proposal for an amendment therefore that the appearance of the flag be changed and
1999,nature,not obtained and of course is not obtained by some of things at least today what modern civilization art and
1999,nature,stories about that there are forces that are multiethnic by and there are forces that are by nature things ethnic
1999,nature,multiethnic by nature and there are forces that are by things ethnic that s a lot of trouble i once
1999,nature,but when i heard now that human rights by their things are relative i m just a man who i
1999,nature,solve this problem also if things are of a formal i e more formal or not i don t know
2000,nature,has only now come to talk about issues of economic because we felt that parliament should not today be converted
2000,nature,mr chairman this is an intervention of a business and it s directed to you i and we from
2000,nature,regarding the bih constitutional court s assessment of the unconstitutional of certain provisions of the bih council of ministers act
2000,nature,session to try to follow the remarks on the unconstitutional of certain provisions of this law that and i will
2000,nature,not be this adopted for one single reason why the of the electoral processes ahead of us so that i
2000,nature,is before the conclusion what is expedient in the unconstitutional of this provision is the fact that in the same
2000,nature,a good intention into a single pamphlet of a political and to criticise that someone is not responsible enough in
2000,nature,like to ask you my intervention is of a business take this session this item of the agenda according to
2000,nature,be quite clear given that the debate is of general to support the corrections of the lecturing collective nature but
2000,nature,general nature to support the corrections of the lecturing collective but of course the effort to even the language text
2000,nature,amendments that have come these four are of a technical and can be proposed to the legal service as a
2000,nature,ministers of bih should declare amendments which are essential in and in this way i do not have the authority
2000,nature,ministers of bih to declare something that is not the of this law in the nature of the law it
2000,nature,that is not the nature of this law in the of the law it s not what mr banjac offered
2000,nature,on the spot consistent in line with the proposal and of our debate we brought in the debate the debate
2000,nature,from its proposal and that it was understood that the and character of this law applied to one thing and
2000,nature,amendments by mps mrs ana havel who were of technical and we have already made that clear at the same
2000,nature,were in the alternative you also know are essential in and of course that should according to the rules of
2000,nature,time that i don t understand at all where the and character of these amendments are completely excluded from each
2000,nature,consensus on mrs havel s amendment because it was technical of the matter and that in the notice that you
2000,nature,the scientific truth is indestructible as a new substance in and each of its creators is a place of immortality
2000,nature,one is formal and the other is essential the formal is that we still do not have a defined procedure
2000,nature,t vote for this initiative the second reason is essential indeed what is cited here as a reason for the
2000,nature,the suggestion is clear i d say of a practical i suggest that when the amendment is read and part
2000,nature,has the right to make arguments that are against the of man and against the fundamental rights of man it
2000,nature,the bih council of ministers our remarks are of principled and have no personal characteristics and we will vote against
2000,nature,adopt in the rules of procedure which belong to the of affairs which mr kurtović pointed out and which we
2001,nature,not prone to it either i m a legalist by to accuse anyone in advance but what are you afraid
2001,nature,about fundamental differences so there s no difference in technical so let s try it now i m looking at
2001,nature,because that would be impossible and the opposite of the of this body thank you
2001,nature,cannot without expressing my dissent with the reasons of political which tend to or with the politilization of our position
2001,nature,the 15th law of the high representative by its very basically i ll be able to discuss it by dawn
2001,nature,laws that are conditional on the laws of a technical because they regulate issues and problems in a way that
2001,nature,laws and the already open problems in the house of form a working body whether at the level of the
2001,nature,i only have one question of technical was there an amendment or didn t they arrive
2001,nature,rid of the moment when the matter of a business is raised and that is the procedure that we will
2001,nature,proposed amendments have not been accepted even those of cosmetic gentlemen we re going to vote again i asked you
2001,nature,ll just remind you it was a matter of technical and it s about parking i am pleased with the
2001,nature,because these are the only laws that because of the and manner and character of bringing 5 are well read
2001,nature,some kind of exclusivity it is for what is the of political work the nature of political work that it
2001,nature,is for what is the nature of political work the of political work that it is looking for solutions for
2001,nature,make any additional access to anyone in the house of as far as the spirit and character of one and
2001,nature,other institutional system but i suggest we concentrate on the of the law there is nothing in the law that
2001,nature,persons who are separated from their families because of the of the work these were my amendments and i think
2001,nature,very short in fact it needs to show one different of the bosnian herzegovina society and it is understood that
2001,nature,beginning it is necessary that we in the house of and the house of representatives decide whether we will have
2001,nature,just an elected composition of committees and of course by of things was a debate about the chairman committees the
2001,nature,gentlemen i have one remark that is more technical in namely the discussion of mp branislav lolić has caused says
2001,nature,reduced ability to withdraw benefits and the financial and technical that this agency provides in this context regardless of the
