ParlaMint-BE_2015-11-26-54-plenair-ip083x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u2	Mr President, Prime Minister, ladies and gentlemen, since the Paris attacks, we have been living in an exceptional situation, not only in terms of security, of course, but also at social, economic, cultural and school level. Our country is being called into question. But for the people who live in this country, it is also fear that very often governs their daily lives. In the face of the challenges of this exceptional situation, we must keep our composure and serenity. Keeping cool is first of all not giving in to provocations. Provocations of individuals, provocations of parties that sow hatred, who designate culprits, who communitate, in short, who seek to break the strength of national union. I oppose them with the motto of our country: "Union is strength". Those who seek to divide us are the weak links in the fight against terrorism. Prime Minister, my first question is whether you share this conviction. Second, keeping cool is to avoid creating pitfalls for operational services. We want to thank them all for the extraordinary work they are doing. Having said that, was there any faults, errors, lightness, faults in our services, especially before 13 November? All of this we will have to know. Not, as I say right away, to try to point a finger at someone in charge, but above all to see if we can't improve our counter-terrorism machinery. We decided yesterday in the follow-up committee of the P and R Committees to do this work, and I thank all the members because this decision was taken unanimously. Thirdly, keeping cool — and it's more complicated — also means preventing psychosis. Perhaps I would like to give one or the other example. The first is the schools. The official communiqués of the Crisis Centre, on several occasions, specified the sites that were the subject of threats. They talked about shopping galleries, public transport and major events. It is also an opportunity to indicate that they have never mentioned schools. However, when the need to mobilize full police protection capacity was stressed, it was recommended that schools should be closed so that officers working nearby should be assigned to the protection of sensitive areas. You know that even better than I do, but ask any citizen, especially parents and their children: they have the impression that terrorists are especially targeting schools. There was even talk of building safe rooms in each of them. Of course, schools must be protected, but have we not developed a psychosis that could be harmful to our country and its regions? Another example is the spread of statements by some members of your government. Mr Reynders claimed that ten armed jihadists were travelling the streets of Brussels. Ms. De Block and Mr. Jambon referred to the dangers faced by the rescue services. I have the impression that these words have not been framed either by you or by the National Security Council or by the Crisis Centre. Prime Minister, isn't it time to install a device to avoid this psychosis? Indeed, such statements increase fear. Remember that it is a contagious and dangerous disease. Maintaining composure also means providing the necessary means for the protection of citizens. You did it by increasing them to monitor sensitive places. I would like to stress to you the need to take the necessary orders, which the Brussels Region is asking for in particular. In this way, the Commission requests an order that the video surveillance platform be given access to public transport cameras. We're waiting for him. I urge you to do so: that all means be taken! Combating psychosis also means better informing citizens about the situation. Take the example of France! Thus, the prosecutor of the Republic near the Paris High Court, Mr. François Molins, regularly reports on the progress of the investigation. We cannot say the same! A lot of questions have been asked as a result of the last major wave of searches. Isn't it time to structure communication and information? A certain degree of transparency would be sound - one cannot be transparent for everything - in order to enable citizens to understand what is happening. With regard to security, level 4 in our country is very rare and underlies a serious threat of imminent attack. It was said that there had been two precedents: the horrific attack on the Jewish Museum and the ban on the Grand Place fireworks in 2007. In this case, the threat is obviously serious. Who can question her? It is serious for Belgium as a whole and, in particular, for some large cities. OCAM has decided that it is also imminent, that is, we have accurate and consistent information that the threat can be carried out in extremely short time frames. This has led to a real lockdown of a region, which is rare all over the world. I am convinced that if the OCAM has decided, it is right, but the more time and the more questions. You decided to convene the National Security Council next Monday. Can we not ask you to convene it before that date, either to hear the OCAM maintain the threat at level 4 and we will accept it, or to consider whether new elements should not be considered. Of course, the threat will in any case remain extremely serious, and strong measures will need to be taken to respond to this threat. However, Mr.President, Prime Minister, what we are playing for now is the future of a region.
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u3	Mr President, Prime Minister, let me begin by congratulating all the law enforcement officials who have worked hard in recent days: all the work that has been done, overtime, stress, and the search for those culprits that must continue. You can obviously count on our support in the implementation of all means to find those responsible for these attacks in Paris. This is a priority for all of us. This is a priority for our law enforcement agencies. I wanted to take this opportunity not only to wish them a great deal of courage for the coming weeks but also to wish the Belgian people a great deal of courage, whatever their origin, because they live today in fear and also in the hope of finding the measures that will make it possible to reassure and give a real security framework to the population. In this regard, it seems to me important to have direct communication that reassures people, a communication that also makes it possible to be clear about the dangers present today. It is this lack of clarity that I would like to stress. On the one hand, our Foreign Minister tells us that we would be looking for ten jihadists here in our society. On the other hand, on Sunday evening, we are faced with the fait accompli; the level of threat is maintained at 4 for a week without any explanation. It is to be believed that the Belgian population will have to connect to the American channels in order to be aware of the information. Ministers also say that schools are not targeted. At the same time, there is a need to be able to close schools. Gradually, this communication becomes itself a vector of fear. This adds fear to fear. We must be able to find solutions in the coming weeks so that the communication is much clearer on the causes, the fundamental reasons that have raised the level of threat to four for the capital, so as to block the whole of its social and economic life today completely. Another important point is that, at this difficult time, our basic rights must still apply, the right to argue, the right to our social fabric. What happened to me is this. As you know, the climate coalition wanted to organise a demonstration in Paris in the framework of the COP21 climate summit, a summit on which a great deal depends. Logically, it was decided in Paris that that demonstration could not take place. As a second solution, the climate coalition wanted to organise that demonstration in Brussels, but then threat level 4 was proclaimed in Brussels and that was not possible either. The climate coalition then decided to make a statement in Ostend. Yesterday, however, it was no longer possible to do so. Mr Prime Minister, I think that is a step too far. At a time when terrorists want to increase fear in our society and make democratic life impossible, we must send a signal. We must give the signal that we can still argue in Belgium today. It is important that we give the signal that today, in Belgium, we are not afraid of these terrorists, that today, in Belgium, it is still possible to demonstrate, to bring about the democratic lung of our society. We must not be surrounded by fear, so that we can no longer be able to manifest. This practical impossibility today to demonstrate, even in Ostend – I could still understand that this is not possible in Brussels – against the measures that will not be taken at this COP21 goes too far, Prime Minister. From this House we must give the signal that it is still possible to manifest in our country, that fear and psychosis will not prevent us from expressing our ideas strongly. With regard to the cause of terrorism and how to combat it, we need to focus more on the methods that will affect these terrorist networks in a particular way. All the measures that we will take in the coming weeks, through the Terrorism Committee that will be set up today, which will affect the entire population, will not be effective. What has emerged today in the first failures of our security services? It is that they had too much information, that the people involved in the events were already registered but that there are not enough staff to sort the information. As the specialists in the fight against terrorism in France say, we have too much information, we must target it, sort it out and then take the appropriate measures. With the measures that will be taken, we must be able to guarantee oxygen for our democratic life and the implementation of all the measures necessary to target the heart of the terrorist networks present in our territory, in Europe and in the world.
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u4	Mr President, allow me first of all to look at you and, on behalf of my group, to express the satisfaction that we in Parliament will have succeeded in setting up a temporary committee after the present plenary session. Prime Minister, it is crucial that, at a time when many are calling for extreme measures, we discuss here in the heart of democracy measures that you have proposed and with which my group also largely agrees. We will also discuss other measures and matters that live in other groups. It is also crucial that we use the current terrible momentum of terror to demonstrate that checks and balances are always necessary, as well as a balance of fundamental rights, reconciling the right to security with the right to privacy that is so necessary. That's not an easy exercise. If we go among the people today, I repeat that there is a great demand for very far-reaching measures. Democracy must always protect itself from the fact that we are not doing what terrorists ultimately aim to do. The fact that there is fear in our society today is what they want. The fact that our democracy would take measures that would not be able to cope with the democratic rule of law is what terrorists want. We must therefore not play into their hands in this respect. We must make sure that we react wisely and adequately, but never throw away the democratic child with the bath water. That's my first observation. Mr President, it is important that we have agreed by a broad majority to the setting up of the committee. We must be effective in checking whether something has gone wrong. To this end, there is our Parliamentary Supervisory Committee on Police and Intelligence, which we commissioned yesterday to draw up a report. That report must come to us as soon as possible. Secondly, Prime Minister, I am looking at you, but also at the Foreign Minister. I do not accept that we are being fingered today. In temporary non-suspectos our country was ready to develop an architecture of police and security, which at that time was not equal in Europe. I would like to make a small reservation: perhaps we have not sufficiently financed this architecture in recent years. However, today's architecture is still topical. It assumes the necessary exchange of information. In the law we have registered that every police and intelligence service is obliged, under penalty of sanctions, to circulate information. I firmly believe in that system in our country. This system should also be applied within the EU today. We are perhaps being fingered today by countries, and I shall not accuse anyone who, of course, has often failed to circulate the necessary information. Belgium can present an excellent report in this area. When it comes to feeding Europol, we belong to the summit of Europe to bring information that we have at our disposal to the European services, where it belongs. If we are criticized today, we in Parliament must send a strong signal that we are prepared to talk about everything. In the coming days and weeks, we must at least ensure that those who want to besmirch our image internationally receive a strong response. In other words, we must show great openness in what we do and even greater openness in what we want to strengthen. I have a third point, the functioning of the OCAD and the crisis centre. When it comes to the fight against crime and certainly the fight against terrorism, when it comes to judicial investigations, popular wisdom should speak is silver, silence is gold, should apply. Those who give the best of themselves on the ground today, day and night, to do what we expect of them, namely to track down offenders, to allow judicial investigations to succeed, should not be obstructed in their work. We have chosen a system such as the OCAD, the experts, to capture the risk threat in a non-politicized way. If it says OCAD level 3, then so be it. If it says OCAD level 4, then so be it. We are putting a security dispositive face to face, which must be based on our crisis centre. Prime Minister, I respect the state reform, but what is being decreed at that time by the crisis centre must apply everywhere in our country: to the federal government, to the regional authorities and to our mayors. It is certainly not the time for one minister to point the finger at another, it is difficult enough as it is. If we want to avoid that risk, my advice would be to get the experts to communicate. If the experts decide that the threat level is 4, then I expect a crisis centre to take action against it and the political government to follow it. It is therefore not up to politics today, Prime Minister, to tell the police where to stand. It is up to politics to ensure that there is enough police in our country. It is up to the politicians to take policies to strengthen police forces if necessary. However, ministers are not operational people on the ground. I would advise you to strictly respect those divorces in the next few days and weeks. That is the logic for which our country has chosen. Otherwise, we look forward to the committee in which we will work hard to provide an answer to what the citizens are asking, especially safety and rest.
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u5	Mr President, Prime Minister, ladies and gentlemen, the drama in Paris is already a week behind us. It's been a week of panic and chaos, including on the premises. It was also a week of revelations of all kinds. Meanwhile, Brussels appears to be the hub of Muslim terrorism and not only of this, but also of many previous attacks in Europe. Several terrorists have infiltrated Europe as asylum seekers. New attacks, on our own territory this time, were foiled. In the end, there is a debate here today on the modus operandi, the measures and level 4. Until far abroad, Belgium is portrayed as a failed state. Brussels, the capital of Europe, is called the jihad capital of Europe in the foreign press. Yesterday, in The New York Times, underneath the picture of Obama and Hollande Belgian dysfunction, to deadly effect. Belgian chaos, resulting in lethal effect. It reads the story of a list of 80 jihadis, including the two murderous terrorist brothers, known to the mayor, who was given by the federal police, but nothing happened to them. The mayor of Molenbeek said: "What was I supposed to do about them? It's not my job to track possible terrorists. "She's supplementing: "That's the responsibility of the federal police." It is not surprising that today we are the rise of the world, Mr President-in-Office of the Council. On the contrary, this is the result of the lax immigration, refugee and justice policies that you, Mr Dewael, conducted ten years ago as Minister of the Interior. For years we have rolled out the red carpet for more and more Islamic foreigners and asylum seekers. We have Salafism, the jihad movement, the IS terrorists, who were said to be carnival lunatics when we warned of the boys of Sharia4Belgium as a Trojan horse, along with hundreds of thousands of Muslim immigrants. Am I saying that every Muslim is a terrorist? No, I'm not saying that, but I note that every terrorist is a Muslim who invokes the Koran to justify his deadly acts of terror. Indeed, whoever sows the Qur'an will reap the Jihad, because the Jihad is an inherent part of the Qur'an. That's not a fabrication, it's a fact. I hear we're at war with terrorism. No, we are at war with radical Islam, or rather, Islam is at war with the free West. That dates from not yesterday, but from 1 400 years ago, when Muhammad received a fax from Allah and put his Koran on paper. That holy war is indeed called the jihad. As long as we continue to bury our heads in the sand for this uncomfortable truth, it will continue to be bloodshed. Combating terrorism is a matter, the ideology behind it tackles something completely different. Terrorism is the modus operandi, the jihad is the strategy and Islam is the ideology. The Koran is a licence to kill, a military manual to conquer the free world. The so-called radical Islam is the chick in the egg of so-called moderate Islam. There are many moderate Muslims, but there is no moderate, enlightened Islam. Ten to fifteen percent, that is a fact worldwide, are salafists and support the use of violence as a legitimate means to strengthen their religious beliefs. It is that community in Brussels, Antwerp, Paris, London and Amsterdam that ultimately supports the IS-jihadi pavilions, serves as back-up and provides shelter. Those IS-jihadis, also in Molenbeek, feel like a fish in the water within that community. How long will these salafistic mosques stay open, Minister? How long will we tolerate radical preachers on the territory of our country? Today I read in the media that an imam who preaches in the dome mosque in Borgerhout in Antwerp, by God a recognized and government-funded mosque, has left for Syria to fight on the side of IS. Prime Minister, with terror level 4, the shops and restaurants closed, but the borders remained open. My plea is to close those boundaries now. After Charlie Hebdo, 40 000 new refugees have arrived, including those who committed the attacks in Paris. Mr President, I will conclude. Maybe Sunday is an attack. Maybe, we don't know about it, but we know that ten new ones will be planned and committed for each foiled attack. For every dead jihadist there are ten others on it. Today we're doing symptom control. We prune here and there a branch of the tree but the roots....................................................................................................................... In the meantime, we have kept quiet for enough minutes, laid down wreaths and organized silent wakes. It's time to act, hit back and hit back hard. I therefore ask you to withdraw the recognition and subsidy of Islam. Remove Salafists and jihadists from their nationality and deport them to the Islamic State. Finally, close the radical mosques. Even more than that, finally close our borders.
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u6	Prime Minister, there are heavily armed soldiers in the streets of Brussels. Schools and metro were closed, and football matches and concerts are cancelled due to threat level 4. You have explained what that means: the threat is very close and we must take serious account of attacks such as those of Paris in our country. At a time like this, it's normal for people to have a lot of questions and be anxious. The best way to remove that fear is to remove the threat. I appreciate our security people on the premises giving the best of themselves every day. As long as the threat is not removed, however, it is important in these confusing times that fear is not stirred up any more. However, it is just what your ministers are doing today, Prime Minister. Communication to the people does not bring clarity, but confusion. Let me give you five examples. First of all, the schools. They were closed on Mondays and Tuesdays. Yesterday, they opened up again, while the threat level hasn't changed. At the same time, I hear ministers saying that the schools were not a target of the terrorists. People are right to wonder why the schools had to close down. Secondly, the metro stations. On Sunday morning, Ministers None indicated on TV that they would probably open again on Monday. That same night, you announced that they would stay closed. People rightly wonder whether the Minister was wrong in the morning or whether something had really changed. Thirdly, emergency services. Yesterday, the newspapers reported that ministers Jambon and De Block instructed the fire department, ambulances and hospitals to ensure that no terrorists would infiltrate them. On the same day, the same ministers communicated that the emergency services were not endorsed by the terrorists. People are right to question whether or not the services are endorsed. Fourthly, you gave the message that the government cannot say anything about the ongoing investigation. I understand that, but I heard Minister Jambon say that the high threat does not depend solely on Salah Abdeslam. I heard Minister Reynders on American TV saying that there are even ten jihadists out there with heavy weapons and explosives. People are rightly wondering what is actually going on. Fifth, yesterday in the newspaper we read that the actions of Sunday would have led to an attack being foiled. Mr Jambon did not want to respond to Belga, but at the same time we heard him confirm that on the radio. People are right to wonder why the minister can confirm that and not the court. Prime Minister, I repeat: communication is not clear, communication is confusing. I have only one request to make to you: draw communication to you. In this way you will at least prevent contradictory messages from coming and fear from being stirred up.
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u7	Mr President, Mr Prime Minister, ladies and gentlemen, our country is living hard days. Our people are worried. Our children are worried; they ask us questions. We must reassure them so that they have confidence in our institutions and in our politicians. Our population has limited its movements. There has never been such a level as to merit the presence of more than 1 000 military personnel in our streets or to cause a large part of the social and economic life in Brussels to be interrupted. At such a difficult time, our party immediately called for national unity. We must be able to come together seriously to address our responsibilities together. It's not "I'm not, it's the other" or "I'm not, it was before." These words have no place in the debate today. They don't deserve our attention. We all have to be on the bridge, because we all have responsibilities. First, in relation to the situation, we must come together in a coordinated, collective, inter-federal, intergovernmental leadership so that we can better articulate all the responses to the events we are facing, whether in terms of prevention, detection or punishment. Prime Minister, I call on you to rise up in this debate and to take steps to ensure that everyone is on the bridge and that all parties, both the opposition and the majority, are brought together and invited to participate in the collective effort. That's what happened in France. Secondly, our intelligence services have long sought additional resources and resources. They were only insufficiently heard. A fact of the day is particularly intriguing. What happened in Molenbeek, and in Brussels in general? We learned that the Brussels mayors, especially Mrs Schepmans here, had in early summer asked for lists of dangerous persons residing in their territory. They obtained these lists, including people who were returning from Syria and who were an imminent threat to our security. What happened with these lists? Your Minister of the Interior, who is busy cleaning Molenbeek, what has he done with this information? How has this information been processed? Who knew about it? How have deemed dangerous persons been able to move freely? They weren't below our radars. They were in our radars, contrary to what has long been said. They were in our radars and they could have disappeared into nature. How could this happen? On a list were the names of the Abdeslam brothers as well as the name of Abdelhamid Abaaoud. I would like to have information on the important resources that you have made available to combat terrorism. You were right, and I think it's important that we know quickly how to use these resources. Which minister will he have at his disposal what means? I interviewed the Minister of Defence yesterday, he told me not to be informed of the means he would have at his disposal. It is important that the Ministers of Justice, the Interior and Defence should be able to know quickly what means are available to them. As far as the level of the threat is concerned, our group does not question it. But we found that it took three days to move to level 3 of the threat after the Paris attacks, and then four days to move to level 4. Second, level 4 of the threat has been maintained, but protection arrangements have changed and schools have been reopened. Should we shut them down? Other colleagues have also asked this question. How do we ensure security across the country? Wallonia and Flanders are at level 3 of the threat and have seen their police services derailed. Prime Minister, these are important questions that we wanted to ask you, but once again you will find us at your side and alongside the government for all the measures that will effectively protect our freedom, our values and our democracy.
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u8	Mr President, Prime Minister, Ministers, ladies and gentlemen, in the face of the terrorism of the Islamic State, we are still in the process of action. We have not yet fully entered the evaluation time. We are still in the time for action because the level of threat requires it. I assume that the government that has the responsibility to determine this level of threat, knowingly doing so on the database... [[(...): (...)]]
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u9	The Government and the National Security Council confirm that it is within the competence of the National Security Council, after advice from the OCAM. The government confirms the level of threat established by the OCAM. I assume that the government does so with knowledge and for good reasons. In doing so, today I am not asking myself whether this level is justified or not. This is the sole responsibility of the competent authorities. On the other hand, I ask myself the question of communication. Indeed, it is probably time to have a stricter sharing of each other's missions in this area. Judicial action against terrorism is the sole responsibility of the judicial authorities. It is up to them alone to communicate the objectives they pursue in a timely and timely manner, at a time when they consider it appropriate. This does not belong to any other authority, government or any other level of authority. As a mayor, I was able to collect some elements. It should be borne in mind that no mayor of Brussels has provided any information whatsoever in connection with the investigations which may be under way in his territory. I would also like to commend the way in which they have ensured strict respect for the autonomy of the judicial authorities in the exercise of their tasks and powers. However, it must be noted that undesirable revelations have been made by either member of your government. This is how we find ourselves today faced with a paradox in that it is the opposition parties that show greater control in terms of communication on the subject than certain parties of the majority, and a fortiori some members of your government. Prime Minister, with regard to communication, I therefore ask you to determine the dividing line between the judicial authorities and the executive. This is the first objective that must be achieved if we are to be effective in this time when, as I have already said, we are still in time for action. This is my second observation. In my view, all the levels of power that need to be mobilized in risk prevention have ensured some coordination over the past few days. Here too, every time the National Security Council met – I would remind you that the Brussels Region was the first to be affected by Level 4 – both regional and communal authorities have mobilized to fully implement the measures decided by the government. It has sometimes been necessary to insist on obtaining certain resources, but each time local and regional officials have assumed their responsibilities in the exercise of their responsibilities. This is to be stressed, particularly with regard to those who, in your majority, once again believe that the organisation of powers in Brussels would be the cause of the rise of religious radicalism and the threat of terrorism in our region. This is very insulting when we see how effectively the regional and local authorities have responded to the government's requests to carry out the necessary preventive security measures. I would add that, faced with an unprecedented threat in our country's history, we will all learn to determine the methodology that should be followed more optimally. There is much to say about the lack of methodological elements to enable a number of measures to be implemented. I am thinking of some circulars, in particular the circular issued this year by the two Ministers of the Interior and Justice to manage the return of those who have been in Syria. I am thinking of the way in which those who have not gone to Syria but who are present on the territory of certain communes and who are suspected of being radicalised, for which little information comes to us. No methodology is given to the monitoring services. I am thinking of the relationship between the local authorities and the public prosecutor's office, the public prosecutor's office in Brussels and the federal prosecutor's office. On all these issues, when the time comes, methodologies will have to be evaluated. In any case, as far as my party is concerned, as long as we are waiting for action, you will not hear a discordant voice as to how to carry out the measures required for the safety of all. I expect the same to be true in your majority.
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u10	Mr President, Prime Minister, over the past week we have seen the consequences of the threat of terrorism, not only for our security and intelligence services, to whom I pay tribute for difficult work in extremely difficult circumstances, but for our entire society. We have seen the impact of a general threat level 4 on our society, especially on the Brussels-Capital Region and on the daily lives of many Brusselsers and many Brussels visitors. The cameras of the whole world are aimed at our country and unfortunately they do not give a positive picture. Mr President, Prime Minister, ladies and gentlemen, I am opposed to those who are putting up a picture of our country or who are calling our country a failed state. They go astray. Yes, we have had attacks in our country, even recently in Brussels. Every hit and every victim is one too many. Fortunately, these attacks do not have the magnitude of the attacks in Paris, New York or other European capitals. We have guaranteed the safety of our people, our citizens and our fellow citizens; our institutions are working and our public services are working. We're not a failed state. Our security and intelligence services, in all independence, I repeat: decisions taken, decisions made and advice given in all independence. I regret that some fellow Members wish to politicise the independence of those people and the sincerity with which they have given opinions in difficult circumstances. That's not correct. The government took the measures on the basis of the opinions that were insisting and did what had to be done. Of course, we must remain vigilant. Of course, there is no 100% safety. We are dealing with crime, I repeat: crime without frontiers, without nationality, unpredictable and uncontrollable. Of course people are concerned; we must also understand this, but we must not feed on this concern. Cruise ships which no longer dock here, schoolchildren who are no longer allowed to wear fluodes, smaller activities in the periphery of our country that are being cancelled, which may indicate overreaction. Prime Minister, you have taken short-term measures. Other institutions have also done so. The P Committee and the I Committee began their examination and presented their initial results at the end of February. So, ladies and gentlemen, let us not jump to conclusions before these reports are presented in this Chamber. We must, however, draw conclusions from the reports they have already submitted. One of the recent reports deals with the functioning of our police services in the Brussels-Capital Region, particularly in certain neighbourhoods where there is a divide between the police and the population. There is a lack of trust between the population and the police, which is so crucial for information gathering. I ask you and the Minister responsible to take concrete action on the basis of this report. I would also ask you to implement the 19 measures announced together as soon as possible so that they can have an effect on the ground as soon as possible. In addition to short-term measures, we also need long-term measures. You announced 19 of them. I suggest that we add 20 or more to that. We need to restore confidence. We don't just do that with communication. This requires not only an effort by the federal government, but by all the governments in our country. Restoring confidence is also what we are doing by understanding how young people, in a few weeks or months, become terrorists from citizens, sometimes with minor and less minor offences. Terrorists are criminals to me. Crime has nothing to do with faith. Crime has nothing to do with any sacred writing. Crime has to do with a fundamental lack of respect for all other people. How the hell is it possible for young people to join Islamic State in a few months' time when they can see on television what barbarism it gives rise to? Restoring confidence, Prime Minister, means first and foremost restoring trust between people, restoring trust between peoples. Of course, that happens with the help of police and justice, today more than ever. But that also happens with the help of parents, teachers, employers, imams, street corner workers, care providers. This is done through a chain approach where we will have to involve local communities. Counterradicalisation is needed. It must go beyond the fight against terrorism. Colleagues, a society is not possible without trust. Misconception is affecting the social fabric. My questions to you, Prime Minister, are therefore the following. What are the concrete results of the measures you have already adopted? What else will you do in the short term? And above all, what else will you do in the long term?
ParlaMint-BE_2015-11-26-54-plenair-ip083x.u11	Mr Prime Minister, ladies and gentlemen, the question has already been raised here. I noticed it on the train this morning, too. It's never been this quiet in my car. People have never looked at each other so suspiciously. People notice it in the store. It's noticed in the restaurant. People actually notice it everywhere. Can we say, then, that the threat of terror has taken hold of our country? I think so. Does that mean we have to panic? Does that mean that we need to create a panic like we are in danger of doing here? Absolutely not! I'd like to avoid that, too, most certainly. The fact that I don't know what the headlines will bring when I get up in the morning scares me a little, I don't deny that. By the way, it was no different this morning. Like most of the previous speakers, I agree with the importance of setting up the temporary committee on terrorism. It is a crucial step that we are all taking. Perhaps it is my youthful naivety, but do I believe that this threat of terror can bring the groups together in that committee in order to find solutions together? Absolutely! It's gonna be here soon. Then the committee will be set up. Next week, she'll meet for the first time. However, this does not mean that the legislative work is already done. The government and our relief and security services are double-folding to save what can be saved. Again, much remains to be done, not only in the medium or long term, but also in the short term. I am thinking of something very topical and that is what my question is about. Prime Minister, look at our prison system. We have already asked at the end of April what we will do with the returned foreign fighters who end up in our prisons. We want to create terror wings. The Minister of Justice has said that this will be possible by the end of the year in Ittre and Bruges. We must try to deradicalize these people or at least guide them. What's happening today? A Syrian warrior ends up in that prison, gets a television and possibly a Koran, but no guidance. From one day to the next he is released and can participate in society again. That seems very dangerous to me. We must also make a great effort to this end. A lot has been said. I do not want to repeat myself, because I am looking forward to your answers, Prime Minister, and to setting up the committee. A great statesman once said "It always seems impossible until it's done." I appeal to the 150 Members of Parliament to unite against this threat of terror. Let's try to make that impossible happen together.
