ParlaMint-BE_2015-11-19-54-plenair-ip082x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u2	Mr President, ladies and gentlemen, Mr Deputy Prime Minister, I would like to come back to a subject that was raised yesterday in committee, for which you have given a number of answers. It is a subject that is of particular interest to you, a subject to which we are very sensitive within the Reform Movement. This is more precisely this profound change that you want to make to our legislation of "labour faitable", in French, or "werkbaar werk" in het Nederlands. A number of objectives are aimed at: increasing the employment rate to 73.2% by 2020; achieving a better balance between work and private life, without increasing working time; improving working conditions with a view to extending career time. There is theory and practice. We are asking ourselves questions as to how this reform can be put into practice and applied in practice in companies. This is the subject of the questions that I would like to ask you today, bearing in mind that you went to the Netherlands in September to see the effects of the reform already under way, but also taking into account the fact that four pilot companies have already subscribed to this project in our country. Minister, what are the criteria that you have chosen, following the above-mentioned visit? What are the positive elements that you have adopted from the reform already under way in our neighbours, but also from the experience of the four Belgian pilot companies? Are the measures taken in the same way as the proposals made by the social partners? What schedule are you planning for this reform?
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u3	Mr President, ladies and gentlemen, I shall be brief because yesterday we discussed this issue in committee. It is true that the work that can be done is at the centre of my political priorities for the coming months. A round table was held on 17 November. On this occasion, I was informed of many proposals in particular from the social partners. These proposals are in addition to my own proposals, resulting in fifty concrete initiatives. Seven themes need to be defined: the right to work is simpler and safer; innovation in work processes and mobility; a tailor-made approach; commissioned work; well-being and good health at work; the combination of work and family life and workers. On the other hand, it is clear that social consultation is important to discuss fifty initiatives. As you know, we launched the "Customized Work" website. Finally, with regard to the working visit to the Netherlands, which you requested, I should like to inform you that on 27 January we planned a meeting with the Dutch Minister for Employment, Mr Lodewijk Asscher. We will have details of this visit in the first part of January.
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u4	Minister, thank you for these answers. They are in line with what the Reform Movement wants and in any case it will support you for all this reform. We will pay particular attention to ensuring quality work for all, especially as regards the right balance between family and working life for women. As far as the enterprise is concerned, a good balance must be struck between the interests of the worker and the collective interests of all workers and of the enterprise, in the sense of the practicality of this reform within the enterprise.
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u5	Mr President, Minister, for the past few months nuclear power has been a major concern to the people of our country, and that can be understood. How not to be worried when we see the proliferation of incidents in all of our nuclear power plants! We remember Doel 4's sabotage. We remember the fires and explosions at the Tihange site. How can we not be worried when we know that the government is going to allow the revival of forty-year-old old reactors? How can we not be worried when we learn that the government will allow the restart of two nuclear reactors whose tanks are cracked? Minister, since you took up your duties, I have always appreciated your approach to nuclear safety. You have stated that you will always follow the opinion of the Federal Nuclear Control Agency on this matter and I believe that this is a very simple position, but unfortunately, in this case, with regard to the reopening of Tihange 2 and Doel 3, we must express reservations about the opinion of the Agency. Indeed, since these micro-cracks were discovered in the reactors in 2012, there has first been an error by the Agency to allow the restart in 2013. We had to go back a few months later. Then there were new analyses, new tests and, finally, the existence of 15,000 micro-cracks in these two tanks. Minister, can you assure us that all the procedures have been followed by the Agency to deliver this favourable opinion? Have there been sufficient favourable opinions from national and international experts? Can you assure us that the Agency has given this opinion in full independence? Can you assure us that there has been no pressure of any kind from the government or from Electrabel? Finally, Minister, can you reassure the public?
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u6	Minister, if I may, I will start by quoting from the interview with Mr. Bens, the Director General of the AFCN: "The last report arrived on Monday night. I slept on it, then I made the decision Tuesday morning." I'm not hiding from you that I was particularly arrested when I read this. We know this is an extremely important issue. We know this is an extremely sensitive case. We know that it is also a matter of the dangerousness of our plants. We know that, in the past, the AFCN has already made a mistake in this matter. But Mr. Bens gets a notice on Monday night, he sleeps on it, and on Tuesday morning, he decides. Do you think that's serious? Minister, why, at a time when, first of all, and we have evidence of this, the Federal Agency followed the advice of the independent expert who was critical, in the end, it did not follow the reserve of this international expert? Why is the piece Areva that was considered representative by the AFCN in 2012 not today? Why such a change in the content of the study itself? Do you confirm that, given the danger, you will require Electrabel to preheat the safe water to 45° Celcius?
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u7	Mr President, ladies and gentlemen, thank you for your questions. Mr Thiébaut, as I have always said, and this is my approach in this case too, the AFCN is made up of experts and their views count for me. In this case, I realize that this does not correspond to what you have heard. In this file, AFCN used the assistance of numerous national and international experts to review the Electrabel file. The decision is taken unanimously within the AFCN. So, yes, I keep my confidence in AFCN and yes, I am in that opinion. Furthermore, in response to Mr Nollet, I have asked for a sub-committee to be set up which will allow you to put all your technical and procedural questions in the presence of Mr Bens. I think for all these details, you can question him.
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u8	Minister, thank you. I look forward to hearing the experts' and Mr Bens' explanations of the Agency's decision. I will reaffirm here on behalf of my group that our priority is the safety of citizens, the environment and workers, without any other consideration.
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u9	For me, too.
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u10	Minister of the Interior, 13,000 cracks in Doel, 3,000 in Tihange, are these technical details or questions? Taking less than 24 hours to analyze a report from the United States, is that a technical question? Of course, we want to question Mr. Bens, but we want to stress the political responsibility of those who will eventually follow the advice of the Federal Agency. In 2012, the same Mr. Bens told us that he was 101% sure that these plants could restart. A few months later, the government had to close them. Today, we would like to make it appear that the questions that we are asking, which show the inconsistency of the Federal Agency, are of a technical nature. No, they're political! You cannot escape your responsibilities by escaping behind the AFCN.
ParlaMint-BE_2015-11-19-54-plenair-ip082x.u11	Mr President, Minister, my question on how to deal with criminal motorcycle gangs is actually a little broader and involves tackling crime in general. There is always a call for an integrated approach, and even now this is a topical issue in which the police and the courts do their thing and where there is a great added value in cooperation with administrative authorities, the provinces but certainly also the municipalities. You yourself are mayor of Brasschaat, so you may know very well how to deal with it. Many mayors are faced with the question of how to deal with this, how to add value to it, how to obtain the necessary information to help in the fight against organized crime, and in this case the motor gangs that focus mainly on the border area, for example by refusing permits and the like. In the Netherlands there is the BIPDO legislation, the law promoting integrity assessments by the public administration. That law allows a public administration to determine which criminal organisation may be behind the application for a permit. In this way, the administrative authorities can intervene. This is the specific subject of the question. Minister, apart from a number of other measures that we need to take, how can we possibly make legislation similar to the Dutch BIPDO law applicable in Belgium, so that administrative authorities can help to deal with criminal gangs?
