ParlaMint-BE_2015-10-29-54-plenair-ip079x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u2	The President [[in front of the assembly standing]] [[:]] On 1 October Zottegem Hubert Van Wambeke, a former member of the Chamber of Representatives, died. He was 85. Hubert Van Wambeke was born in the South East Flanders Grotenberge, near Zottegem, on 11 October 1929. After secondary education, he joined the Regie van Telegraphie en Telephonie in 1949. At the end of 1966 he switched to the press service of the Ministry of Foreign Affairs, where he stayed until the end of 1980. In addition to his career as an official, Hubert Van Wambeke was also politically active. Shortly after World War II, he became a member of the CVP-Jongeren, and began to participate in the Magazine of Young People. His commitment to the CVP led him to become Provincial Senator of Eastern Flanders in December 1980. A year later, he was elected a member of the House of Representatives for the district of Alost. During the decade he was a member of the House and finished in November 1991, Hubert Van Wambeke was known for his serious spirit and enthusiasm. He was especially active in the Committee on External Relations, where his interest in foreign policy since his youth was fully expressed. For three years, from 1988 to 1991, he was also a member of the College of Quaestors of the House. For nearly ten years, he combined his parliamentary duties with a local term: from 1986 to 1989, he served as a communal councillor of Zottegem, and from 1989 to 1995, he chaired the CPAS of his city. After the 1991 elections, Hubert Van Wambeke returned to the Senate. He remained there for one term, until 1995, when he decided not to hold a national political mandate and to concentrate exclusively on local politics. After the end of his active political career, he continued to work for well-being and the interests of the seniors: he was, among other things, chairman of the Local Employment Agency and chairman of the CD&V Seniors in Zottegem. Hubert Van Wambeke was a thoroughbred politician who always served his city, his region and his party. But he was also a man who was widely appreciated for his correctness and his righteousness. He had, with the fine words of Marnix Gijsen, loaded the heavy burden, to be an honest man in word and deed. In the name of the Chamber, I have expressed our sincere condolences to his family.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u3	Mr President, ladies and gentlemen, Hubert Van Wambeke has put his entire professional life at the service of society, a civil servant in the most literal sense of the word. He did so in many functions and on many levels. He began his post-war career as a civil servant at the RTT. In 1966, he exchanged that position for a position with the Foreign Office. There lay the real interest of Hubert Van Wambeke, an interest that also defined his political career for a great deal. Between 1980 and 1995, he was elected by the people in this hemisphere and in the Senate. There he left his mark on foreign policy, which was drawn up by the legislature, at a time of exceptional historical importance in geopolitical terms. However, that interest for abroad did not prevent him from taking up his social responsibility close to home. In his home town of Zottegem he was a very popular man as city council member and OCMW chairman. Even after resigning his mandates, he continued to work as a local senior chairman for the interests of the people and certainly for the seniors. The government pays great respect to Hubert Van Wambeke and expresses its condolences to his family and wishes them much strength.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u4	Thank you, Minister. Ladies and gentlemen, let us observe a moment's silence in memory of the late colleague.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u5	The President [[in front of the assembly standing]] [[:]] On 18 October, he died in Ghent André Bourgeois, a former member of the Chamber of Representatives. He was 87 years old. André Bourgeois was born in Izegem on 7 March 1928. After his doctorate in law and law at the University of Ghent, he became a member of the Bar of Kortrijk in 1956. Until the age of 73, he would continue to pursue the profession of lawyer, while also developing a political career. From 1958 to 1962 André Bourgeois was national vice-president of the CVP-Jongeren. In 1965 he became a member of the provincial council of West Flanders. In 1965, he became mayor of Izegem as a newly elected city council member. With his innovative ideas and his youthful enthusiasm, André Bourgeois immediately started to modernise his hometown. For example, he initiated the creation of the Mandeldal industrial area, a project which required heavy infrastructure but which was of great importance for employment throughout the Roeselare district. Although André Bourgeois was mayor for only a term of office until January 1971, he remained a city council member in Izegem until December 1994, and was also first ships from January 1977 to December 1982. Meanwhile, André Bourgeois entered the national political scene. He served in the House of Representatives from November 1971 to April 1977 and from December 1978 to May 1995. He is a particularly active member of the Justice Committee and leads with great dedication the work of the first parliamentary committee of inquiry on the Brabant Killers. From November 1985 to January 1988 and from June 1988 to March 1992, André Bourgeois also served as Secretary of the House. André Bourgeois reached the climax of his political career between March 1992 and June 1995 in the first government of Jean-Luc Dehaene where he was Minister of Small and Medium Enterprises and Agriculture. It implements the new Common Agricultural Policy of the European Union and participates in the Uruguay Round of agricultural negotiations, which led in January 1995 to the establishment of the World Trade Organisation. In 1999 André Bourgeois ended his political career, and he then sat in the Senate. As a senator, he was, among other things, the first Vice-President of the Committee on Justice and a member of the Parliamentary Committee of Inquiry into Organised Crime in Belgium. After his farewell to politics, André Bourgeois studied history and art history at Ghent University, and became a protector of Izegem's cultural historical heritage. André Bourgeois was a jovial and enthusiastic man, a father figure too, who never hesitated to assist his numerous friends and acquaintances with advice and deed. In the name of the Chamber, I have expressed my sincere condolences to his family, whom I welcome.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u6	Mr President, ladies and gentlemen, today the government commemorates one of its predecessors in the Council of Ministers. Parliament commemorates a representative of the people, who has been here in the hemisphere for almost two decades, making the voice of the people heard. Izegem remembers a civilian father, who put the city on the map. A large family remembers a loving and beloved father and grandfather. It shows how much impact André Bourgeois has left. Personally, I met him when he was Minister of SMEs and I was still working at UNIZO. I got to know him as someone who had an eye for the concerns of small and medium-sized enterprises, but who also had a clear, personal opinion and always had the public interest at stake. We also want to pay tribute today to the way in which he defended the primary sector during one of the most crucial periods in the history of European agricultural policy. The 1992 MacSharry reform and the WTO GATT agreements proved to be a turning point in the way we support our farmers and growers. In these negotiations André Bourgeois has always worked for the viability of Belgian agriculture. It is an example that was subsequently followed by all the next federal and regional ministers for agriculture. The government pays tribute to a great politician, whose legacy continues in our agricultural, horticultural and SME policies, in the city of Izegem and in the memories that many of us have of him. We express our condolences to the family of André Bourgeois and wish her much strength during this difficult period.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u7	Mr Minister, ladies and gentlemen, I propose that this late colleague and ex-minister should also observe a moment's silence.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u8	The President [[in front of the assembly standing]] [[:]] On 11 October, Eeklo Wilfried Van Durme, a former member of the Chamber of Representatives, died. He was 84 years old. Wilfried Van Durme was born in Petegem, near Deinze, on 24 June 1931. After his education as a social assistant, Wilfried Van Durme was a student at the Provincial Technical Institute in Eeklo for many years. From the beginning he was involved in the Green Movement and in the political party Agalev, the forerunner of Green. He was also editor-in-chief of De Groenen, the party magazine of Agalev. From June 1983 to October 1985, Wilfried Van Durme was a member of the East Flemish provincial council. In October 1985 he became a member of the Chamber of Representatives of the Ghent-Eeklo arrondissement. He remained a member of our assembly until November 1991, and was mainly active in the Committee on Health and the Environment and in the Committee on Agriculture and the Small and Medium-sized Enterprises. Wilfried Van Durme then left the national policy to concentrate on the local level. He served three terms on the communal council of Eeklo: from 1996 to 2000, from 2001 to 2006 and from 2010 to 2012. While Eeklo has become a leading city in the field of renewable energy, it is well worth it: it has been a pioneer in the use of wind energy and the installation of solar panels on the roofs of the city's buildings. During his final term as municipal councillor, Wilfried Van Durme, then 80 years old, still has an amazing interest and dynamism, particularly in matters relating to spatial planning. In his hometown of Eeklo, Wilfried Van Durme was not only political but also highly culturally engaged. For many years he was President of the Cultural Council and the Cultural Centre De Herbakker. Wilfried Van Durme was known as a very friendly and honest man. Power in itself did not interest him; he saw it as an instrument to deal with the environment in a different way. In the name of the Chamber, I have expressed our sincere condolences to his family.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u9	Mr President, ladies and gentlemen, Mr Wilfried Van Durme was very active at Agalev, of which he was one of the founders. During his political career he first sat for two years on the provincial council of East Flanders, after which he was elected to the Chamber. He was a member of the Chamber until 1991. He worked mainly on the themes of public health, the environment and agriculture. He was very concerned about waste disposal and drafted a bill for beverage packaging. He was also one of the first to pay attention to the problems of intensive livestock farming and its impact on the environment. After his federal commitment, Wilfried Van Durme continued to invest for the company at the local level, particularly in his commune in Eeklo, and for many years as a communal councillor, where he distinguished himself for his dedication and commitment to culture. With his convictions, he contributed throughout his life to making ecology a major political issue. Whoever knew him calls him a warm, simple man, not attached to outward signs of wealth or recognition. The ecologists are losing an important member of their community. I would like to express my condolences to his family and colleagues on behalf of the government.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u10	Thank you, Minister. Ladies and gentlemen, I propose that we also observe a few moments of silence for this colleague.
ParlaMint-BE_2015-10-29-54-plenair-ip079x.u11	The President [[in front of the assembly standing]] [[:]] Colleagues, we learned with regret the death on Saturday, October 17, at the age of 66, of Anne-Marie Lizin, Honorary Speaker of the Senate, who was a member of our assembly from 1991 to 1995. After obtaining a bachelor's degree in economics at the University of Liège, Anne-Marie Lizin took her first steps in politics by joining in 1970 the cabinet of Henri Simonet, Minister of Economic Affairs. She accompanied him to his successive offices at the European Commission from 1973 to 1977, then to Foreign Affairs until 1979. In the first elections of the European Parliament by universal suffrage in June 1979, Anne-Marie Lizin obtained a seat as a Member of the European Parliament which she would retain until 1988. She was then appointed Secretary of State for Europe 92 in the Martens VIII and Martens IX governments, a position she would hold until March 1992. European convinced, this new function sits perfectly. It is working with great conviction to prepare Belgium for the intergovernmental conferences which will lead to the adoption of the Maastricht Treaty in 1992. On 24 November 1991, Anne-Marie Lizin entered the Chamber as a representative of the Hoei-Borgworm arrondissement. She took part with dedication and enthusiasm in parliamentary work on the major social problems. In May 1995, Anne-Marie Lizin moved to the Senate. She was chairman of the Senate's Internal Affairs Committee from 1999 to 2003, but also, and above all, the first woman to lead the High Assembly, from 20 July 2004 to 12 July 2007. Anne-Marie Lizin was a specialist in international relations and the Senate Presidency gave her the opportunity to hold meetings in the Senate with numerous, also foreign, prominent people. As Vice-President of the Parliamentary Assembly of the Organisation for Security and Cooperation in Europe, she was instructed in 2006 to draw up a report on Guantánamo. In this context, she was the first Member of Parliament in the world to visit the American base. Her commitment at international level brought Anne-Marie Lizin to all corners of the world, and she met many prominent political figures. In this context, she also dared to take risks because it was neither her nature nor her custom to recoil from a difficult task. As a result, it also occasionally clashed with established structures of authority and vested interests. Colleagues, Anne-Marie Lizin has always kept her local anchor. It was in 1970 that she began her political career as a communal councillor and then alderman in Ben-Ahin, a commune that merged with Huy in 1976. In 1983, Anne-Marie Lizin began a long career in the Maiorate of the city of Huy, a position she held for 26 years, until 2009. Feeding a true passion for Huy, she invests herself without counting on the social, cultural and economic development of this city she loves so much. Anne-Marie Lizin was a leading woman, well tempered in character, with an acute sense of communication. Untiring militant, present on all fronts, she has put her overflowing energy and unwavering determination at the service of her ideas. We will not forget his struggle for equality between men and women and the promotion and defence of human rights. Dear Colleagues, Anne-Marie Lizin has marked the Belgian political life of the last thirty years in his own way, beyond differences and an atypical and turbulent political journey. I greet his family in the gallery. I have conveyed to her husband and her loved ones the condolences of our assembly.
