ParlaMint-BE_2015-10-15-54-plenair-ip075x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u2	I shall put this motion to the vote. I put this motion to the vote. Does anyone ask for an explanation of vote? Is anyone asking for the floor for a statement before the vote?
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u3	Mr President, I would first like to make another statement, if I may. We had a lot of debate yesterday. In particular, I noticed that Mr Dewael and Mr Vuye said at a certain point when there was a commotion about giving the figures, that the figures had not yet to be given, since the budget had to be submitted on 31 October. You yourself said at the time: you see, you ask for figures and they are not there. Mr President, ladies and gentlemen, and in particular Mr Vuye and Mr Dewael, I should like to point out that since 5 May 2014, the law on the organisation of the budget and the accounting of the federal state has literally said: "The drafts of the budget of resources and of the general budget of expenditure are submitted together with the general explanatory memorandum to those drafts to the Chamber of Representatives, no later than 15 October. Mr President, ladies and gentlemen, 15 October is today. What did we get? A leaf. What were we supposed to get? The suit that's here. My question is quite clear: have you received the budget documents from the government, Mr President? Mr Prime Minister, will you present the budget documents today so that we can have the right information?
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u4	This wasn't exactly an explanation of vote. However, I will answer your question, Mrs Temmerman. As far as I know, those documents have not yet been submitted to the Chamber. However, this can still happen in the course of this day.
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u5	Mr President, we will vote "no" to trust. I explained it at length yesterday. On the other hand, it would not have taken 24 hours, despite the government's statements, for the same government and you, Prime Minister, to decide to go beyond consultation on the health issue. You told us yesterday that you were going to consult, even though the health care budget had been refused to the General Council of INAMI. Today, however, we are finding information that the government decided to decide on this matter, even though you announced yesterday that there would be consultation. I repeat, it didn't take 24 hours for you to come back to your commitment yesterday. I would like to recall how much, despite your announcements today, this amputation of half of the effort you promised to make, which you had made very clearly in your commitment, will penalize further advances for patients as well as support for caregivers. I am thinking, in particular, of general practitioners with duty stations. It took you less than twenty-four hours to return to your word. This is a good illustration of the lack of trust I was talking about.
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u6	Mr President, I do not find it right to distort at this point what I have said here before a few witnesses. I said that at tomorrow's Council of Ministers we would analyse the situation and take a position. I'm strictly sticking to it. Point on the line!
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u7	Mr. Chair, the government approves the 2016 budget for health care. This is exactly the communication this morning, even though the Prime Minister did not make such a commitment yesterday.
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u8	It'll be tomorrow, Mrs. Fonck!
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u9	It's a decision this morning.
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u10	There was no government meeting this morning, Mrs. Fonck!
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u11	Mr President, "the federal government has agreed on the 2016 health care budget," said Minister of Social Affairs and Health Maggie De Block. It still seems to me that she is your minister and that she is part of your government!
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u12	I can also explain it in Dutch: we did not have a Council of Ministers this morning. We have a Council of Ministers on Friday, as every week. This item is on the agenda. A decision will be taken on this matter in the Council of Ministers on Friday. Punt.
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u13	Mr President, on the same subject, in the debate yesterday in plenary, I confirm that the Prime Minister promised to raise the issue on Friday. But, remember, we talked about it not so much in the context of the review of the health care budget, but rather in the context of the discussion on social consultation. Mr Verherstraeten has made a strong call for high-quality social dialogue in all areas and I have supported his request. I hope that the Minister of Social Affairs and Health will not announce on Friday the lack of opening or reopening of the consultation. The problem is that extremely large savings in health care have been imposed, without any consultation. We thought yesterday that, since there had been a problem of consultation, it would be best to review the partners and then decide. I hope that it will be in that sense that you will reflect and act tomorrow.
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u14	Mr President, ladies and gentlemen, the PTB Group will therefore not vote for confidence in the government. Sorry, sorry, sorry. Het is echt onmogelijk voor ons. We will not vote for confidence because the Prime Minister's communication operation failed to convince us of the validity of his policy. On the other hand, we express our full confidence today in the social movement, which has learned a lesson from the comments made by those who wanted us to believe that a tax on wealth would supposedly be introduced in Belgium at the cost of a halt by the social movement. This lesson has been learned. We won't have the social movement twice! Not a second time! The months that are coming will be the months in which the social movement will regain confidence in itself to push this right-wing government back in the field of its antisocial policy. I say this clearly: in the coming months, you will have to go back to your anti-social proposals and bills. It is this confidence in the social movement that we wanted to express today and that will be decisive in the coming months!
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u15	Start of voting / Start of the vote. Did everyone vote and check their vote? / Did everyone vote and check his voice? End of voting / End of vote. Result of the vote / Result of the vote (Vote/vote 1) Yes 84 Yes No [[60]] No. Abstentions 1 Abstentions Total 145 Total The motion of confidence has been adopted. The motion of confidence was adopted.
ParlaMint-BE_2015-10-15-54-plenair-ip075x.u16	This concludes our work. Tomorrow's work begins at 10.30 a.m. We'll start work tomorrow at 10:30. The meeting is adjourned. Next sitting on Friday, 16 October 2015, at 10.30 a.m. The sitting is closed. Next meeting Friday 16 October 2015 at 10.30 a.m.
