ParlaMint-BE_2015-04-23-54-plenair-ip042x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u2	We must proceed with the admission and swearing-in of the successor who is eligible to replace Mr Melchior Wathelet, who resigned on 20 April 2015. We must proceed to the admission and swearing-in of the alternate to sit in lieu of Mr.Melchior Wathelet, who resigned on April 20, 2015. The successor who will replace him is Michel de Lamotte, the first successor to the Liège constituency. The alternate to replace him is Mr Michel de Lamotte, the first alternate in the electoral district of Liège. The credentials of Mr Michel de Lamotte were declared valid at our meeting on 19 June 2014. The powers of Michel de Lamotte were validated in our meeting on June 19, 2014. Since the additional examination provided for in Article 235 of the Code of Choice refers exclusively to the maintenance of the eligibility requirements, in the light of the documents obtained, it is a mere formality in the present circumstances. Since the supplementary verification, provided for in article 235 of the Electoral Code, relates only to the preservation of the conditions of eligibility, it appears that this verification, in the light of the documents obtained, has only a character of purely formality. I therefore propose that this Member be admitted. I therefore propose that you proceed to the admission of this member. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case. I recall the words of the oath: "I swear to comply with the Constitution" "Your judge d'observer la Constitution" "Ich schwöre die Verfassung zu befolgen." I recall the terms of the oath: "I swear to observe the Constitution" "Ik zweer de Grondwet na te leven" "Ich schwöre die Verfassung zu befolgen '. I would ask Mr Michel de Lamotte to take the constitutional oath. I ask Mr Michel de Lamotte to take the constitutional oath.
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u3	Mr Michel de Lamotte will be part of the French language group. Michel de Lamotte will be a member of the French linguistic group.
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u4	Mr President, ladies and gentlemen, every boatman is too many, and of course every dead boatman is too many. The question that concerns us today is how we can avoid it. The answer is actually quite simple. Some say that we must open Europe's borders wide to all this suffering in order to avoid this kind of dramatic scenes. I disagree. My message may not be politically correct, but I do not think we should reward illegal immigration. On the contrary, if we want to avoid boat refugees and all these deaths, we must ensure that we close our borders, that we discourage those who want to come here from coming here and that we severely punish those who organise it. And yet I note that the government is sending a different signal. The government dances on two legs, she does not know well and spreads a diffuse message in Europe and far beyond. What am I reading? 250 additional places of refuge, humanitarian visas, twice as many re-locations, and so on. Instead of spreading the message that these people should stay out of here, they are actually saying that they should come, that there is an opportunity to settle here and that their efforts to cross the Mediterranean would make sense. Illegal immigration must not be rewarded, under any pretext. Gentlemen ministers, I would like to refer to the Australian example. Australia is the guide country for this problem. Operation Southern Borders ensures that no illegal refugee or immigrant enters Australia, although there too the left does what Green and sp.a do here, especially benefit from the dead boat refugees, in the sense that they abuse them in order to ultimately facilitate asylum and immigration policies in this country. That's the lowest of the lowest, using these people's deaths for their own political gain.
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u5	Mr President, ladies and gentlemen, ladies and gentlemen of this government, the death of over 1 500 boat refugees has touched us deeply. Fifteen hundred people looking for security. Always someone's father, always someone's mother, always someone's child, would say Willem Vermandere. He formulated this in response to the many deaths in the First and Second World War. I am therefore outraged by the fact that Secretary of State Francken says that it is better not to save those people because it creates a suction effect. How many people must drown before we pass that reasoning? It is said that there is no solution to this, that no solution can be found. Italy did not have a perfect answer with the action Mare Nostrum, but a fairly pragmatic answer, in the sense that people were saved in danger, but that the smugglers were warned of controls and of the danger of being arrested and sentenced. Italy and Greece are the countries at the external borders of Europe most affected by migration policy. For these countries, we are particularly strict when we monitor their budgetary situation, because we believe that they should consistently follow European directives in this area.
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u6	(...)
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u7	I have been very brief, Mr President. Italy and Greece are countries that are asking for a policy of solidarity among Member States on migration. At that time, we tend to stick our heads in the sand and do ostrich politics. Now I come to my question. I have read that the government wants to cooperate on ten points and be so kind as to create 250 additional shelters for refugees. You heard right, 250 seats. Our country has 589 cities and municipalities, so that is on average half a refugee per city or city. That's why I'm asking if it can't be more. What specific plans are you going to the European Summit with? To what extent do we want to be the driving force behind the creation of a European migration policy?
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u8	Mr President, Mr Minister, ladies and gentlemen, a tragedy that has cost the lives of eight hundred human beings has come to prolong the endless list of victims of a disastrous European policy on asylum and migration. For, let us not fool ourselves, this shipwreck is the most costly in human lives since the end of the war, but it is probably not the last – the news forces us 0 to see it. It must be stressed that these people are primarily victims of policies of which we are all Europeans, including us Belgians, who are responsible. They are not adventurers who would leave the cozy comfort of their home on a head-on. It is no joy of heart that these people leave a country in war or ruin, in the hope of the mere possibility of a future in other countries. It is not out of the desire for exoticism that these people, who represent the best of their country of origin, pay insane sums to smugglers exploiting human misery to risk their lives on journeys where death is present at every moment, even well before embarking. Yes, we all bear our share of responsibility. When I think that some think that the budgets dedicated to development cooperation are lost money! We are responsible, when at times, with better intentions, for launching a military operation, without a plan for the future in the event of a failure of the transition to a democratic State; when international tours are undertaken to deter departures, without reaching out to build on the spot what is necessary to extinguish the envy or absolute necessity of departure; when, above all, legal migration procedures are hardened to the point of making them illusory or marginal, and when immigration candidates are pushed towards channels of trafficking in human beings; when, finally, we refuse to finance operations that include rescue at sea – I am talking about Operation Triton – to the benefit of Frontex operations which, of course, cost three times less but are limited to border surveillance without humanitarian dimension, without even guaranteeing the exclusive use of public forces and without democratic control. The Prime Minister's spokesman announced that he called for an exceptional Council to be held today, a request that would join those of other Member States. We welcome it, but we would have liked to hear this request earlier to respond to the call made by France, Germany, Italy and Slovenia several weeks ago. Mr Minister, what will be Belgium's position at this Council? Do you intend to review your government's development cooperation policy in order to effectively combat the objective reasons behind the departure of migrant candidates? How will you respond to the many calls for help from Italy and Greece, in particular, which are on the front line in managing the flow of migrants? Will you increase the number of places to welcome and resettle candidates in Europe? What initiatives are you going to take to relax European rules on legal immigration and strengthening democratic control over Frontex operations?
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u9	Ladies and gentlemen, the dramatic events that are taking place every day in the Mediterranean area leave no one untouched. Unfortunately, that is not a new phenomenon. What is new is the way people smugglers operate, namely in an increasingly three-star way. They kill people every day with crummy boats. In the last week alone, 1 000 people have been killed. If we want to do something about this, we must first of all tackle the causes. Why do people commit such a killing and choose to take all the risks instead of staying safe in their home countries? That's exactly the problem. Very often it's about people living in conflict zones. We will therefore have to focus first and foremost, in the international context, on conflict management and post-conflict management to ensure that those people can stay in their country. We also need to focus on development cooperation, because it is often also economic reasons that drive these people out of poverty to Europe. So, ladies and gentlemen, let us above all ensure that we do not continue to save on the resources for development cooperation. If people want to take the crossing because they have to flee to Europe, we will first and foremost have to commit ourselves to refugee camps in the safe regions of the countries themselves. Too little is happening today in certain areas. I believe that we, as a country, can also play our part in supporting the refugee camps on the ground. Despite everything, there will still be people who take the boats and take the crossing. That's what's happening today. That is why we must also make every effort to ensure that rescue operations are carried out. The argument that we are doing more to encourage traffickers in this way should not be an excuse. We can't look away and drown people. I hope, Minister, that you will urge Europe to continue its efforts. Mr Foreign Minister, what policy does the government intend to propose in this respect? What measures will be taken to tackle those who make money from this, the smugglers of human beings? However, our country can also take initiatives itself, in addition to the European context. I welcome the government's decision to resettle 250 extra people. Some will find that little, but at least it means a doubling of the current figure. Today, we're relocating 300 people. So there'll be 250 more. Our group does believe that we can do more in the area of resettlement. If Europe is asking for more work to be done on resettlement, we must be open to it. In addition, Europe offers the opportunity to issue humanitarian visas. The framework for this has been created by Europe. Each Member State may fill that out freely.
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u10	Mrs. Lanjri, you have to finish.
ParlaMint-BE_2015-04-23-54-plenair-ip042x.u11	Germany already gave humanitarian visas to 5 000 people last year and Belgium to only 24 people. My question is also to apply it. Mr Secretary of State, what possibilities do you see in that regard? Allow me to give a concrete example.
