ParlaMint-BE_2015-10-16-54-plenair-ip076x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u2	By letter dated 13 October 2015, the Senate informed us that it had been declared lawful and complete at that day's meeting. By message of October 13, 2015, the Senate announced that it had constituted itself at its sitting today.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u3	Proposals tabled by: Proposals submitted by: - 612: Karin Jiroflée - 633: Philippe Goffin, Denis Ducrame, Gilles Foret, Richard Miller, Carina Van Cauter, Patrick Dewael, Olivier Chastel - 694: Sabien Lahaye-Battheu, Carina Van Cauter - 840: Conseil Degroote, Sophie De Wit, Sarah Smeyers, Goedele Uyttersprot, Kristien Van Vaerenbergh, Sabien Lahaye-Battheu I propose that a single discussion be devoted to this bill and these legislative proposals. I suggest that you have a single discussion on this bill and these bills.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u4	The general discussion is open. The general discussion is open. Mr Miller is the rapporteur, but Mrs Temmerman asks for the floor on the order of business.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u5	For your information, Mr President, I would like to ask you the following. About receiving the budget books, you said yesterday that the day was still a long one. (microphone crashes) Boycott! Mr President, did you finally receive the budget books yesterday? (...): By mail?
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u6	By mail, yes.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u7	The budget books have not arrived, Mrs Temmerman.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u8	Thank you for that statement, Mr President.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u9	I give the floor to the rapporteur, Mr Miller.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u10	Mr President, in agreement with my fellow co-rapporteur, Mrs Smeyers, we refer to our written report.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u11	Mr President, I very much regret that on such an important issue for the judiciary, which is so important to the people of this country, the rapporteurs do not think it useful to mention the interesting discussions we have had in committee. I find this really weak and very light in relation to the judiciary. However, Mr President, before my group intervened on the substance of the matter, I wanted to speak to the Minister of Justice. Minister, we truly regret that you did not have the strength to defend within the government a budget worthy of the name for justice. This department, your predecessors whatever they were defending it, by allowing it to have a significant budgetary increase or an exception to the savings foreseen in the budget of the public services of the State. You have not had that strength and the current budget, both in terms of operating costs and personnel costs, is totally insufficient to enable the judiciary to function normally. Moreover, on the ground, actors are plagued by anger or even despair. Everyone will remember that on 20 May last, the first President of the Court of Cassation spoke in the newspaper La Libre Belgique. He accused the State of carrying out "a disastrous policy of dewatering public service personnel, including the judiciary, whose autonomy is more than threatened. It looks like the state has chosen to dismantle its own justice." These words are strong. The first president of the Court of Cassation is not known to speak lightly. I should like to stress this at the start of our work. In early June, Brussels investigating judge Michel Claise, a specialist in financial crime, said he was totally desperate. He denounced some of the guidelines of the Minister of Justice concerning, among other things, the role of the investigating judge, all the more so, he said, that the prosecutors were completely boned out by lack of means, and that they closed hundreds of cases without follow-up when the perpetrator and the victim were known. In recent days, we have heard appeals from, among others, the Brussels Family Court, with a letter from magistrates to the Minister of Justice. We no longer want, say the magistrates, to remain the silent window of a shop in full liquidation. It is not a member of the opposition who says so, but judges of the judiciary who do their jobs on a daily basis. Juvenile judges threaten to release minors appearing before them because they no longer have the means to function. These are cries of despair that we must all hear in this chamber and you first. Despite this, the magistrates, the experts, have decided to try to participate in the work of justice, in the work of the reforms. A Journal of Special Courts was produced with ideas from all over the judiciary to try to participate in the reform work within the framework of the agreed economies. In the Justice Committee, in recent weeks, their representatives have come to speak, to try to understand, to modify certain elements so that they can continue their work on a daily basis. That is why I find that the decision of the majority, your decision, Mr. Minister of Justice, to refuse to hear anyone, to refuse any amendment, even minor, is a serious defect to these judicial actors. Today, my group will intervene in substance, as it did during all these days of study in the Committee on Justice. He won't use the flabbus, but he'll argue. We wanted to tell you, Minister, that your refusal to hear the actors of the judiciary can be seen either as indifference to them or as weakness to some members of the government and the majority. In both cases, by this attitude and method of work, Minister of Justice, you weaken the judiciary. We will fight to the end, by his side, for justice to be done to him.
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u12	Mr President, I did not very much appreciate Mrs Onkelinx's remark. If we have referred to our written report, it is because it is highly technical. We could very well have developed it in the rostrum, but we felt it would be better to open the debate. At the parliamentary level, however, everyone works as he or she sees fit. I would like to say to my colleagues that I have not missed a single minute of all the work that took place in committee and that I have followed them. This has not been the case for everyone!
ParlaMint-BE_2015-10-16-54-plenair-ip076x.u13	Your (...) silence was also deafening there.
