ParlaMint-BE_2015-01-22-54-plenair-ip028x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u2	The President (in front of the standing assembly) Colleagues, we learned with sadness the death, on Friday 26 December 2014, at the age of 90, of our former colleague, René Jérôme. This former professor of mathematics at Collège Saint-Vincent de Soignies was a member of our assembly, for the PSC, from 1977 to 1991 as well as a quaker for three years. René Jérôme began his political career at local level. He was elected mayor of Zinnik in 1959 and in 1965, and was mayor of Zinnik for about twenty years. Our former colleague was chairman of the district federation of Christian Democratic Mandates. As a member of the College of Quaestors of the Chamber, René Jérôme was particularly committed to improving the infrastructure and working tools of the representatives of the people and wanted to have the same resources as the government. It is under his leadership that computer science is gaining momentum in our assembly. Many tools were put in place, such as the "Parolis" legislative file, the press articles database and the automation of parliamentary Annals. Our former colleague was a courteous and affable man who conceived the exercise of a political mandate and responsibilities that accompany him as a service to the population. I have expressed to the wife of our former colleague the heartfelt condolences of our assembly.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u3	Mr President, ladies and gentlemen, on behalf of the government, I would like to express my condolences on the death of our colleague and to echo the words of the President of the Chamber.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u4	The President (in front of the standing assembly) Colleagues, Jacques Vandenhaute, a former member of our assembly, died on Saturday, December 27, 2014, at the age of 83. A graduate of the Hautes Études Commerciales in Lausanne, our former colleague finds himself, at the age of 25, at the head of a large textile company in the Benelux. As a result, he became treasurer of the Union of Middle Classes of the time. He joined the PLP, the Freedom and Progress Party. In 1971, he was directly elected alderman of Sports, Youth and Culture, a portfolio he enjoyed. A high-level sportsman during his youth, he played hockey at the La Rasante club, was a ski champion and amateur driver at Ferrari. In the 1983 municipal elections, Jacques Vandenhaute was the victor and with his mayor's list he won the absolute majority over and over again in 2006. He was mayor of St. Peter's-Woluwe for 24 years. As a defender of the municipal interests, he was very close to the inhabitants, for whom he made an unconditional commitment. For example, he worked for the upgrading of public space, the development of sport infrastructure and the improvement of living conditions. He was also one of the driving forces in the air traffic pollution file in and around Brussels from 1991. When he had served for fourteen years in the Senate from 1981 to 1995, Jacques Vandenhaute was elected as a People's Representative. He served in the Chamber until 1999 and was also a quaestor. In the Federal Parliament, he was particularly active in the committees of the interior, agriculture and middle classes and foreign trade. We will remember him as a man of lively humour, who knew how to establish direct and sincere contact with all those who crossed his path. Jacques Vandenhaute was a hard worker, a man of records but also, despite a certain obstinacy, a man listening to the other. On behalf of the House, I have extended our deepest condolences to the family of the deceased.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u5	Mr President, on behalf of the Government, I would like to associate myself with the tribute you have just paid to Mr Jacques Vandenhaute and to stress his commitment, first of all at local level as an agent invested in his commune, invested in a series of issues of economic development, trade and sport. He also played a role in this very important assembly. I also wish, on behalf of the government, to join in your expression of sympathy to his family and to all his relatives.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u6	Let us observe a minute's silence in his memory.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u7	The President (in front of the standing assembly) Colleagues, we learned with regret the death on Tuesday, January 6, 2015 of our former colleague, Louis Olivier. Born in Bastogne in 1923, Louis Olivier will remain in our memory as the last national minister of public works and one of the artisans of the regionalization of the country. After Greek-late humanities at the Collège Saint-Michel in Brussels, Louis Olivier studied law at the Université catholique de Louvain. Doctor of law in 1946, lawyer at the Bar of Neufchâteau before becoming a member of the Order, he then joined the Liberal ranks in politics. For more than ten years he was a county council member in Luxembourg. And from 1958 he was a city council member in Bastenaken, where he also became mayor on 1 January 1965. He remained until the merger of the municipalities in 1976. In the same year he also entered the Chamber and remained MP until 1991. Louis Olivier also resided in the Conseil économique regional de Wallonie, the embryo of the later Walloon Region. In 1973 he became Secretary of State for Administrative and Institutional Reforms in the Leburton Government. From October 1973 to January 1974 he was Minister of Small and Medium-sized Enterprises and remained responsible for Institutional and Administrative Reforms. He took part in the Steenokkerzeel Conclave in April 1974, which had the character of a "community-to-community" negotiation. This negotiation failed on the problem of the delimitation of the Brussels region, leading to the constitution of a minority Tindemans government in the House. In addition to his duties as Minister of the Middle Classes, he also obtained the State Secretariat for Forests, Hunting and Fisheries when this government opened at the Walloon Assembly. He will also be appointed Minister of Public Works after Jean Defraigne's departure, a position he will hold until June 3, 1977. Our former colleague joined the majority in voting for the 1980 state reform. From 1981 to 1988, he was a member of all governments led by Wilfried Martens. He was Minister of Public Works, to which the middle classes were added between 1983 and 1985. With the transfer of Public Works to the Regions in 1988, Louis Olivier was the last holder of that portfolio at national level. During his term of office at the head of that ministry he realised a series of major projects, such as the construction of the motorways E411 (Namen-Neufchâteau) and E25 (Liege-Bastogne-Luxembourg), the completion of the gas terminal at Zeebrugge, and the Berendrechtsluis in the port of Antwerp, to this day the largest lock in the world. The realisation of that project not only changed the image of the Antwerp port but also that of the Belgian construction industry, because it also used new techniques. In 1991, Louis Olivier put an end to his parliamentary career, to concentrate exclusively on his good city of Bastogne. He would then serve as a communal councillor for the opposition until 1994, and then put an end to his political career. Louis Olivier was a jovial and sincere man, a good living close to his fellow citizens who hid, under his debonary air, a character whose determination was inflexible. It will have marked the political life of our country for two decades. We will keep the memory of him of a very endearing personality. On behalf of the House I presented our deepest condolences to his wife and family.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u8	Mr President, ladies and gentlemen, we regret the loss of Louis Olivier, the great minister who, as you recall, has participated in many governments and attached his name to many achievements in the field of public works. He held almost all the positions at the municipal and provincial levels, in the communal executive in Bastogne, of which he became mayor in 1965. He also served as a member of Parliament, MP PLP at the time. He will be minister many times; you have recalled him. He also carried out very important projects for the country, but also for the province of Luxembourg, to which he was very attached. In particular, it is due to the E411 motorway, which was officially opened in 1988, to open up the southern part of our country. He was also an extremely committed man who marked the history of our country. His sense of humour, listening, analytical skills and optimism will be remembered; they will also have marked the Belgian political assembly. For the anecdote, Louis Olivier, former master of the highways, was a man of tradition, a man whose family had distinguished itself, especially in the breeding of horses and in the horse tradition. The Olivier House of its forefathers ensured horse riding between Paris and Berlin. Olivier was also a labour executioner, a man of remarkable memory, very attached to his family, including in times when it was hard tested by fate. We offer our sincere condolences to his family and to his many friends.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u9	The President (in front of the standing assembly) Colleagues, we learned with regret the death in Toulon on Sunday, January 10, 2015 of our former colleague, Richard Gondry. Born in La Louvière in 1929 in a working family of six children, Richard Gondry studied as a teacher at the Provincial Normal School in Morlanwelz and also attended accounting classes at the Middle Industrial School in La Louvière. Richard Gondry began his teaching career. He taught in Ecaussines, La Louvière and Morlanwelz and turned to special teaching that was particularly dear to him. He took his first steps in politics at municipal level, as a member of the PS. In October 1952 he was elected city council member in La Louvière and three years later he became a ship of Public Works. After the municipal merger of 1976, he became first ships of La Louvière. During that legislature he moved to the neighbouring municipality of Le Roeulx, where he also became a city council member in 1982, but ended up in the opposition. Our former colleague entered the Chamber in 1971 in place of outgoing MP Marcel Collard. He was also Vice-President of the PS Group and Secretary of our Assembly. He remained MP until 1987. He first put his shoulders on files with an impact at the local level. For example, he was particularly interested in social policy, health care and helping people with disabilities. By the way, he was chairman of the Fédération Francophone pour la Promotion des Handicapés, the French-speaking Federation for Handicap Care. In an effort to leave his place to younger politicians, he decided not to run for a term of office as a Member of Parliament in 1987. A vice-president of the Centre's Federation of Socialist and Trade Union Mutualities, Richard Gondry was also president of the Centre Audiophonologie et de Logopédie de La Louvière. This Centre, renamed the Richard Gondry Logopedia Centre, continues to operate in Haine-Saint-Paul. Richard Gondry was a humble and generous man. Militant in his soul, he never deviated from his socialist convictions. After leaving active life, he left to live in France near Toulon, where he died on Sunday, January 10.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u10	Mr President, ladies and gentlemen, on behalf of the government, we wish to express our deepest sympathy to the family of the late colleague. We are also happy to endorse your words.
ParlaMint-BE_2015-01-22-54-plenair-ip028x.u11	Let us observe some moments of silence in memory of our late colleague Gondry.
